HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,HC,AC,HY,AY,HR,AR
Telstar,Feyenoord,1,2,0,1,3,5,0,3,0,0
Twente,AZ Alkmaar,1,0,0,0,2,3,2,4,0,0
Ajax,Groningen,2,0,1,0,3,5,1,0,0,0
Excelsior,Groningen,0,2,0,0,5,5,2,3,1,1
Heerenveen,PSV Eindhoven,0,2,0,2,7,3,1,0,0,0
For Sittard,Ajax,1,3,1,1,4,4,3,4,1,1
Heracles,Telstar,1,1,0,0,6,6,3,2,0,0
Feyenoord,Zwolle,6,1,4,0,8,4,1,1,0,0
Utrecht,Twente,1,1,0,0,6,8,1,2,0,0
AZ Alkmaar,Go Ahead Eagles,2,2,2,1,11,4,2,1,0,0
Volendam,Nijmegen,2,3,1,0,4,8,2,5,0,0
Sparta Rotterdam,NAC Breda,1,0,1,0,1,14,1,1,0,0
Telstar,Nijmegen,2,2,1,1,5,7,0,2,0,0
Groningen,Volendam,3,0,1,0,18,1,0,1,0,1
PSV Eindhoven,Heracles,4,3,2,1,10,4,2,4,0,0
Zwolle,For Sittard,1,0,1,0,2,12,3,3,0,0
Sparta Rotterdam,Heerenveen,0,3,0,1,5,10,1,2,0,0
Ajax,Feyenoord,2,0,1,0,3,12,2,1,0,0
Twente,Go Ahead Eagles,2,0,2,0,3,6,0,3,0,0
NAC Breda,Utrecht,1,1,1,1,6,5,2,2,0,0
Heracles,Heerenveen,0,3,0,0,4,4,1,1,0,0
Excelsior,Zwolle,2,1,1,0,3,1,1,1,0,0
Nijmegen,Ajax,2,2,1,2,1,7,3,3,1,0
NAC Breda,Telstar,0,1,0,0,8,3,2,3,0,0
Utrecht,PSV Eindhoven,1,2,1,0,2,12,3,5,0,1
Feyenoord,Twente,1,1,0,1,7,12,2,0,1,0
Go Ahead Eagles,Groningen,1,1,1,0,1,8,2,1,0,0
For Sittard,AZ Alkmaar,4,3,2,2,5,8,3,0,0,0
Volendam,Sparta Rotterdam,0,1,0,0,6,8,3,2,0,0
AZ Alkmaar,Volendam,1,0,1,0,7,2,0,1,0,0
Twente,Zwolle,1,1,0,0,7,2,1,3,0,0
PSV Eindhoven,Excelsior,5,1,4,1,6,4,1,1,0,0
Groningen,NAC Breda,0,0,0,0,3,4,1,2,0,0
Heerenveen,Feyenoord,2,2,1,2,5,3,1,0,0,0
Go Ahead Eagles,For Sittard,2,2,1,1,9,1,0,1,0,0
Telstar,Ajax,2,3,0,2,8,3,1,1,1,0
Sparta Rotterdam,Heracles,2,0,1,0,9,5,1,3,0,0
Ajax,Go Ahead Eagles,2,2,2,0,1,5,2,4,0,0
Zwolle,AZ Alkmaar,3,1,2,0,3,7,1,2,0,0
Excelsior,Telstar,2,2,0,0,3,7,3,0,0,0
For Sittard,PSV Eindhoven,1,2,1,1,4,14,1,1,0,0
NAC Breda,Nijmegen,3,4,1,2,2,3,2,1,0,0
Heerenveen,Groningen,0,2,0,0,3,6,1,2,0,0
Heracles,Twente,0,2,0,1,4,2,2,4,0,1
Volendam,Utrecht,2,1,2,0,1,6,3,3,0,0
Feyenoord,Sparta Rotterdam,3,4,0,1,9,0,1,3,0,0
AZ Alkmaar,Excelsior,1,1,0,0,4,5,3,1,0,0
Ajax,Volendam,2,0,2,0,10,0,1,3,0,0
Nijmegen,Zwolle,2,1,1,1,10,6,1,2,0,0
PSV Eindhoven,NAC Breda,2,2,1,2,10,4,4,3,0,0
Twente,Excelsior,0,0,0,0,11,5,1,1,0,0
Telstar,AZ Alkmaar,0,1,0,0,5,1,1,2,0,0
Groningen,For Sittard,1,2,1,2,16,3,3,2,0,0
Feyenoord,Heracles,4,2,2,1,8,1,2,2,0,0
Utrecht,Sparta Rotterdam,0,1,0,1,10,0,0,3,0,0
NAC Breda,Twente,2,2,0,1,7,4,1,1,0,0
AZ Alkmaar,Nijmegen,1,3,1,2,3,3,1,2,0,0
Zwolle,Telstar,4,1,1,0,6,9,0,0,0,0
Sparta Rotterdam,Groningen,2,0,0,0,3,6,1,5,0,0
Excelsior,Ajax,2,2,0,2,4,1,1,0,0,0
Heracles,For Sittard,2,1,2,1,4,5,2,3,0,0
PSV Eindhoven,Feyenoord,3,0,3,0,8,3,1,3,0,1
Heerenveen,Utrecht,1,1,1,0,5,6,1,2,0,0
Volendam,Go Ahead Eagles,1,1,0,1,6,5,4,6,0,1
NAC Breda,Excelsior,0,2,0,2,8,3,2,2,1,0
Nijmegen,Heracles,4,1,2,1,3,6,0,2,0,0
Zwolle,Volendam,1,2,1,1,6,5,3,0,0,0
Twente,Heerenveen,5,0,2,0,7,0,1,3,0,0
For Sittard,Sparta Rotterdam,2,2,1,0,3,13,3,1,0,0
Utrecht,Feyenoord,0,1,0,1,2,7,3,4,1,0
AZ Alkmaar,Ajax,1,1,0,0,2,4,3,0,0,0
Go Ahead Eagles,Telstar,1,1,0,0,13,2,1,0,0,0
Groningen,PSV Eindhoven,1,2,1,0,6,11,1,1,0,0
Go Ahead Eagles,Heerenveen,1,3,0,0,8,4,1,0,0,0
Nijmegen,Utrecht,1,3,0,2,5,0,3,2,0,0
Volendam,PSV Eindhoven,2,1,0,0,4,8,1,1,0,0
Heracles,NAC Breda,0,1,0,0,4,3,0,1,0,0
Excelsior,AZ Alkmaar,1,2,1,0,7,5,1,2,0,0
Ajax,For Sittard,4,1,3,1,4,0,0,0,0,0
Groningen,Utrecht,1,2,0,0,2,8,0,1,0,0
Feyenoord,Go Ahead Eagles,1,0,0,0,19,2,1,3,0,1
Heerenveen,Zwolle,4,2,1,2,2,5,1,0,0,0
Telstar,Twente,1,1,1,0,3,6,1,1,0,0
Sparta Rotterdam,Nijmegen,1,1,0,0,6,5,3,4,0,0
For Sittard,Excelsior,2,1,1,0,5,3,1,1,0,0
PSV Eindhoven,Heerenveen,3,1,1,1,9,3,2,1,0,0
NAC Breda,Volendam,1,0,0,0,6,3,1,3,0,0
Ajax,Nijmegen,1,1,1,0,6,7,1,1,0,0
Twente,Groningen,2,1,1,1,4,4,0,2,0,0
Go Ahead Eagles,Heracles,4,0,1,0,4,5,1,3,0,0
Utrecht,Zwolle,1,1,1,0,6,4,1,0,0,1
AZ Alkmaar,Sparta Rotterdam,3,1,0,0,2,7,2,2,0,0
Feyenoord,Telstar,2,1,2,1,5,1,1,1,0,0
