HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,HC,AC,HY,AY,HR,AR
Aberdeen,Motherwell,2,1,1,0,6,5,4,5,0,0
Celtic,Hearts,2,0,0,0,5,3,1,1,0,0
Hibernian,St Johnstone,2,0,1,0,5,7,1,4,0,1
Ross County,Dundee,2,0,2,0,3,8,2,1,0,0
St Mirren,Kilmarnock,2,2,2,1,3,10,2,3,0,1
Dundee United,Rangers,0,1,0,1,4,4,4,6,0,0
Ross County,St Johnstone,3,3,1,1,1,3,2,4,0,0
St Mirren,Hearts,2,1,2,1,5,4,3,3,0,0
Dundee,Aberdeen,1,2,1,2,10,4,0,3,0,0
Hearts,Ross County,1,1,0,1,11,5,1,4,0,0
Kilmarnock,Dundee United,3,3,0,1,7,3,1,2,0,0
Motherwell,St Mirren,2,1,2,1,9,6,4,2,1,1
St Johnstone,Celtic,0,6,0,3,3,13,1,1,0,0
Rangers,Hibernian,1,0,1,0,4,7,2,2,0,0
Dundee,Kilmarnock,2,3,1,0,2,10,1,1,1,0
Hibernian,Motherwell,1,2,0,0,10,5,3,3,1,0
St Mirren,Dundee United,0,1,0,0,3,3,0,3,0,0
Ross County,Celtic,1,2,1,0,1,9,3,1,0,0
Aberdeen,Hearts,3,2,1,1,2,5,1,4,0,1
Rangers,St Johnstone,2,0,1,0,7,3,1,1,0,0
Celtic,Aberdeen,2,2,2,0,19,2,1,5,0,0
Dundee United,Hibernian,3,2,1,1,5,5,2,2,0,1
Hearts,St Mirren,4,0,1,0,1,6,0,5,0,0
Motherwell,Dundee,0,1,0,1,3,5,0,2,0,0
St Johnstone,Ross County,3,0,2,0,5,3,1,0,0,2
Kilmarnock,Rangers,1,0,0,0,1,6,1,3,0,0
Dundee,St Johnstone,1,2,1,0,2,3,3,2,0,0
Ross County,Kilmarnock,2,1,0,1,5,5,1,2,0,1
Aberdeen,Dundee United,1,0,0,0,8,2,1,3,0,0
Hibernian,Hearts,1,1,0,0,1,6,2,3,0,0
Motherwell,Celtic,0,3,0,1,3,10,1,2,1,0
Rangers,St Mirren,2,1,1,1,7,3,2,2,0,0
Celtic,Dundee,2,0,0,0,7,2,1,2,0,0
Dundee United,Motherwell,1,2,1,1,11,3,3,4,0,0
Hearts,Kilmarnock,1,2,1,0,10,1,1,3,0,0
Ross County,Hibernian,0,0,0,0,4,2,1,1,0,0
St Mirren,St Johnstone,3,1,1,1,9,2,2,1,0,0
Aberdeen,Rangers,2,1,1,0,4,6,5,3,0,0
St Johnstone,Hearts,1,2,0,1,6,9,2,4,0,0
St Mirren,Ross County,0,0,0,0,6,5,2,1,0,0
Dundee,Kilmarnock,3,2,1,2,7,1,2,1,0,0
Hibernian,Dundee United,1,1,1,0,13,2,0,2,1,0
