HomeTeam,AwayTeam,FTHG,FTAG
Galway,Cork City,1,3
Limerick,Drogheda,1,2
Shamrock Rovers,Sligo Rovers,5,1
Shamrock Rovers,Derry City,4,1
St. Patricks,Bohemians,3,1
Bohemians,Shamrock Rovers,3,1
Cork City,Bray,1,0
Drogheda,Derry City,1,1
Longford,Galway,0,1
Sligo Rovers,Dundalk,1,2
St. Patricks,Limerick,3,1
Bohemians,Drogheda,0,1
Derry City,Cork City,0,2
Dundalk,Limerick,6,2
Galway,Shamrock Rovers,1,2
St. Patricks,Longford,3,0
Bray,Sligo Rovers,1,0
Drogheda,Dundalk,1,2
Limerick,Bray,0,1
Longford,Bohemians,2,1
Sligo Rovers,Galway,1,1
Galway,Dundalk,2,4
Bray,Derry City,1,0
Limerick,Galway,2,4
Sligo Rovers,Longford,3,2
Derry City,Limerick,0,0
Drogheda,St. Patricks,0,2
Bohemians,Sligo Rovers,1,0
Longford,Cork City,1,4
Bohemians,Derry City,4,2
Galway,Bray,0,1
Sligo Rovers,St. Patricks,0,3
Longford,Drogheda,1,1
Shamrock Rovers,Limerick,4,1
Dundalk,Cork City,1,1
Bray,Dundalk,0,1
Derry City,Longford,3,0
Drogheda,Shamrock Rovers,0,1
St. Patricks,Galway,3,1
Cork City,Bohemians,4,0
Limerick,Sligo Rovers,3,2
Dundalk,Longford,0,0
Galway,Derry City,0,4
Shamrock Rovers,St. Patricks,0,2
Bray,Drogheda,1,0
Limerick,Bohemians,4,3
Sligo Rovers,Cork City,0,2
Bohemians,Galway,3,0
Cork City,Limerick,2,3
Derry City,Dundalk,0,2
Drogheda,Sligo Rovers,0,4
St. Patricks,Bray,1,0
Longford,Shamrock Rovers,1,3
Shamrock Rovers,Cork City,3,0
Bray,Bohemians,3,1
Dundalk,St. Patricks,4,1
Galway,Drogheda,1,1
Limerick,Longford,3,3
Sligo Rovers,Derry City,1,0
Bohemians,Dundalk,2,2
Cork City,Galway,1,0
Drogheda,Limerick,1,4
St. Patricks,Derry City,0,1
Longford,Bray,1,0
Sligo Rovers,Shamrock Rovers,1,1
Cork City,St. Patricks,3,1
Dundalk,Shamrock Rovers,2,0
Shamrock Rovers,Bohemians,1,1
Derry City,Drogheda,0,2
Bray,Cork City,0,0
Limerick,St. Patricks,3,1
Dundalk,Sligo Rovers,2,2
Galway,Longford,4,2
Dundalk,Drogheda,6,0
Bohemians,Longford,1,1
Derry City,Shamrock Rovers,1,0
Bray,Limerick,2,2
Shamrock Rovers,Bray,1,0
Cork City,Derry City,0,0
Drogheda,Bohemians,2,2
Shamrock Rovers,Galway,2,0
Limerick,Dundalk,1,3
Longford,St. Patricks,0,3
Sligo Rovers,Bray,3,2
Galway,Sligo Rovers,2,1
Bohemians,St. Patricks,2,0
Derry City,Bray,3,1
Drogheda,Cork City,1,1
Galway,Limerick,1,3
Shamrock Rovers,Dundalk,1,1
Longford,Sligo Rovers,1,1
Cork City,Longford,2,3
Dundalk,Galway,0,0
St. Patricks,Drogheda,2,1
Bray,Shamrock Rovers,2,2
Limerick,Derry City,0,2
Sligo Rovers,Bohemians,0,2
St. Patricks,Cork City,1,2
Cork City,Dundalk,2,2
Derry City,Bohemians,2,3
Drogheda,Longford,0,3
Limerick,Shamrock Rovers,0,2
St. Patricks,Sligo Rovers,0,2
UC Dublin,Finn Harps,0,1
Bray,Galway,1,1
Bohemians,Cork City,0,1
Dundalk,Bray,4,0
Finn Harps,UC Dublin,2,1
Galway,St. Patricks,0,1
Longford,Derry City,4,2
Shamrock Rovers,Drogheda,5,3
Sligo Rovers,Limerick,2,3
Limerick,Finn Harps,1,0
Finn Harps,Limerick,1,0
Cork City,Bohemians,2,0
St. Patricks,Galway,1,3
Finn Harps,Derry City,2,1
Wexford,Longford,0,2
Bray,Dundalk,1,3
Sligo Rovers,Shamrock Rovers,0,2
Bohemians,Sligo Rovers,1,0
Derry City,Cork City,1,0
Dundalk,Finn Harps,3,0
Galway,Bray,4,0
Longford,St. Patricks,0,1
Shamrock Rovers,Wexford,2,0
Bray,Derry City,0,3
Cork City,Longford,6,0
Sligo Rovers,Galway,1,1
St. Patricks,Bohemians,3,0
