HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,HC,AC,HY,AY,HR,AR
St Pauli,Hoffenheim,0,3,0.0,0.0,9.0,7.0,1.0,3.0,0.0,0.0
Werder Bremen,Union Berlin,1,0,0.0,0.0,5.0,6.0,4.0,0.0,0.0,0.0
Augsburg,RB Leipzig,0,6,0.0,4.0,2.0,3.0,3.0,1.0,0.0,0.0
Ein Frankfurt,St Pauli,2,0,1.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0
Hamburg,Wolfsburg,0,1,0.0,1.0,11.0,1.0,1.0,5.0,0.0,0.0
Hoffenheim,Heidenheim,3,1,2.0,0.0,7.0,5.0,1.0,1.0,0.0,0.0
M'gladbach,Bayern Munich,0,3,0.0,0.0,1.0,8.0,0.0,3.0,1.0,0.0
Dortmund,FC Koln,1,0,0.0,0.0,17.0,2.0,2.0,2.0,0.0,0.0
Leverkusen,Freiburg,2,0,1.0,0.0,2.0,3.0,1.0,2.0,0.0,1.0
Stuttgart,Mainz,2,1,1.0,1.0,7.0,5.0,4.0,3.0,0.0,0.0
Augsburg,Dortmund,0,1,0.0,1.0,4.0,3.0,4.0,1.0,0.0,0.0
Heidenheim,Ein Frankfurt,1,1,1.0,0.0,2.0,8.0,0.0,2.0,0.0,0.0
Mainz,Werder Bremen,1,1,1.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0
RB Leipzig,Stuttgart,3,1,1.0,0.0,5.0,5.0,1.0,2.0,0.0,0.0
St Pauli,M'gladbach,0,4,0.0,2.0,8.0,1.0,4.0,0.0,0.0,0.0
Union Berlin,Freiburg,0,0,0.0,0.0,5.0,5.0,6.0,1.0,0.0,0.0
Bayern Munich,Leverkusen,3,0,3.0,0.0,10.0,4.0,1.0,1.0,0.0,0.0
FC Koln,Hamburg,4,1,1.0,0.0,2.0,3.0,1.0,6.0,0.0,2.0
Wolfsburg,Hoffenheim,2,3,1.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0
Werder Bremen,Wolfsburg,2,1,0.0,1.0,13.0,3.0,2.0,0.0,0.0,0.0
Hamburg,Dortmund,1,1,0.0,0.0,2.0,6.0,1.0,1.0,0.0,0.0
Hoffenheim,RB Leipzig,3,1,2.0,1.0,5.0,5.0,3.0,2.0,0.0,0.0
Leverkusen,Heidenheim,6,0,5.0,0.0,11.0,1.0,0.0,1.0,0.0,0.0
Union Berlin,Bayern Munich,2,2,1.0,1.0,6.0,5.0,2.0,4.0,0.0,0.0
M'gladbach,FC Koln,3,1,1.0,0.0,2.0,6.0,2.0,3.0,0.0,0.0
Freiburg,St Pauli,2,1,1.0,0.0,9.0,3.0,2.0,2.0,0.0,0.0
Stuttgart,Augsburg,3,2,2.0,2.0,4.0,4.0,2.0,3.0,0.0,0.0
Ein Frankfurt,Mainz,1,0,0.0,0.0,4.0,3.0,0.0,5.0,0.0,0.0
Mainz,Hoffenheim,1,1,0.0,1.0,7.0,4.0,3.0,2.0,1.0,0.0
Augsburg,Hamburg,1,0,0.0,0.0,4.0,3.0,2.0,3.0,1.0,0.0
Bayern Munich,Freiburg,6,2,2.0,2.0,3.0,5.0,1.0,0.0,0.0,0.0
Dortmund,Stuttgart,3,3,2.0,0.0,2.0,4.0,1.0,1.0,0.0,0.0
Heidenheim,M'gladbach,0,3,0.0,1.0,4.0,5.0,2.0,0.0,0.0,0.0
Wolfsburg,Leverkusen,1,3,0.0,3.0,9.0,1.0,2.0,1.0,0.0,0.0
FC Koln,Ein Frankfurt,3,4,1.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0
RB Leipzig,Werder Bremen,2,0,0.0,0.0,13.0,7.0,1.0,2.0,0.0,0.0
St Pauli,Union Berlin,0,1,0.0,1.0,8.0,2.0,1.0,1.0,0.0,0.0
M'gladbach,RB Leipzig,0,0,0.0,0.0,5.0,6.0,0.0,3.0,0.0,0.0
Bayern Munich,St Pauli,3,1,1.0,1.0,10.0,2.0,1.0,1.0,0.0,0.0
Hoffenheim,Augsburg,3,0,3.0,0.0,7.0,2.0,1.0,0.0,0.0,0.0
Union Berlin,Heidenheim,1,2,1.0,0.0,5.0,5.0,3.0,2.0,0.0,0.0
Werder Bremen,FC Koln,1,1,1.0,0.0,4.0,0.0,2.0,4.0,1.0,0.0
Leverkusen,Dortmund,1,2,0.0,1.0,10.0,3.0,3.0,4.0,0.0,0.0
Hamburg,Stuttgart,2,1,1.0,0.0,4.0,6.0,2.0,4.0,1.0,0.0
Ein Frankfurt,Wolfsburg,1,1,0.0,0.0,14.0,1.0,1.0,4.0,0.0,0.0
Freiburg,Mainz,4,0,2.0,0.0,6.0,2.0,0.0,2.0,0.0,1.0
