HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,HC,AC,HY,AY,HR,AR
Troyes,Annecy,3,1,1.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0
Dunkerque,Amiens,6,2,4.0,0.0,5.0,2.0,3.0,1.0,0.0,0.0
Laval,Montpellier,0,1,0.0,1.0,11.0,5.0,0.0,5.0,0.0,0.0
St Etienne,Guingamp,2,3,1.0,1.0,5.0,4.0,3.0,2.0,1.0,0.0
Boulogne,Red Star,1,2,1.0,1.0,7.0,3.0,1.0,0.0,0.0,0.0
Amiens,Boulogne,0,1,0.0,0.0,5.0,4.0,2.0,1.0,1.0,0.0
Annecy,Laval,0,0,0.0,0.0,5.0,0.0,3.0,2.0,0.0,1.0
Bastia,Dunkerque,0,0,0.0,0.0,6.0,3.0,1.0,3.0,0.0,1.0
Guingamp,Nancy,2,2,0.0,0.0,5.0,2.0,2.0,4.0,0.0,2.0
Le Mans,Troyes,2,2,0.0,0.0,1.0,6.0,1.0,3.0,0.0,0.0
Pau FC,Clermont,3,1,3.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0
Red Star,Rodez,1,1,0.0,0.0,5.0,2.0,2.0,4.0,0.0,0.0
Reims,Grenoble,2,4,1.0,2.0,7.0,0.0,1.0,0.0,0.0,0.0
Montpellier,St Etienne,0,2,0.0,2.0,8.0,3.0,4.0,4.0,0.0,0.0
Boulogne,Guingamp,2,2,0.0,1.0,2.0,2.0,5.0,1.0,0.0,0.0
Clermont,Annecy,0,1,0.0,1.0,6.0,3.0,2.0,1.0,0.0,0.0
Grenoble,Pau FC,1,1,0.0,0.0,3.0,5.0,1.0,2.0,0.0,0.0
Rodez,Reims,2,2,1.0,1.0,2.0,10.0,2.0,4.0,0.0,0.0
Troyes,Bastia,1,0,1.0,0.0,2.0,5.0,4.0,3.0,1.0,0.0
Dunkerque,Montpellier,0,1,0.0,0.0,6.0,4.0,2.0,2.0,0.0,0.0
Laval,Red Star,0,1,0.0,0.0,6.0,5.0,1.0,2.0,0.0,0.0
St Etienne,Le Mans,2,3,1.0,1.0,4.0,3.0,2.0,3.0,0.0,0.0
Nancy,Amiens,0,1,0.0,1.0,7.0,4.0,1.0,3.0,0.0,0.0
Guingamp,Clermont,0,1,0.0,0.0,6.0,1.0,2.0,3.0,0.0,0.0
Le Mans,Boulogne,1,0,0.0,0.0,10.0,3.0,2.0,2.0,0.0,0.0
Pau FC,Dunkerque,0,3,0.0,2.0,8.0,1.0,2.0,0.0,1.0,0.0
Red Star,Grenoble,1,0,0.0,0.0,9.0,4.0,1.0,1.0,0.0,0.0
Reims,Troyes,0,0,0.0,0.0,7.0,1.0,1.0,2.0,0.0,0.0
Amiens,Rodez,2,1,0.0,1.0,1.0,4.0,1.0,2.0,0.0,0.0
Montpellier,Nancy,4,1,1.0,1.0,9.0,1.0,1.0,2.0,0.0,1.0
Annecy,St Etienne,4,0,1.0,0.0,4.0,4.0,2.0,0.0,0.0,1.0
Boulogne,Reims,2,6,2.0,4.0,1.0,3.0,2.0,1.0,0.0,0.0
Clermont,Montpellier,1,1,1.0,1.0,4.0,10.0,0.0,3.0,0.0,0.0
Dunkerque,Red Star,3,0,1.0,0.0,3.0,3.0,1.0,4.0,0.0,0.0
Grenoble,Guingamp,0,0,0.0,0.0,3.0,2.0,1.0,2.0,0.0,0.0
Laval,Le Mans,1,1,0.0,1.0,6.0,6.0,3.0,3.0,0.0,0.0
Nancy,Bastia,2,0,1.0,0.0,2.0,4.0,1.0,2.0,0.0,0.0
Rodez,Annecy,2,1,0.0,0.0,4.0,4.0,2.0,3.0,0.0,0.0
St Etienne,Pau FC,6,0,4.0,0.0,4.0,4.0,2.0,1.0,0.0,1.0
Troyes,Amiens,3,1,0.0,1.0,4.0,1.0,3.0,2.0,0.0,0.0
Annecy,Boulogne,1,1,1.0,0.0,6.0,1.0,2.0,3.0,0.0,1.0
Bastia,Clermont,1,0,0.0,0.0,2.0,6.0,4.0,3.0,0.0,0.0
Guingamp,Laval,2,0,2.0,0.0,5.0,4.0,2.0,1.0,0.0,0.0
Le Mans,Nancy,1,0,0.0,0.0,7.0,3.0,5.0,2.0,0.0,0.0
Montpellier,Rodez,2,0,0.0,0.0,8.0,2.0,2.0,2.0,0.0,1.0
Amiens,Grenoble,2,3,0.0,2.0,6.0,5.0,2.0,4.0,0.0,0.0
Reims,Dunkerque,1,2,1.0,1.0,3.0,0.0,4.0,2.0,0.0,0.0
Red Star,St Etienne,2,1,2.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0
Pau FC,Troyes,1,1,1.0,0.0,9.0,1.0,2.0,1.0,0.0,1.0
Bastia,Reims,1,3,1.0,2.0,2.0,4.0,4.0,4.0,0.0,0.0
Clermont,Amiens,2,1,0.0,0.0,11.0,4.0,2.0,5.0,0.0,0.0
Dunkerque,Boulogne,1,1,0.0,0.0,3.0,7.0,4.0,1.0,0.0,0.0
Grenoble,Rodez,2,1,2.0,0.0,5.0,8.0,5.0,2.0,0.0,0.0
Montpellier,Annecy,1,0,0.0,0.0,11.0,3.0,3.0,2.0,0.0,0.0
Nancy,Laval,0,2,0.0,2.0,10.0,3.0,1.0,3.0,0.0,0.0
Guingamp,Pau FC,2,2,2.0,1.0,6.0,2.0,2.0,5.0,0.0,0.0
Le Mans,Red Star,0,0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0
Troyes,St Etienne,2,3,0.0,3.0,6.0,0.0,4.0,1.0,0.0,0.0
Annecy,Bastia,1,0,1.0,0.0,9.0,2.0,2.0,2.0,0.0,1.0
Boulogne,Grenoble,3,1,0.0,1.0,6.0,6.0,4.0,3.0,1.0,0.0
Laval,Troyes,0,1,0.0,0.0,3.0,7.0,4.0,3.0,0.0,0.0
Pau FC,Le Mans,1,2,1.0,2.0,7.0,2.0,3.0,3.0,0.0,0.0
Rodez,Dunkerque,1,1,0.0,1.0,6.0,5.0,2.0,0.0,0.0,0.0
Amiens,Guingamp,1,2,1.0,2.0,8.0,9.0,4.0,2.0,0.0,0.0
Red Star,Clermont,2,2,1.0,2.0,2.0,3.0,3.0,2.0,0.0,0.0
St Etienne,Nancy,2,1,1.0,0.0,4.0,2.0,2.0,3.0,0.0,0.0
Reims,Montpellier,2,0,1.0,0.0,5.0,4.0,2.0,3.0,0.0,0.0
Bastia,Laval,0,2,0.0,1.0,6.0,2.0,3.0,3.0,0.0,0.0
Clermont,Boulogne,1,1,0.0,0.0,3.0,8.0,2.0,1.0,0.0,0.0
Grenoble,Nancy,1,0,0.0,0.0,7.0,1.0,3.0,1.0,0.0,1.0
Guingamp,Annecy,0,3,0.0,1.0,10.0,5.0,0.0,2.0,0.0,0.0
Le Mans,Amiens,1,0,1.0,0.0,6.0,3.0,1.0,0.0,0.0,0.0
Montpellier,Pau FC,0,1,0.0,1.0,13.0,4.0,2.0,5.0,0.0,0.0
Troyes,Rodez,1,1,0.0,0.0,7.0,4.0,2.0,1.0,0.0,0.0
Dunkerque,St Etienne,1,0,0.0,0.0,4.0,3.0,2.0,2.0,0.0,0.0
Reims,Laval,4,0,3.0,0.0,5.0,2.0,1.0,2.0,0.0,0.0
Annecy,Le Mans,1,2,0.0,1.0,5.0,5.0,2.0,3.0,0.0,0.0
Laval,Dunkerque,1,2,1.0,1.0,2.0,7.0,4.0,4.0,1.0,0.0
Nancy,Clermont,1,0,1.0,0.0,7.0,4.0,1.0,2.0,0.0,0.0
Pau FC,Amiens,1,2,0.0,1.0,8.0,2.0,5.0,2.0,0.0,0.0
Rodez,Guingamp,2,1,1.0,0.0,6.0,10.0,4.0,4.0,0.0,1.0
