HomeTeam,AwayTeam,FTHG,FTAG
Santos Laguna,Club Leon,2,0
Cruz Azul,Toluca,1,2
Pachuca,Club Tijuana,1,1
Chiapas,Monarcas,1,1
Leones Negros,Club America,0,0
UNAM Pumas,Tigres UANL,2,2
Club Tijuana,Santos Laguna,4,1
Monarcas,UNAM Pumas,2,3
Club America,Pachuca,2,1
Puebla,Chiapas,1,1
Tigres UANL,Leones Negros,1,0
Club Leon,Veracruz,3,1
Atlas,Cruz Azul,2,1
Toluca,Monterrey,1,0
Guadalajara Chivas,Queretaro,1,4
Veracruz,Club Tijuana,1,0
Queretaro,Toluca,1,1
Santos Laguna,Club America,1,4
Cruz Azul,Club Leon,1,0
Monterrey,Atlas,2,1
Pachuca,Tigres UANL,2,3
Leones Negros,Monarcas,1,2
UNAM Pumas,Chiapas,2,2
Guadalajara Chivas,Puebla,0,0
Club Leon,Monterrey,1,3
Atlas,Queretaro,2,1
Tigres UANL,Santos Laguna,1,1
Puebla,UNAM Pumas,1,2
Club America,Veracruz,2,0
Monarcas,Pachuca,0,1
Chiapas,Leones Negros,1,1
Club Tijuana,Cruz Azul,0,0
Toluca,Guadalajara Chivas,3,1
Queretaro,Club Leon,1,2
Cruz Azul,Club America,4,0
Veracruz,Tigres UANL,0,1
Monterrey,Club Tijuana,1,1
Santos Laguna,Monarcas,2,2
Pachuca,Chiapas,2,0
Leones Negros,UNAM Pumas,1,0
Toluca,Puebla,1,1
Guadalajara Chivas,Atlas,0,1
Monarcas,Veracruz,0,1
Club Tijuana,Queretaro,2,1
Club America,Monterrey,2,0
Puebla,Leones Negros,1,1
Tigres UANL,Cruz Azul,1,0
Club Leon,Guadalajara Chivas,2,1
Atlas,Toluca,0,2
Chiapas,Santos Laguna,2,0
UNAM Pumas,Pachuca,1,1
Queretaro,Club America,3,2
Santos Laguna,UNAM Pumas,1,1
Cruz Azul,Monarcas,3,1
Veracruz,Chiapas,1,2
Monterrey,Tigres UANL,2,2
Pachuca,Leones Negros,0,0
Atlas,Puebla,2,1
Toluca,Club Leon,2,3
Guadalajara Chivas,Club Tijuana,3,3
Monarcas,Monterrey,2,1
Club Tijuana,Toluca,0,1
Club America,Guadalajara Chivas,0,0
Puebla,Pachuca,1,1
Tigres UANL,Queretaro,1,0
Club Leon,Atlas,4,0
Chiapas,Cruz Azul,0,0
Leones Negros,Santos Laguna,1,1
UNAM Pumas,Veracruz,0,0
Queretaro,Monarcas,2,0
Santos Laguna,Pachuca,2,1
Cruz Azul,UNAM Pumas,0,2
Veracruz,Leones Negros,0,1
