HomeTeam,AwayTeam,FTHG,FTAG
Sarpsborg 08,Sandnes,3,2
Brann,Start,2,0
Haugesund,Valerenga,1,0
Sandnes,Molde,0,0
Sogndal,Odd,2,0
Stromsgodset,Brann,2,0
Tromso,Sarpsborg 08,5,0
Start,Viking,1,2
Aalesund,Lillestrom,7,1
Honefoss,Rosenborg,1,2
Brann,Aalesund,2,0
Lillestrom,Sandnes,2,2
Molde,Haugesund,1,5
Stromsgodset,Sogndal,3,1
Valerenga,Tromso,2,0
Viking,Honefoss,0,0
Rosenborg,Sarpsborg 08,4,2
Odd,Start,0,1
Start,Stromsgodset,0,6
Aalesund,Odd,2,0
Haugesund,Sogndal,0,1
Honefoss,Lillestrom,1,0
Rosenborg,Molde,0,0
Tromso,Brann,2,0
Sarpsborg 08,Valerenga,3,3
Sandnes,Viking,0,1
Stromsgodset,Aalesund,2,1
Molde,Honefoss,4,0
Valerenga,Rosenborg,1,2
Lillestrom,Haugesund,3,0
Odd,Sandnes,3,0
Sogndal,Start,1,1
Viking,Tromso,2,1
Brann,Sarpsborg 08,3,1
Sarpsborg 08,Start,2,1
Valerenga,Molde,3,3
Rosenborg,Stromsgodset,1,0
Tromso,Lillestrom,2,0
Aalesund,Viking,2,1
Honefoss,Odd,1,1
Sandnes,Sogndal,1,3
Haugesund,Brann,2,1
Brann,Sandnes,6,1
Molde,Sarpsborg 08,3,1
Stromsgodset,Tromso,3,1
Sogndal,Honefoss,1,1
Lillestrom,Valerenga,0,1
Odd,Haugesund,4,0
Start,Aalesund,2,2
Viking,Rosenborg,0,0
Aalesund,Sogndal,2,2
Haugesund,Stromsgodset,2,1
Tromso,Molde,2,3
Rosenborg,Lillestrom,1,0
Sandnes,Start,3,1
Sarpsborg 08,Odd,0,1
Valerenga,Viking,2,2
Honefoss,Brann,1,1
Honefoss,Valerenga,1,2
Molde,Viking,1,1
Start,Brann,3,3
Haugesund,Aalesund,1,2
Sandnes,Stromsgodset,2,1
Sarpsborg 08,Lillestrom,0,1
Tromso,Sogndal,2,2
Rosenborg,Odd,3,2
Aalesund,Sandnes,2,3
Lillestrom,Molde,2,0
Stromsgodset,Honefoss,6,1
Brann,Rosenborg,1,4
Odd,Tromso,3,1
Sogndal,Haugesund,1,1
Viking,Start,3,0
Valerenga,Sarpsborg 08,5,3
Molde,Brann,2,0
Start,Odd,0,1
Viking,Lillestrom,2,2
Sarpsborg 08,Stromsgodset,2,4
Haugesund,Sandnes,3,1
Honefoss,Aalesund,2,5
Rosenborg,Sogndal,2,0
Tromso,Valerenga,2,2
Brann,Lillestrom,1,1
Sogndal,Molde,1,2
Odd,Viking,1,1
Aalesund,Sarpsborg 08,3,1
Haugesund,Honefoss,1,0
Sandnes,Tromso,2,1
Stromsgodset,Rosenborg,2,2
Valerenga,Start,1,3
Molde,Odd,1,1
Rosenborg,Valerenga,0,0
Start,Haugesund,1,2
Honefoss,Sandnes,0,1
Sarpsborg 08,Sogndal,0,1
Tromso,Aalesund,1,2
Viking,Brann,3,2
Lillestrom,Stromsgodset,1,1
Sogndal,Viking,1,0
Odd,Brann,1,3
Aalesund,Start,1,1
Stromsgodset,Molde,5,2
Haugesund,Tromso,1,0
Honefoss,Sarpsborg 08,3,1
Valerenga,Lillestrom,1,1
Sandnes,Rosenborg,2,3
Brann,Sogndal,1,0
Lillestrom,Odd,1,0
Rosenborg,Aalesund,2,1
Start,Sandnes,7,0
Sarpsborg 08,Haugesund,2,1
Tromso,Honefoss,1,1
Viking,Stromsgodset,1,0
Molde,Valerenga,4,0
Aalesund,Molde,1,3
Sogndal,Lillestrom,1,2
Haugesund,Viking,1,1
Stromsgodset,Odd,3,1
Honefoss,Start,0,1
Sandnes,Sarpsborg 08,2,0
Valerenga,Brann,4,3
Tromso,Rosenborg,1,0
Rosenborg,Haugesund,1,1
Lillestrom,Honefoss,1,2
Brann,Stromsgodset,1,1
Sarpsborg 08,Tromso,3,0
Molde,Sandnes,4,1
Odd,Aalesund,5,1
Start,Sogndal,2,0
Viking,Valerenga,1,0
Sogndal,Stromsgodset,0,5
Honefoss,Viking,2,2
Aalesund,Brann,0,0
Haugesund,Molde,1,1
Sandnes,Lillestrom,1,1
Tromso,Start,2,3
