HomeTeam,AwayTeam,FTHG,FTAG
Spartak Moscow,Rubin Kazan,1,0
FK Rostov,Dynamo Moscow,2,2
Zenit,Arsenal Tula,1,0
Amkar,Dynamo Moscow,2,0
Spartak Moscow,Zenit,1,1
FK Rostov,Akhmat Grozny,0,1
Kuban,Dynamo Moscow,1,2
Amkar,Lokomotiv Moscow,1,1
T. Moscow,Rubin Kazan,2,2
Ufa,M. Saransk,1,2
Arsenal Tula,Krasnodar,0,3
CSKA Moscow,Ural,3,1
Ural,Ufa,1,1
Rubin Kazan,Kuban,1,0
Lokomotiv Moscow,CSKA Moscow,1,3
Dynamo Moscow,T. Moscow,0,0
Zenit,FK Rostov,3,0
Akhmat Grozny,Spartak Moscow,4,2
M. Saransk,Arsenal Tula,1,0
Krasnodar,Amkar,1,1
M. Saransk,FK Rostov,0,0
Amkar,Kuban,1,0
Arsenal Tula,Akhmat Grozny,1,1
Lokomotiv Moscow,Rubin Kazan,3,0
Spartak Moscow,CSKA Moscow,0,4
Ufa,Zenit,1,1
Krasnodar,T. Moscow,2,2
Ural,Dynamo Moscow,2,1
Amkar,Zenit,1,0
T. Moscow,Ural,3,1
Spartak Moscow,Ufa,1,2
Krasnodar,FK Rostov,2,1
M. Saransk,Akhmat Grozny,1,0
Dynamo Moscow,Arsenal Tula,2,2
Lokomotiv Moscow,Kuban,1,1
CSKA Moscow,Rubin Kazan,3,0
Akhmat Grozny,Ural,1,3
Dynamo Moscow,Krasnodar,1,1
FK Rostov,CSKA Moscow,1,1
Kuban,Arsenal Tula,5,1
Spartak Moscow,Amkar,3,3
T. Moscow,M. Saransk,2,0
Ufa,Rubin Kazan,1,1
Zenit,Lokomotiv Moscow,1,0
Tomsk,Ural,0,1
Tosno,FK Rostov,0,1
Ural,Tomsk,0,0
FK Rostov,Tosno,4,1
Spartak Moscow,Ufa,2,2
CSKA Moscow,Rubin Kazan,1,0
FK Rostov,Akhmat Grozny,1,1
Zenit,Dynamo Moscow,2,1
M. Saransk,Lokomotiv Moscow,0,1
FK Anzi Makhackala,Krylya Sovetov,0,1
Amkar,Krasnodar,0,1
Kuban,Ural,0,2
Krylya Sovetov,CSKA Moscow,0,2
Ufa,FK Rostov,1,2
Dynamo Moscow,M. Saransk,2,2
Akhmat Grozny,Kuban,1,1
Ural,Zenit,1,4
Rubin Kazan,Amkar,0,2
Krasnodar,Spartak Moscow,0,1
FK Anzi Makhackala,Lokomotiv Moscow,1,3
Kuban,Ufa,1,1
Amkar,Krylya Sovetov,1,0
Zenit,Akhmat Grozny,3,0
CSKA Moscow,FK Anzi Makhackala,1,0
Lokomotiv Moscow,Dynamo Moscow,1,1
M. Saransk,Ural,1,1
FK Rostov,Krasnodar,0,0
Spartak Moscow,Rubin Kazan,1,0
Akhmat Grozny,M. Saransk,0,0
Ural,Lokomotiv Moscow,1,3
FK Anzi Makhackala,Dynamo Moscow,2,3
CSKA Moscow,Amkar,2,0
Ufa,Zenit,0,1
Krylya Sovetov,Spartak Moscow,0,2
Rubin Kazan,FK Rostov,0,3
Krasnodar,Kuban,1,1
Amkar,FK Anzi Makhackala,1,1
Spartak Moscow,CSKA Moscow,1,2
Zenit,Krasnodar,0,2
Kuban,Rubin Kazan,0,1
Lokomotiv Moscow,Akhmat Grozny,0,0
Dynamo Moscow,Ural,1,0
FK Rostov,Krylya Sovetov,1,1
M. Saransk,Ufa,0,1
Akhmat Grozny,Dynamo Moscow,1,1
Amkar,Spartak Moscow,1,3
CSKA Moscow,FK Rostov,2,1
FK Anzi Makhackala,Ural,1,1
Ufa,Lokomotiv Moscow,0,3
Krasnodar,M. Saransk,0,0
Krylya Sovetov,Kuban,3,0
Rubin Kazan,Zenit,1,3
Ural,Akhmat Grozny,3,3
FK Rostov,Amkar,1,0
Dynamo Moscow,Ufa,2,0
Zenit,Krylya Sovetov,1,3
Spartak Moscow,FK Anzi Makhackala,1,2
Lokomotiv Moscow,Krasnodar,2,1
M. Saransk,Rubin Kazan,2,1
Kuban,CSKA Moscow,0,1
CSKA Moscow,Zenit,2,2
Amkar,Kuban,1,1
Rubin Kazan,Lokomotiv Moscow,3,1
Spartak Moscow,FK Rostov,1,0
Krasnodar,Dynamo Moscow,4,0
FK Anzi Makhackala,Akhmat Grozny,0,2
Ufa,Ural,0,1
Krylya Sovetov,M. Saransk,1,0
FK Rostov,FK Anzi Makhackala,1,0
Akhmat Grozny,Ufa,4,1
Kuban,Spartak Moscow,3,0
M. Saransk,CSKA Moscow,4,6
Zenit,Amkar,1,1
Lokomotiv Moscow,Krylya Sovetov,2,0
Ural,Krasnodar,3,1
Dynamo Moscow,Rubin Kazan,0,0
CSKA Moscow,Lokomotiv Moscow,1,1
FK Anzi Makhackala,Ufa,1,1
Spartak Moscow,Zenit,2,2
Krylya Sovetov,Dynamo Moscow,0,0
Krasnodar,Akhmat Grozny,1,1
Rubin Kazan,Ural,1,2
Amkar,M. Saransk,2,1
FK Rostov,Kuban,2,1
Ural,Krylya Sovetov,1,1
M. Saransk,Spartak Moscow,0,1
Zenit,FK Rostov,3,0
Kuban,FK Anzi Makhackala,1,1
Dynamo Moscow,CSKA Moscow,0,2
Akhmat Grozny,Rubin Kazan,2,1
Ufa,Krasnodar,1,1
Lokomotiv Moscow,Amkar,3,0
CSKA Moscow,Ural,3,2
Amkar,Dynamo Moscow,1,1
Kuban,Zenit,2,2
Rubin Kazan,Ufa,3,1
Spartak Moscow,Lokomotiv Moscow,1,2
Krylya Sovetov,Akhmat Grozny,0,2
FK Anzi Makhackala,Krasnodar,2,2
FK Rostov,M. Saransk,3,2
Ufa,Krylya Sovetov,1,0
Ural,Amkar,3,1
M. Saransk,Kuban,1,1
Zenit,FK Anzi Makhackala,5,1
Dynamo Moscow,Spartak Moscow,2,3
Krasnodar,Rubin Kazan,2,1
Akhmat Grozny,CSKA Moscow,0,0
Lokomotiv Moscow,FK Rostov,0,2
CSKA Moscow,Ufa,2,0
Zenit,M. Saransk,0,0
Krylya Sovetov,Krasnodar,0,4
FK Anzi Makhackala,Rubin Kazan,1,2
Kuban,Lokomotiv Moscow,6,2
Spartak Moscow,Ural,0,1
Amkar,Akhmat Grozny,1,0
FK Rostov,Dynamo Moscow,1,0
M. Saransk,FK Anzi Makhackala,4,0
Ural,FK Rostov,1,2
Ufa,Amkar,2,1
Dynamo Moscow,Kuban,2,1
Akhmat Grozny,Spartak Moscow,2,1
Rubin Kazan,Krylya Sovetov,2,0
Krasnodar,CSKA Moscow,2,1
Lokomotiv Moscow,Zenit,2,0
Amkar,Rubin Kazan,1,2
CSKA Moscow,Krylya Sovetov,0,2
Zenit,Ural,3,0
Lokomotiv Moscow,FK Anzi Makhackala,0,2
M. Saransk,Dynamo Moscow,1,1
Kuban,Akhmat Grozny,2,2
Spartak Moscow,Krasnodar,3,2
FK Rostov,Ufa,1,1
Ural,M. Saransk,3,1
Ufa,Kuban,2,2
Krylya Sovetov,Amkar,0,0
Akhmat Grozny,Zenit,4,1
FK Anzi Makhackala,CSKA Moscow,1,1
Dynamo Moscow,Lokomotiv Moscow,2,2
Krasnodar,FK Rostov,2,1
Rubin Kazan,Spartak Moscow,2,2
Amkar,CSKA Moscow,2,0
M. Saransk,Akhmat Grozny,0,0
Zenit,Ufa,1,1
Dynamo Moscow,FK Anzi Makhackala,1,2
FK Rostov,Rubin Kazan,1,0
Kuban,Krasnodar,2,3
Lokomotiv Moscow,Ural,2,2
Spartak Moscow,Krylya Sovetov,1,0
Krylya Sovetov,FK Rostov,0,1
Rubin Kazan,Kuban,1,0
Krasnodar,Zenit,0,0
Ufa,M. Saransk,1,1
Akhmat Grozny,Lokomotiv Moscow,2,1
CSKA Moscow,Spartak Moscow,1,0
Ural,Dynamo Moscow,1,1
FK Anzi Makhackala,Amkar,0,1
Kuban,Krylya Sovetov,2,0
Ural,FK Anzi Makhackala,4,2
Spartak Moscow,Amkar,2,1
FK Rostov,CSKA Moscow,2,0
M. Saransk,Krasnodar,0,1
Lokomotiv Moscow,Ufa,2,0
Zenit,Rubin Kazan,4,2
Dynamo Moscow,Akhmat Grozny,0,1
Amkar,FK Rostov,0,0
FK Anzi Makhackala,Spartak Moscow,0,4
Ufa,Dynamo Moscow,0,1
Akhmat Grozny,Ural,1,1
CSKA Moscow,Kuban,2,0
Krylya Sovetov,Zenit,0,2
Rubin Kazan,M. Saransk,1,1
Krasnodar,Lokomotiv Moscow,1,2
Ural,Ufa,1,0
Akhmat Grozny,FK Anzi Makhackala,3,2
Kuban,Amkar,1,1
FK Rostov,Spartak Moscow,2,0
Lokomotiv Moscow,Rubin Kazan,1,0
Zenit,CSKA Moscow,2,0
M. Saransk,Krylya Sovetov,1,2
Dynamo Moscow,Krasnodar,1,4
FK Anzi Makhackala,FK Rostov,0,0
CSKA Moscow,M. Saransk,7,1
Amkar,Zenit,0,2
Rubin Kazan,Dynamo Moscow,4,1
Ufa,Akhmat Grozny,1,0
Krasnodar,Ural,6,0
Spartak Moscow,Kuban,2,2
Krylya Sovetov,Lokomotiv Moscow,0,0
M. Saransk,Amkar,1,1
Akhmat Grozny,Krasnodar,0,1
Lokomotiv Moscow,CSKA Moscow,1,1
Zenit,Spartak Moscow,5,2
Ufa,FK Anzi Makhackala,2,0
Dynamo Moscow,Krylya Sovetov,0,1
Kuban,FK Rostov,0,1
Ural,Rubin Kazan,0,1
Krylya Sovetov,Ural,1,1
Spartak Moscow,M. Saransk,2,2
Rubin Kazan,Akhmat Grozny,0,1
Amkar,Lokomotiv Moscow,0,1
Krasnodar,Ufa,4,0
CSKA Moscow,Dynamo Moscow,1,0
FK Anzi Makhackala,Kuban,1,0
FK Rostov,Zenit,3,0
Ural,CSKA Moscow,0,3
Zenit,Kuban,4,1
Dynamo Moscow,Amkar,0,0
Lokomotiv Moscow,Spartak Moscow,0,2
Ufa,Rubin Kazan,1,1
M. Saransk,FK Rostov,2,1
Akhmat Grozny,Krylya Sovetov,0,1
Krasnodar,FK Anzi Makhackala,3,0
Krylya Sovetov,Ufa,1,0
FK Rostov,Lokomotiv Moscow,2,1
CSKA Moscow,Akhmat Grozny,1,0
FK Anzi Makhackala,Zenit,0,1
Kuban,M. Saransk,1,2
Rubin Kazan,Krasnodar,1,1
Amkar,Ural,1,1
Spartak Moscow,Dynamo Moscow,3,0
Ufa,CSKA Moscow,1,3
Rubin Kazan,FK Anzi Makhackala,1,2
Krasnodar,Krylya Sovetov,3,0
Lokomotiv Moscow,Kuban,0,1
M. Saransk,Zenit,0,3
Ural,Spartak Moscow,0,1
Akhmat Grozny,Amkar,2,0
Dynamo Moscow,FK Rostov,1,3
Krylya Sovetov,Rubin Kazan,1,1
FK Anzi Makhackala,M. Saransk,3,0
Zenit,Lokomotiv Moscow,1,1
Amkar,Ufa,1,0
CSKA Moscow,Krasnodar,2,0
FK Rostov,Ural,1,0
Kuban,Dynamo Moscow,1,0
Spartak Moscow,Akhmat Grozny,3,0
Akhmat Grozny,FK Rostov,0,2
Dynamo Moscow,Zenit,0,3
Krylya Sovetov,FK Anzi Makhackala,0,0
Krasnodar,Amkar,1,0
Lokomotiv Moscow,M. Saransk,3,0
Rubin Kazan,CSKA Moscow,0,1
Ufa,Spartak Moscow,3,1
Ural,Kuban,2,0
Volgar-Astrakhan,FK Anzi Makhackala,0,1
Kuban,Tomsk,1,0
Tomsk,Kuban,2,0
FK Anzi Makhackala,Volgar-Astrakhan,2,0
Zenit,Lokomotiv Moscow,0,0
FK Anzi Makhackala,CSKA Moscow,0,0
FK Rostov,Orenburg,1,0
Ural,Ufa,2,0
Spartak Moscow,Arsenal Tula,4,0
Akhmat Grozny,Krylya Sovetov,1,0
Krasnodar,Tomsk,3,0
Rubin Kazan,Amkar,0,0
Ufa,Zenit,0,0
Arsenal Tula,Rubin Kazan,1,0
Orenburg,CSKA Moscow,0,1
Amkar,FK Anzi Makhackala,2,0
Lokomotiv Moscow,Tomsk,2,2
FK Rostov,Ural,0,0
Krasnodar,Akhmat Grozny,4,0
Spartak Moscow,Krylya Sovetov,1,0
Zenit,FK Rostov,3,2
Ural,CSKA Moscow,0,1
Krylya Sovetov,Krasnodar,1,1
Rubin Kazan,Spartak Moscow,1,1
Tomsk,Ufa,1,0
FK Anzi Makhackala,Arsenal Tula,1,0
Akhmat Grozny,Lokomotiv Moscow,1,1
Orenburg,Amkar,0,0
Rubin Kazan,FK Anzi Makhackala,1,2
Ufa,Akhmat Grozny,1,3
Zenit,CSKA Moscow,1,1
FK Rostov,Tomsk,3,0
Amkar,Ural,1,0
Spartak Moscow,Krasnodar,2,0
Lokomotiv Moscow,Krylya Sovetov,0,0
Arsenal Tula,Orenburg,0,0
Krylya Sovetov,Ufa,0,1
Orenburg,Rubin Kazan,1,1
Tomsk,CSKA Moscow,0,1
Zenit,Amkar,3,0
Ural,Arsenal Tula,1,1
Akhmat Grozny,FK Rostov,2,1
Krasnodar,Lokomotiv Moscow,1,2
FK Anzi Makhackala,Spartak Moscow,0,2
FK Rostov,Krylya Sovetov,2,1
Amkar,Tomsk,1,0
Orenburg,FK Anzi Makhackala,0,0
CSKA Moscow,Akhmat Grozny,3,0
Ufa,Krasnodar,0,0
Spartak Moscow,Lokomotiv Moscow,1,0
Arsenal Tula,Zenit,0,5
Rubin Kazan,Ural,3,1
Orenburg,Spartak Moscow,1,3
Tomsk,Arsenal Tula,1,0
Ural,FK Anzi Makhackala,0,1
Akhmat Grozny,Amkar,1,3
Lokomotiv Moscow,Ufa,0,1
Krylya Sovetov,CSKA Moscow,1,2
Krasnodar,FK Rostov,2,1
Zenit,Rubin Kazan,4,1
CSKA Moscow,Krasnodar,1,1
FK Rostov,Lokomotiv Moscow,1,0
Orenburg,Ural,0,1
Arsenal Tula,Akhmat Grozny,0,0
Spartak Moscow,Ufa,0,1
FK Anzi Makhackala,Zenit,2,2
Amkar,Krylya Sovetov,0,0
Rubin Kazan,Tomsk,2,1
Tomsk,Ural,1,1
Krylya Sovetov,FK Anzi Makhackala,2,1
Lokomotiv Moscow,Arsenal Tula,1,1
Akhmat Grozny,Orenburg,2,1
Ufa,Amkar,1,1
Zenit,Spartak Moscow,4,2
FK Rostov,CSKA Moscow,2,0
Krasnodar,Rubin Kazan,1,0
CSKA Moscow,Ufa,1,0
Amkar,Lokomotiv Moscow,0,0
Rubin Kazan,Krylya Sovetov,3,0
Spartak Moscow,FK Rostov,1,0
Ural,Zenit,0,2
Orenburg,Tomsk,3,1
Arsenal Tula,Krasnodar,0,0
FK Anzi Makhackala,Akhmat Grozny,0,0
Krylya Sovetov,Arsenal Tula,1,1
Tomsk,FK Anzi Makhackala,0,3
Ufa,FK Rostov,0,0
Ural,Spartak Moscow,0,1
Akhmat Grozny,Rubin Kazan,3,1
Lokomotiv Moscow,CSKA Moscow,1,0
Krasnodar,Amkar,1,0
Zenit,Orenburg,1,0
Amkar,FK Rostov,1,0
Spartak Moscow,CSKA Moscow,3,1
Ural,Akhmat Grozny,1,4
Arsenal Tula,Ufa,0,2
Zenit,Tomsk,1,0
FK Anzi Makhackala,Krasnodar,0,0
Orenburg,Krylya Sovetov,1,0
Rubin Kazan,Lokomotiv Moscow,2,0
Tomsk,Spartak Moscow,0,1
Ufa,Rubin Kazan,2,3
Krylya Sovetov,Ural,2,2
Lokomotiv Moscow,FK Anzi Makhackala,4,0
Akhmat Grozny,Zenit,2,1
FK Rostov,Arsenal Tula,4,1
CSKA Moscow,Amkar,2,2
Krasnodar,Orenburg,3,3
Arsenal Tula,CSKA Moscow,0,1
Rubin Kazan,FK Rostov,0,0
Orenburg,Lokomotiv Moscow,1,1
FK Anzi Makhackala,Ufa,0,1
Krasnodar,Ural,3,0
Spartak Moscow,Amkar,1,0
Zenit,Krylya Sovetov,3,1
Akhmat Grozny,Tomsk,0,0
Ufa,Orenburg,1,0
Amkar,Arsenal Tula,1,0
CSKA Moscow,Rubin Kazan,0,0
Lokomotiv Moscow,Ural,1,1
Akhmat Grozny,Spartak Moscow,0,1
Krylya Sovetov,Tomsk,3,0
FK Rostov,FK Anzi Makhackala,2,0
Krasnodar,Zenit,2,1
Ural,FK Rostov,1,0
Rubin Kazan,Arsenal Tula,1,0
CSKA Moscow,Orenburg,2,0
Zenit,Ufa,2,0
Akhmat Grozny,Krasnodar,2,1
Krylya Sovetov,Spartak Moscow,4,0
Tomsk,Lokomotiv Moscow,1,6
FK Anzi Makhackala,Amkar,3,1
CSKA Moscow,Ural,4,0
FK Rostov,Zenit,0,0
Lokomotiv Moscow,Akhmat Grozny,2,0
Ufa,Tomsk,1,0
Amkar,Orenburg,3,0
Krasnodar,Krylya Sovetov,1,1
Arsenal Tula,FK Anzi Makhackala,1,0
Spartak Moscow,Rubin Kazan,2,1
Tomsk,FK Rostov,0,6
Orenburg,Arsenal Tula,3,0
CSKA Moscow,Zenit,0,0
Ural,Amkar,1,0
Krylya Sovetov,Lokomotiv Moscow,0,3
Krasnodar,Spartak Moscow,2,2
Akhmat Grozny,Ufa,0,1
FK Anzi Makhackala,Rubin Kazan,0,1
Arsenal Tula,Ural,2,0
Ufa,Krylya Sovetov,1,0
CSKA Moscow,Tomsk,4,0
Rubin Kazan,Orenburg,0,0
Amkar,Zenit,1,0
Spartak Moscow,FK Anzi Makhackala,1,0
FK Rostov,Akhmat Grozny,0,0
Lokomotiv Moscow,Krasnodar,1,2
FK Anzi Makhackala,Orenburg,1,0
Tomsk,Amkar,1,0
Ural,Rubin Kazan,1,0
Lokomotiv Moscow,Spartak Moscow,1,1
Krylya Sovetov,FK Rostov,0,0
Akhmat Grozny,CSKA Moscow,0,1
Krasnodar,Ufa,0,0
Zenit,Arsenal Tula,2,0
FK Anzi Makhackala,Ural,2,3
Ufa,Lokomotiv Moscow,0,1
Arsenal Tula,Tomsk,3,0
Amkar,Akhmat Grozny,1,1
Rubin Kazan,Zenit,0,2
CSKA Moscow,Krylya Sovetov,2,1
FK Rostov,Krasnodar,0,0
Spartak Moscow,Orenburg,3,2
Krylya Sovetov,Amkar,2,2
Akhmat Grozny,Arsenal Tula,3,1
Zenit,FK Anzi Makhackala,1,1
Ufa,Spartak Moscow,1,3
Krasnodar,CSKA Moscow,1,1
Lokomotiv Moscow,FK Rostov,0,0
Tomsk,Rubin Kazan,2,2
Ural,Orenburg,2,0
Amkar,Ufa,1,1
CSKA Moscow,FK Rostov,0,0
FK Anzi Makhackala,Krylya Sovetov,1,3
Rubin Kazan,Krasnodar,0,1
Orenburg,Akhmat Grozny,2,1
Ural,Tomsk,1,0
Arsenal Tula,Lokomotiv Moscow,0,3
Spartak Moscow,Zenit,2,1
Ufa,CSKA Moscow,0,2
Zenit,Ural,2,0
FK Rostov,Spartak Moscow,3,0
Lokomotiv Moscow,Amkar,3,3
Akhmat Grozny,FK Anzi Makhackala,0,1
Tomsk,Orenburg,1,2
Krylya Sovetov,Rubin Kazan,0,0
Krasnodar,Arsenal Tula,2,0
FK Rostov,Ufa,1,0
Spartak Moscow,Ural,1,0
Orenburg,Zenit,0,1
Arsenal Tula,Krylya Sovetov,2,0
CSKA Moscow,Lokomotiv Moscow,4,0
Rubin Kazan,Akhmat Grozny,0,1
Amkar,Krasnodar,0,2
FK Anzi Makhackala,Tomsk,3,3
Lokomotiv Moscow,Rubin Kazan,0,1
Akhmat Grozny,Ural,5,2
Ufa,Arsenal Tula,1,0
CSKA Moscow,Spartak Moscow,1,2
FK Rostov,Amkar,1,0
Tomsk,Zenit,0,2
Krylya Sovetov,Orenburg,1,1
Krasnodar,FK Anzi Makhackala,0,0
Amkar,CSKA Moscow,0,2
Arsenal Tula,FK Rostov,1,0
Spartak Moscow,Tomsk,1,0
Orenburg,Krasnodar,1,0
Rubin Kazan,Ufa,2,1
Zenit,Akhmat Grozny,0,1
Ural,Krylya Sovetov,1,3
FK Anzi Makhackala,Lokomotiv Moscow,0,0
CSKA Moscow,Arsenal Tula,3,0
Ural,Krasnodar,1,1
Amkar,Spartak Moscow,0,1
Krylya Sovetov,Zenit,1,3
Lokomotiv Moscow,Orenburg,4,0
Tomsk,Akhmat Grozny,1,2
Ufa,FK Anzi Makhackala,2,1
FK Rostov,Rubin Kazan,4,2
Tomsk,Krylya Sovetov,0,2
Orenburg,Ufa,1,1
Ural,Lokomotiv Moscow,1,2
Arsenal Tula,Amkar,0,0
FK Anzi Makhackala,FK Rostov,1,2
Rubin Kazan,CSKA Moscow,0,2
Spartak Moscow,Akhmat Grozny,3,0
Zenit,Krasnodar,1,0
Amkar,Rubin Kazan,1,2
Arsenal Tula,Spartak Moscow,3,0
CSKA Moscow,FK Anzi Makhackala,4,0
Krylya Sovetov,Akhmat Grozny,1,3
Lokomotiv Moscow,Zenit,0,2
Orenburg,FK Rostov,2,0
Tomsk,Krasnodar,1,5
Ufa,Ural,1,0
SKA Khabarovsk,Orenburg,0,0
Yenisey,Arsenal Tula,2,1
Orenburg,SKA Khabarovsk,0,0
Arsenal Tula,Yenisey,1,0
Ural,FK Rostov,1,1
Tosno,Ufa,0,1
FK Anzi Makhackala,CSKA Moscow,1,3
SKA Khabarovsk,Zenit,0,2
Rubin Kazan,Krasnodar,1,2
Akhmat Grozny,Amkar,1,0
Dynamo Moscow,Spartak Moscow,2,2
Lokomotiv Moscow,Arsenal Tula,1,0
CSKA Moscow,Lokomotiv Moscow,1,3
FK Anzi Makhackala,Amkar,1,0
Zenit,Rubin Kazan,2,1
Krasnodar,Tosno,2,0
Ufa,Spartak Moscow,0,0
Dynamo Moscow,Ural,0,1
FK Rostov,Akhmat Grozny,0,1
Arsenal Tula,SKA Khabarovsk,1,0
CSKA Moscow,SKA Khabarovsk,2,0
Ural,Ufa,1,1
Rubin Kazan,Arsenal Tula,2,1
Akhmat Grozny,Dynamo Moscow,2,0
Amkar,FK Rostov,0,1
Lokomotiv Moscow,FK Anzi Makhackala,1,0
Tosno,Zenit,0,1
Spartak Moscow,Krasnodar,2,0
FK Anzi Makhackala,FK Rostov,0,1
Ufa,Akhmat Grozny,3,2
Dynamo Moscow,Amkar,3,0
Lokomotiv Moscow,SKA Khabarovsk,1,0
Arsenal Tula,Tosno,1,2
CSKA Moscow,Rubin Kazan,1,2
Krasnodar,Ural,1,1
Zenit,Spartak Moscow,5,1
SKA Khabarovsk,FK Anzi Makhackala,2,0
Amkar,Ufa,0,0
Ural,Zenit,1,1
Spartak Moscow,Arsenal Tula,2,0
FK Rostov,Dynamo Moscow,1,0
Rubin Kazan,Lokomotiv Moscow,1,1
Tosno,CSKA Moscow,1,2
Akhmat Grozny,Krasnodar,2,3
Ufa,FK Rostov,1,4
CSKA Moscow,Spartak Moscow,2,1
FK Anzi Makhackala,Dynamo Moscow,1,3
SKA Khabarovsk,Rubin Kazan,1,1
Lokomotiv Moscow,Tosno,0,2
Krasnodar,Amkar,1,1
Zenit,Akhmat Grozny,4,0
Arsenal Tula,Ural,2,2
Tosno,SKA Khabarovsk,0,0
Ural,CSKA Moscow,0,0
Spartak Moscow,Lokomotiv Moscow,3,4
Rubin Kazan,FK Anzi Makhackala,6,0
Amkar,Zenit,0,1
Dynamo Moscow,Ufa,1,1
FK Rostov,Krasnodar,0,0
Akhmat Grozny,Arsenal Tula,1,2
FK Anzi Makhackala,Ufa,1,0
Arsenal Tula,Amkar,0,1
Rubin Kazan,Tosno,1,0
Lokomotiv Moscow,Ural,2,1
SKA Khabarovsk,Spartak Moscow,0,0
CSKA Moscow,Akhmat Grozny,0,1
Krasnodar,Dynamo Moscow,2,0
Zenit,FK Rostov,0,0
Amkar,CSKA Moscow,0,1
Tosno,FK Anzi Makhackala,2,2
FK Rostov,Arsenal Tula,2,2
Spartak Moscow,Rubin Kazan,1,0
Dynamo Moscow,Zenit,0,0
Ufa,Krasnodar,0,1
Akhmat Grozny,Lokomotiv Moscow,1,1
Ural,SKA Khabarovsk,1,1
Arsenal Tula,Dynamo Moscow,1,0
CSKA Moscow,FK Rostov,2,0
FK Anzi Makhackala,Krasnodar,1,5
SKA Khabarovsk,Akhmat Grozny,2,2
Tosno,Spartak Moscow,2,2
Rubin Kazan,Ural,0,1
Lokomotiv Moscow,Amkar,0,1
Zenit,Ufa,3,0
Dynamo Moscow,CSKA Moscow,0,0
Spartak Moscow,FK Anzi Makhackala,2,2
Ural,Tosno,3,1
FK Rostov,Lokomotiv Moscow,0,1
Ufa,Arsenal Tula,1,0
Krasnodar,Zenit,0,2
Amkar,SKA Khabarovsk,3,0
Akhmat Grozny,Rubin Kazan,1,0
Arsenal Tula,Krasnodar,1,0
SKA Khabarovsk,FK Rostov,2,1
Tosno,Akhmat Grozny,1,0
Rubin Kazan,Amkar,0,1
Spartak Moscow,Ural,2,0
CSKA Moscow,Ufa,0,0
Lokomotiv Moscow,Dynamo Moscow,3,0
FK Anzi Makhackala,Zenit,2,2
Akhmat Grozny,Spartak Moscow,1,2
Dynamo Moscow,SKA Khabarovsk,2,0
Ural,FK Anzi Makhackala,2,1
Krasnodar,CSKA Moscow,0,1
Ufa,Lokomotiv Moscow,1,0
FK Rostov,Rubin Kazan,0,1
Zenit,Arsenal Tula,0,1
Amkar,Tosno,0,0
SKA Khabarovsk,Ufa,2,2
Tosno,FK Rostov,1,1
Rubin Kazan,Dynamo Moscow,0,0
Spartak Moscow,Amkar,0,0
Ural,Akhmat Grozny,2,0
CSKA Moscow,Zenit,0,0
FK Anzi Makhackala,Arsenal Tula,3,2
Lokomotiv Moscow,Krasnodar,2,0
Arsenal Tula,CSKA Moscow,1,0
FK Rostov,Spartak Moscow,2,2
Amkar,Ural,1,1
Dynamo Moscow,Tosno,0,1
Zenit,Lokomotiv Moscow,0,3
Krasnodar,SKA Khabarovsk,4,1
Ufa,Rubin Kazan,2,1
Akhmat Grozny,FK Anzi Makhackala,1,1
Ural,Dynamo Moscow,2,2
Tosno,Krasnodar,1,3
Akhmat Grozny,FK Rostov,1,0
SKA Khabarovsk,Arsenal Tula,1,2
Amkar,FK Anzi Makhackala,1,2
Lokomotiv Moscow,CSKA Moscow,2,2
Rubin Kazan,Zenit,0,0
Spartak Moscow,Ufa,3,1
SKA Khabarovsk,CSKA Moscow,2,4
Dynamo Moscow,Akhmat Grozny,1,1
Krasnodar,Spartak Moscow,1,4
Arsenal Tula,Rubin Kazan,0,0
Ufa,Ural,2,0
FK Anzi Makhackala,Lokomotiv Moscow,0,1
FK Rostov,Amkar,0,0
Zenit,Tosno,5,0
Amkar,Dynamo Moscow,2,1
Tosno,Arsenal Tula,3,2
Akhmat Grozny,Ufa,2,1
Ural,Krasnodar,0,1
Rubin Kazan,CSKA Moscow,0,1
FK Rostov,FK Anzi Makhackala,2,0
SKA Khabarovsk,Lokomotiv Moscow,1,2
Spartak Moscow,Zenit,3,1
Arsenal Tula,Spartak Moscow,0,1
CSKA Moscow,Tosno,6,0
Dynamo Moscow,FK Rostov,2,0
Zenit,Ural,2,1
Lokomotiv Moscow,Rubin Kazan,1,0
Ufa,Amkar,3,0
Krasnodar,Akhmat Grozny,3,2
FK Anzi Makhackala,SKA Khabarovsk,4,0
Ural,Arsenal Tula,1,1
Dynamo Moscow,FK Anzi Makhackala,2,0
Rubin Kazan,SKA Khabarovsk,3,1
Amkar,Krasnodar,1,3
Spartak Moscow,CSKA Moscow,3,0
FK Rostov,Ufa,1,0
Akhmat Grozny,Zenit,0,0
Tosno,Lokomotiv Moscow,1,3
FK Anzi Makhackala,Rubin Kazan,1,1
CSKA Moscow,Ural,1,0
Zenit,Amkar,0,0
Krasnodar,FK Rostov,3,1
SKA Khabarovsk,Tosno,0,1
Ufa,Dynamo Moscow,1,1
Lokomotiv Moscow,Spartak Moscow,0,0
Arsenal Tula,Akhmat Grozny,1,0
Amkar,Arsenal Tula,0,2
Ufa,FK Anzi Makhackala,3,2
Dynamo Moscow,Krasnodar,0,0
Tosno,Rubin Kazan,0,1
