HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,HC,AC,HY,AY,HR,AR
Lyon,Toulouse,1,2,1,0,8,5,1,3,0,0
Le Havre,Rennes,2,2,1,2,3,4,1,2,0,0
Monaco,Nice,2,2,1,2,6,7,1,3,0,1
Strasbourg,Angers,5,0,1,0,2,5,2,2,0,0
Lille,Paris SG,1,1,0,0,3,5,1,1,0,0
Paris SG,Strasbourg,3,3,1,2,4,1,2,1,0,0
Nice,Lyon,3,2,2,1,1,16,1,2,0,0
Angers,Monaco,1,1,0,0,10,3,2,2,0,0
Marseille,Le Havre,6,2,1,1,2,1,2,1,0,1
Lens,Paris FC,2,1,1,1,11,3,2,2,0,0
Lorient,Brest,3,3,1,2,5,2,3,2,0,0
Rennes,Auxerre,2,2,1,1,6,2,1,3,0,0
Toulouse,Metz,4,0,2,0,5,1,2,1,0,1
Nantes,Lille,0,2,0,1,5,9,1,4,0,0
Paris FC,Nantes,1,2,1,2,8,2,3,2,0,0
Brest,Paris SG,0,3,0,2,2,7,1,1,0,0
Monaco,Toulouse,1,0,1,0,2,5,3,4,0,0
Lens,Marseille,2,1,1,1,4,8,3,2,0,0
Lille,Metz,6,1,2,0,7,8,3,2,0,0
Angers,Lorient,2,0,1,0,1,6,1,0,0,0
Auxerre,Le Havre,0,1,0,0,13,5,2,2,0,0
Rennes,Nice,1,2,0,2,7,3,5,2,0,0
Lyon,Strasbourg,2,1,1,1,4,2,0,4,0,1
Le Havre,Brest,1,0,0,0,5,1,1,3,0,0
Lorient,Paris SG,1,1,0,0,0,8,0,2,0,0
Metz,Lens,2,0,0,0,2,5,3,2,1,0
Nice,Lille,2,0,1,0,2,13,3,3,0,0
Marseille,Angers,2,2,0,1,1,5,2,1,0,0
Nantes,Monaco,3,5,2,2,1,3,3,5,0,0
Paris FC,Lyon,3,3,0,1,4,2,6,2,1,1
Strasbourg,Auxerre,3,0,0,0,4,3,1,1,0,0
Toulouse,Rennes,2,2,0,0,5,8,2,3,0,0
Paris SG,Nice,1,0,0,0,11,1,3,1,0,0
Monaco,Paris FC,0,1,0,0,3,2,3,2,0,0
Auxerre,Marseille,0,1,0,1,3,3,3,4,1,1
Rennes,Strasbourg,4,1,2,0,6,5,1,1,0,0
Lens,Lorient,3,0,1,0,7,6,2,2,0,0
Lille,Angers,1,0,1,0,9,2,1,0,0,0
Nantes,Metz,0,2,0,0,8,5,1,3,0,0
Toulouse,Le Havre,0,0,0,0,10,2,1,2,0,0
Brest,Lyon,0,0,0,0,12,2,1,0,0,1
Paris FC,Rennes,0,1,0,0,8,9,4,2,0,0
Marseille,Brest,3,0,2,0,6,2,0,1,0,0
Le Havre,Nantes,1,1,0,1,8,3,3,3,0,0
Monaco,Lens,1,4,1,3,5,4,1,2,1,0
Lorient,Toulouse,1,1,1,0,6,4,0,4,0,0
Angers,Auxerre,2,0,0,0,3,3,2,2,0,0
Metz,Nice,2,1,0,1,6,3,2,4,0,0
Strasbourg,Lille,2,0,1,0,1,4,4,3,0,1
Lyon,Paris SG,2,3,1,2,5,5,5,2,1,0
Nice,Marseille,1,5,0,2,8,6,2,2,0,0
Lens,Strasbourg,1,0,0,0,3,1,2,3,1,1
Rennes,Monaco,4,1,1,0,4,6,0,1,0,1
Paris SG,Le Havre,3,0,1,0,6,4,2,1,0,0
Auxerre,Lyon,0,0,0,0,7,11,1,3,0,0
Brest,Metz,3,2,1,1,6,2,2,3,0,0
Nantes,Lorient,1,1,0,1,1,1,1,1,0,0
Toulouse,Angers,0,1,0,1,11,1,1,3,0,0
Lille,Paris FC,4,2,1,1,9,4,1,2,0,0
Metz,Rennes,0,1,0,1,6,3,0,0,0,0
Monaco,Paris SG,1,0,0,0,4,4,3,1,1,0
Paris FC,Auxerre,1,1,1,1,4,3,2,1,0,0
Marseille,Toulouse,2,2,0,1,9,1,2,1,0,0
Strasbourg,Brest,1,2,1,0,5,0,0,3,0,0
Angers,Lens,1,2,0,1,2,8,1,1,0,0
Le Havre,Lille,0,1,0,0,6,2,1,3,0,1
Lorient,Nice,3,1,2,1,3,7,1,2,0,0
Lyon,Nantes,3,0,0,0,7,0,1,2,0,1
Brest,Monaco,1,0,1,0,2,3,2,4,1,0
Lille,Marseille,1,0,1,0,2,5,1,1,0,0
Nantes,Lens,1,2,1,1,1,12,2,0,0,0
Toulouse,Strasbourg,1,0,1,0,1,2,3,3,0,0
Paris SG,Rennes,5,0,2,0,8,6,0,3,0,1
Nice,Angers,0,1,0,1,4,1,1,1,1,0
Auxerre,Metz,3,1,2,1,5,3,2,1,0,0
Le Havre,Paris FC,0,0,0,0,7,2,0,2,0,0
Lorient,Lyon,1,0,1,0,1,7,2,2,0,1
Angers,Nantes,4,1,1,0,6,3,1,2,0,0
Rennes,Brest,3,1,2,1,5,7,2,3,0,0
Metz,Paris SG,2,3,1,2,4,4,2,1,0,0
Paris FC,Toulouse,0,3,0,2,7,4,3,1,0,0
Lyon,Le Havre,1,0,0,0,5,4,2,4,0,0
Auxerre,Lille,3,4,0,1,10,3,5,2,2,2
Lens,Nice,2,0,1,0,2,5,0,2,0,0
Strasbourg,Lorient,0,0,0,0,11,3,1,0,0,0
Marseille,Monaco,1,0,0,0,3,7,2,1,0,0
Toulouse,Lens,0,3,0,0,2,8,2,3,1,0
Monaco,Lyon,1,3,1,1,7,2,2,3,1,0
Nice,Strasbourg,1,1,0,1,5,7,1,2,0,0
Lille,Rennes,0,2,0,0,4,7,1,1,1,0
Marseille,Nantes,0,2,0,1,6,3,2,3,2,0
Brest,Auxerre,2,0,1,0,7,6,3,2,0,0
Le Havre,Angers,2,1,1,0,6,6,1,1,0,0
Lorient,Metz,1,1,0,1,4,4,1,2,0,0
Paris SG,Paris FC,2,1,1,0,7,1,1,0,0,0
Monaco,Lorient,1,3,0,0,4,3,1,0,0,0
Paris SG,Lille,3,0,1,0,4,2,0,1,0,0
Lens,Auxerre,1,0,0,0,1,5,2,5,0,0
Toulouse,Nice,5,1,2,0,6,7,1,2,0,0
Angers,Marseille,2,5,1,4,6,2,1,1,0,0
Strasbourg,Metz,2,1,2,1,4,1,2,3,0,0
Nantes,Paris FC,1,2,0,1,1,2,1,3,0,0
Rennes,Le Havre,1,1,0,0,10,6,1,4,0,0
Lyon,Brest,2,1,2,0,5,0,2,0,0,1
Auxerre,Paris SG,0,1,0,0,2,7,0,1,0,0
Rennes,Lorient,0,2,0,1,9,3,2,0,0,0
Le Havre,Monaco,0,0,0,0,5,6,0,3,0,0
Marseille,Lens,3,1,2,0,2,2,0,3,0,0
Nantes,Nice,1,4,1,3,4,2,2,3,0,0
Brest,Toulouse,0,2,0,2,3,2,2,3,0,0
Metz,Lyon,2,5,1,4,6,4,1,0,0,0
Paris FC,Angers,0,0,0,0,2,1,1,1,0,0
Lille,Strasbourg,1,4,0,2,8,1,2,2,0,0
Lens,Le Havre,1,0,1,0,4,3,1,2,0,0
Paris FC,Marseille,2,2,0,1,4,4,1,4,0,0
Lorient,Nantes,2,1,1,0,1,4,4,5,0,0
Monaco,Rennes,4,0,1,0,5,2,1,2,0,0
Lyon,Lille,1,0,1,0,2,7,1,4,0,0
Angers,Metz,1,0,1,0,4,3,2,2,0,1
Nice,Brest,2,2,0,2,6,5,5,3,0,0
Toulouse,Auxerre,0,0,0,0,5,4,1,2,0,0
Strasbourg,Paris SG,1,2,1,1,5,6,1,0,0,1
Metz,Lille,0,0,0,0,1,6,1,1,0,0
Lens,Rennes,3,1,1,1,4,4,4,2,1,0
Brest,Lorient,2,0,0,0,7,7,2,0,0,0
Nantes,Lyon,0,1,0,1,5,4,4,2,0,1
Nice,Monaco,0,0,0,0,8,6,2,2,0,0
Angers,Toulouse,1,0,0,0,3,5,3,2,0,0
Auxerre,Paris FC,0,0,0,0,7,4,1,4,0,0
Le Havre,Strasbourg,2,1,1,1,9,3,2,1,0,1
Paris SG,Marseille,5,0,2,0,5,2,2,2,0,0
Rennes,Paris SG,3,1,1,0,5,8,0,0,0,0
Monaco,Nantes,3,1,3,1,9,3,5,2,1,0
Marseille,Strasbourg,2,2,1,0,5,5,4,2,0,0
Lille,Brest,1,1,0,0,13,1,0,1,0,0
Paris FC,Lens,0,5,0,2,3,5,2,1,0,0
Le Havre,Toulouse,2,1,1,1,1,10,1,4,1,0
Lorient,Angers,2,0,1,0,3,2,0,0,0,0
Metz,Auxerre,1,3,0,1,4,3,2,3,0,0
Lyon,Nice,2,0,1,0,8,5,3,1,0,0
Brest,Marseille,2,0,2,0,3,2,1,4,0,0
Lens,Monaco,2,3,1,0,7,2,2,1,0,0
Toulouse,Paris FC,1,1,0,1,12,3,1,5,0,0
Paris SG,Metz,3,0,2,0,4,1,0,2,0,0
Auxerre,Rennes,0,3,0,3,4,5,1,4,0,0
Angers,Lille,0,1,0,1,1,7,3,1,0,0
Nantes,Le Havre,2,0,2,0,5,6,4,3,0,0
Nice,Lorient,3,3,2,1,3,7,2,3,0,0
Strasbourg,Lyon,3,1,1,0,4,2,1,2,0,0
Strasbourg,Lens,1,1,1,0,2,8,2,2,0,0
Rennes,Toulouse,1,0,1,0,6,1,1,3,0,0
Monaco,Angers,2,0,0,0,5,2,0,3,0,0
Le Havre,Paris SG,0,1,0,1,3,3,3,0,0,0
Paris FC,Nice,1,0,1,0,8,6,6,3,1,0
Lille,Nantes,1,0,0,0,4,1,3,1,0,0
Lorient,Auxerre,2,2,2,2,3,7,1,3,0,0
Metz,Brest,0,1,0,0,12,4,2,1,0,1
Marseille,Lyon,3,2,0,1,8,1,3,2,0,0
Paris SG,Monaco,1,3,0,1,7,3,1,3,0,0
Nantes,Angers,0,1,0,0,3,4,1,1,0,0
Auxerre,Strasbourg,0,0,0,0,5,4,1,2,0,0
Toulouse,Marseille,0,1,0,1,4,2,2,3,0,0
Lens,Metz,3,0,1,0,6,4,0,3,0,0
Brest,Le Havre,2,0,1,0,1,3,3,1,0,0
Lille,Lorient,1,1,0,0,5,1,4,1,0,0
Nice,Rennes,0,4,0,2,7,1,2,1,0,0
Lyon,Paris FC,1,1,0,0,8,2,2,0,0,0
Marseille,Auxerre,1,0,0,0,9,2,4,2,0,0
Lorient,Lens,2,1,1,0,1,10,2,3,0,0
Angers,Nice,0,2,0,0,7,6,1,3,0,0
Monaco,Brest,2,0,1,0,3,8,2,1,0,0
Strasbourg,Paris FC,0,0,0,0,12,4,1,0,0,0
Le Havre,Lyon,0,0,0,0,2,2,1,3,1,0
Metz,Toulouse,3,4,2,3,4,4,0,3,0,0
Rennes,Lille,1,2,0,1,5,2,2,5,0,0
Le Havre,Paris SG,1,4,0,1,2,8,3,0,0,0
Brest,Marseille,1,5,1,3,5,0,4,1,0,0
Reims,Lille,0,2,0,1,0,8,2,2,1,0
Monaco,St Etienne,1,0,1,0,5,4,1,1,0,0
Auxerre,Nice,2,1,1,1,3,5,0,0,0,0
Angers,Lens,0,1,0,1,7,3,1,0,0,0
Montpellier,Strasbourg,1,1,0,0,6,4,4,3,0,0
Toulouse,Nantes,0,0,0,0,10,5,1,3,0,0
Rennes,Lyon,3,0,2,0,7,7,2,1,0,0
Paris SG,Montpellier,6,0,2,0,10,2,1,4,0,0
Lyon,Monaco,0,2,0,0,0,6,0,0,0,1
Lille,Angers,2,0,1,0,3,2,1,2,0,0
St Etienne,Le Havre,0,2,0,0,2,4,3,3,0,0
Lens,Brest,2,0,2,0,5,2,0,0,1,0
Nantes,Auxerre,2,0,1,0,3,12,0,0,0,1
Nice,Toulouse,1,1,0,0,4,4,4,1,0,0
Strasbourg,Rennes,3,1,1,0,2,5,2,4,0,0
Marseille,Reims,2,2,1,0,2,4,1,1,0,0
Lyon,Strasbourg,4,3,1,1,9,2,3,2,0,0
Brest,St Etienne,4,0,2,0,7,2,0,5,0,0
Montpellier,Nantes,1,3,1,2,8,3,2,2,0,0
Toulouse,Marseille,1,3,0,2,2,3,4,2,1,0
Monaco,Lens,1,1,0,0,7,7,1,4,0,0
Angers,Nice,1,4,0,2,4,7,6,4,0,1
Le Havre,Auxerre,3,1,1,1,2,2,1,5,0,1
Reims,Rennes,2,1,1,1,3,5,2,1,0,0
Lille,Paris SG,1,3,0,2,3,1,3,2,0,0
St Etienne,Lille,1,0,1,0,2,7,1,1,0,0
Marseille,Nice,2,0,1,0,1,2,5,2,1,0
Auxerre,Monaco,0,3,0,2,1,6,3,0,0,0
Paris SG,Brest,3,1,1,1,9,1,2,3,0,0
Rennes,Montpellier,3,0,2,0,3,4,1,3,0,0
Nantes,Reims,1,2,1,1,6,3,3,1,0,0
Strasbourg,Angers,1,1,1,0,6,9,4,1,0,0
Toulouse,Le Havre,2,0,0,0,6,5,1,1,0,0
Lens,Lyon,0,0,0,0,5,8,0,0,0,0
Nice,St Etienne,8,0,6,0,3,2,0,1,0,0
Lille,Strasbourg,3,3,2,2,9,5,2,2,0,0
Rennes,Lens,1,1,1,0,4,3,2,4,0,0
Reims,Paris SG,1,1,1,0,3,5,2,1,0,0
Monaco,Le Havre,3,1,1,1,6,4,1,3,0,0
Angers,Nantes,1,1,1,1,3,6,1,4,0,0
Brest,Toulouse,2,0,1,0,4,3,1,1,0,0
Montpellier,Auxerre,3,2,0,1,11,5,3,4,0,0
Lyon,Marseille,2,3,0,0,10,3,4,3,0,1
Auxerre,Brest,3,0,2,0,2,3,2,0,0,0
Paris SG,Rennes,3,1,1,0,6,4,1,3,0,0
Lens,Nice,0,0,0,0,11,4,4,2,1,0
Le Havre,Lille,0,3,0,2,1,5,2,1,0,0
Monaco,Montpellier,2,1,1,1,6,2,4,3,0,1
Toulouse,Lyon,1,2,1,1,3,4,2,2,0,0
Angers,Reims,1,3,0,2,5,4,0,3,0,0
Nantes,St Etienne,2,2,1,0,8,4,2,2,1,0
Strasbourg,Marseille,1,0,1,0,8,3,2,1,0,0
Marseille,Angers,1,1,0,0,9,3,4,0,1,1
St Etienne,Auxerre,3,1,1,0,5,4,3,1,0,0
Lille,Toulouse,2,1,0,1,4,6,3,2,0,0
Rennes,Monaco,1,2,1,2,10,4,2,4,0,0
Lyon,Nantes,2,0,1,0,6,9,1,2,0,0
Brest,Le Havre,2,0,1,0,1,9,4,0,1,1
Reims,Montpellier,4,2,2,1,4,4,3,5,0,0
Strasbourg,Lens,2,2,1,2,3,5,2,4,0,0
Nice,Paris SG,1,1,1,0,5,15,1,2,0,0
Monaco,Lille,0,0,0,0,6,1,1,5,1,0
Brest,Rennes,1,1,0,0,2,4,2,2,0,0
St Etienne,Lens,0,2,0,1,2,7,1,2,0,0
Paris SG,Strasbourg,4,2,1,0,5,5,2,2,0,0
Le Havre,Lyon,0,4,0,1,4,6,3,4,0,0
Auxerre,Reims,2,1,1,0,5,9,2,3,0,0
Nantes,Nice,1,1,0,0,4,8,2,1,0,0
Toulouse,Angers,1,1,0,1,8,2,2,4,0,0
Montpellier,Marseille,0,5,0,3,3,2,1,3,1,0
Rennes,Le Havre,1,0,0,0,14,0,2,4,0,1
Angers,St Etienne,4,2,2,1,2,3,1,3,0,0
Reims,Brest,1,2,1,2,7,3,3,2,0,0
Lens,Lille,0,2,0,0,8,2,4,4,0,0
Lyon,Auxerre,2,2,1,0,5,4,0,4,0,0
Montpellier,Toulouse,0,3,0,3,1,3,1,2,1,0
Nice,Monaco,2,1,1,1,6,6,2,5,0,1
Strasbourg,Nantes,3,1,1,0,5,4,2,3,0,0
Marseille,Paris SG,0,3,0,3,1,2,1,0,1,0
Monaco,Angers,0,1,0,1,4,4,1,1,0,0
Lille,Lyon,1,1,1,0,4,9,3,1,0,0
Paris SG,Lens,1,0,1,0,7,4,1,5,0,1
Brest,Nice,0,1,0,1,6,2,0,2,0,0
St Etienne,Strasbourg,2,0,0,0,2,3,2,1,0,0
Toulouse,Reims,1,0,0,0,6,7,0,3,0,0
Auxerre,Rennes,4,0,2,0,3,8,0,2,0,0
Le Havre,Montpellier,1,0,0,0,2,10,2,1,0,0
Nantes,Marseille,1,2,1,1,2,5,1,1,0,0
Marseille,Auxerre,1,3,0,3,5,3,3,2,0,0
Strasbourg,Monaco,1,3,1,0,1,2,5,2,0,0
Lens,Nantes,3,2,1,1,6,1,2,0,0,0
Angers,Paris SG,2,4,0,4,6,8,0,3,0,0
Nice,Lille,2,2,0,1,6,2,2,2,0,0
Le Havre,Reims,0,3,0,2,8,7,1,4,0,0
Montpellier,Brest,3,1,2,0,3,7,5,1,0,0
Rennes,Toulouse,0,2,0,2,5,3,3,1,0,0
Lyon,St Etienne,1,0,1,0,7,6,3,2,0,0
Monaco,Brest,3,2,2,0,2,8,2,2,0,0
Paris SG,Toulouse,3,0,1,0,7,5,1,2,0,0
Lens,Marseille,1,3,0,0,6,0,3,3,0,0
St Etienne,Montpellier,1,0,0,0,5,11,3,5,0,0
Reims,Lyon,1,1,0,1,4,2,2,0,0,0
Lille,Rennes,1,0,1,0,3,3,3,2,0,0
Auxerre,Angers,1,0,0,0,2,2,4,1,0,0
Nantes,Le Havre,0,2,0,1,9,2,2,1,0,0
Nice,Strasbourg,2,1,0,1,4,7,2,0,0,0
Reims,Lens,0,2,0,1,3,1,1,2,0,0
Rennes,St Etienne,5,0,2,0,6,1,0,1,0,1
Brest,Strasbourg,3,1,2,0,4,3,3,2,0,0
Paris SG,Nantes,1,1,1,1,9,3,0,0,0,0
Montpellier,Lille,2,2,1,1,7,2,4,5,1,1
Le Havre,Angers,0,1,0,0,2,4,2,0,0,0
Lyon,Nice,4,1,3,1,5,4,1,2,0,0
Toulouse,Auxerre,2,0,2,0,6,2,0,0,0,0
Marseille,Monaco,2,1,0,1,5,3,0,1,0,0
Lille,Brest,3,1,2,0,2,1,1,1,0,0
Auxerre,Paris SG,0,0,0,0,3,15,2,1,0,0
Monaco,Toulouse,2,0,0,0,2,3,2,2,0,0
Nice,Le Havre,2,1,0,0,5,8,3,2,0,0
Angers,Lyon,0,3,0,1,2,7,0,2,0,0
Lens,Montpellier,2,0,1,0,6,3,2,3,0,0
Nantes,Rennes,1,0,0,0,5,4,1,1,0,1
Strasbourg,Reims,0,0,0,0,3,2,1,2,0,0
St Etienne,Marseille,0,2,0,1,0,9,1,1,0,0
Toulouse,St Etienne,2,1,0,0,2,3,3,4,0,0
Marseille,Lille,1,1,1,0,3,8,1,3,1,0
Auxerre,Lens,2,2,1,2,3,5,3,1,0,0
Reims,Monaco,0,0,0,0,1,4,1,3,0,0
Montpellier,Nice,2,2,1,2,9,4,1,2,0,0
Brest,Nantes,4,1,2,0,0,5,3,3,0,0
Le Havre,Strasbourg,0,3,0,2,3,2,0,1,0,0
Rennes,Angers,2,0,1,0,2,1,3,1,0,0
Paris SG,Lyon,3,1,2,1,4,3,2,3,0,0
Monaco,Paris SG,2,4,0,1,1,9,2,0,0,0
Nice,Rennes,3,2,3,1,3,3,3,3,1,0
St Etienne,Reims,3,1,0,1,6,9,2,1,0,0
Lille,Nantes,1,1,1,0,2,0,1,2,0,0
Lyon,Montpellier,1,0,0,0,3,5,1,2,0,0
Angers,Brest,2,0,1,0,2,4,2,1,0,0
Lens,Toulouse,0,1,0,0,7,1,5,2,1,0
Strasbourg,Auxerre,3,1,1,1,4,3,1,2,0,0
Marseille,Le Havre,5,1,3,0,4,0,1,0,0,0
Nantes,Monaco,2,2,1,0,3,11,3,0,0,0
Auxerre,Lille,0,0,0,0,6,10,0,4,1,0
Brest,Lyon,2,1,2,1,4,7,1,2,0,0
Reims,Nice,2,4,1,2,6,3,4,2,0,0
Rennes,Marseille,1,2,1,1,2,3,2,2,0,0
Le Havre,Lens,1,2,1,1,3,8,2,2,0,0
Montpellier,Angers,1,3,0,1,3,3,6,2,2,0
Toulouse,Strasbourg,1,2,1,2,3,2,1,4,0,0
Paris SG,St Etienne,2,1,2,0,7,3,1,2,0,0
Montpellier,Monaco,2,1,0,1,4,16,1,2,0,0
Lille,Nice,2,1,0,1,7,7,1,3,0,0
Lens,Paris SG,1,2,1,0,6,1,2,2,0,0
Rennes,Brest,1,2,0,1,4,4,2,3,0,0
Lyon,Toulouse,0,0,0,0,8,5,1,0,0,0
St Etienne,Nantes,1,1,0,1,7,7,2,1,0,0
Angers,Auxerre,2,0,1,0,4,2,2,1,0,1
Reims,Le Havre,1,1,1,0,6,6,2,2,0,0
Marseille,Strasbourg,1,1,0,1,9,3,3,3,0,0
Auxerre,St Etienne,1,1,1,1,3,4,2,0,0,0
Monaco,Rennes,3,2,1,1,4,2,3,3,0,0
Strasbourg,Lille,2,1,0,1,6,7,4,2,0,0
Paris SG,Reims,1,1,0,0,8,1,2,2,0,0
Le Havre,Brest,0,1,0,1,6,6,2,3,0,0
Lens,Angers,1,0,0,0,4,4,1,1,0,0
Nantes,Lyon,1,1,0,1,4,8,3,1,0,0
Toulouse,Montpellier,1,2,0,0,6,2,1,2,0,0
Nice,Marseille,2,0,1,0,6,12,1,1,0,0
Montpellier,Lens,0,2,0,1,4,5,4,3,0,0
Brest,Paris SG,2,5,0,1,4,7,1,0,0,0
Monaco,Auxerre,4,2,1,2,5,4,2,2,0,0
Lille,St Etienne,4,1,1,1,7,1,1,1,0,1
Toulouse,Nice,1,1,0,1,7,2,2,2,0,0
Angers,Le Havre,1,1,0,0,4,2,2,4,1,1
Reims,Nantes,1,2,1,1,9,3,3,3,1,0
Rennes,Strasbourg,1,0,0,0,6,2,3,3,0,0
Marseille,Lyon,3,2,0,0,6,2,4,1,0,0
Nantes,Brest,0,2,0,1,12,4,3,2,0,0
Paris SG,Monaco,4,1,1,1,1,1,1,0,0,0
Nice,Lens,2,0,1,0,7,3,1,4,0,1
Lille,Le Havre,1,2,0,1,8,10,2,1,0,0
St Etienne,Rennes,0,2,0,1,2,4,1,5,0,0
Lyon,Reims,4,0,1,0,6,6,0,0,0,0
Auxerre,Toulouse,2,2,0,0,3,5,1,1,0,0
Strasbourg,Montpellier,2,0,1,0,6,2,1,4,0,0
Angers,Marseille,0,2,0,0,1,7,1,2,0,0
Brest,Auxerre,2,2,0,1,6,4,2,2,0,0
Marseille,St Etienne,5,1,1,0,14,3,1,1,0,0
Monaco,Nantes,7,1,2,1,9,1,1,1,0,1
Toulouse,Paris SG,0,1,0,0,5,2,2,0,0,0
Montpellier,Lyon,1,4,1,1,7,4,3,1,0,0
Le Havre,Nice,1,3,1,2,6,2,2,2,0,1
Lens,Strasbourg,0,2,0,0,7,3,4,2,1,0
Reims,Angers,0,1,0,1,1,4,2,1,0,0
Rennes,Lille,0,2,0,0,4,8,2,1,1,0
Rennes,Reims,1,0,1,0,9,2,1,2,0,2
Lille,Monaco,2,1,2,1,1,6,4,2,0,0
St Etienne,Angers,3,3,1,2,4,3,3,0,0,0
Auxerre,Marseille,3,0,1,0,2,5,1,3,0,1
Nantes,Lens,3,1,1,0,2,11,2,4,0,1
Le Havre,Toulouse,1,4,0,1,5,3,0,2,1,0
Nice,Montpellier,2,0,1,0,8,5,1,1,0,0
Strasbourg,Brest,0,0,0,0,1,8,3,1,0,0
Lyon,Paris SG,2,3,0,0,5,4,1,1,0,0
Monaco,Reims,3,0,2,0,7,2,0,0,0,0
St Etienne,Nice,1,3,1,1,3,4,2,1,0,0
Lens,Le Havre,3,4,2,2,9,2,2,2,0,0
Paris SG,Lille,4,1,4,0,9,3,0,1,0,0
Lyon,Brest,2,1,1,1,2,5,2,1,0,0
Angers,Toulouse,0,4,0,0,4,9,3,3,0,0
Auxerre,Strasbourg,0,1,0,0,5,3,1,3,0,1
Montpellier,Rennes,0,4,0,1,6,5,2,1,0,0
Marseille,Nantes,2,0,0,0,3,2,1,2,0,0
Toulouse,Monaco,1,1,0,1,3,5,1,3,0,0
Rennes,Paris SG,1,4,0,1,3,2,2,3,0,0
Lille,Montpellier,1,0,0,0,7,1,2,3,0,0
Marseille,Lens,0,1,0,0,7,0,3,1,0,0
Brest,Angers,2,0,1,0,6,6,1,1,0,0
Le Havre,St Etienne,1,1,1,1,5,6,2,3,0,0
Nantes,Strasbourg,0,1,0,0,3,9,1,1,0,0
Reims,Auxerre,0,2,0,2,6,12,1,1,0,0
Nice,Lyon,0,2,0,0,9,2,1,2,0,0
Nice,Auxerre,1,1,1,0,7,3,1,3,1,0
Nantes,Lille,1,0,0,0,3,5,2,3,1,0
