HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,HC,AC,HY,AY,HR,AR
Reading,AFC Wimbledon,1,2,0,1,3,5,1,1,0,0
Stevenage,Northampton,2,0,0,0,2,6,2,0,0,0
Wigan,Peterboro,2,0,2,0,3,10,1,2,0,0
AFC Wimbledon,Cardiff,0,1,0,0,5,2,2,2,0,0
Huddersfield,Doncaster,2,0,0,0,7,6,3,3,0,0
Luton,Wigan,1,0,1,0,8,4,1,2,0,0
Mansfield,Blackpool,2,0,0,0,4,0,0,0,0,0
Northampton,Lincoln,0,1,0,1,6,1,3,4,0,0
Peterboro,Barnsley,0,1,0,1,2,5,1,3,0,0
Plymouth,Leyton Orient,0,1,0,0,4,2,1,2,0,0
Port Vale,Stevenage,1,2,1,0,4,2,1,2,0,0
Stockport,Bradford,1,2,1,0,8,8,1,2,0,0
Wycombe,Exeter,0,1,0,0,6,7,4,3,0,0
Bolton,Reading,1,1,0,0,3,1,0,5,0,0
Luton,Cardiff,0,1,0,0,5,8,2,1,0,0
Rotherham,Wigan,2,2,0,1,4,6,1,3,0,0
AFC Wimbledon,Barnsley,2,0,1,0,3,3,2,1,0,0
Bolton,Lincoln,1,1,0,1,13,2,2,2,0,0
Huddersfield,Stevenage,1,0,0,0,7,4,2,1,0,0
Mansfield,Leyton Orient,4,1,2,1,7,7,2,0,0,1
Northampton,Exeter,2,0,2,0,1,4,0,4,0,0
Peterboro,Bradford,1,1,0,0,8,6,1,1,0,0
Plymouth,Blackpool,1,0,0,0,4,4,1,3,0,0
Port Vale,Doncaster,0,1,0,0,7,6,1,2,0,0
Stockport,Burton,2,1,0,1,4,8,3,0,1,0
Wycombe,Reading,2,2,1,2,5,8,1,3,0,0
Cardiff,Plymouth,4,0,2,0,5,5,3,1,0,0
Doncaster,Rotherham,1,0,1,0,2,6,3,1,0,0
Barnsley,Huddersfield,3,1,2,0,3,6,1,2,0,1
Blackpool,Bolton,1,1,1,0,0,5,1,2,0,0
Bradford,AFC Wimbledon,3,2,1,1,7,2,0,1,0,0
Burton,Luton,0,3,0,2,6,4,0,1,0,0
Exeter,Peterboro,3,0,1,0,5,5,3,2,0,0
Leyton Orient,Northampton,0,1,0,0,6,6,5,0,0,0
Lincoln,Mansfield,1,1,1,0,3,11,6,2,1,0
Reading,Port Vale,1,0,0,0,2,6,2,2,0,0
Stevenage,Wycombe,1,0,1,0,5,2,2,2,0,0
Wigan,Stockport,1,1,0,1,2,3,1,2,0,0
Bolton,AFC Wimbledon,3,0,1,0,8,2,2,1,0,2
Doncaster,Bradford,3,1,3,1,3,7,0,2,0,0
Huddersfield,Peterboro,3,2,0,0,1,3,1,1,0,0
Lincoln,Wigan,2,2,2,1,7,11,3,0,1,1
Plymouth,Stockport,4,2,2,1,8,7,2,1,0,0
Port Vale,Leyton Orient,2,3,1,2,5,2,1,3,0,0
Rotherham,Exeter,1,0,1,0,9,5,1,0,0,0
Wycombe,Mansfield,2,0,1,0,7,5,3,3,0,0
Bradford,Huddersfield,3,1,3,0,5,11,1,5,0,0
Northampton,Blackpool,1,0,0,0,5,5,1,1,0,0
AFC Wimbledon,Rotherham,2,1,0,1,5,5,2,3,0,0
Barnsley,Reading,3,2,1,1,5,4,3,5,0,0
Burton,Lincoln,0,1,0,1,6,3,2,3,0,0
Exeter,Port Vale,0,2,0,2,8,2,1,2,0,0
Leyton Orient,Bolton,1,1,0,0,3,8,3,2,0,0
Luton,Plymouth,2,3,1,2,16,3,2,3,0,1
Mansfield,Stevenage,1,1,0,0,3,9,2,4,0,0
Peterboro,Wycombe,2,1,2,0,3,3,3,1,0,0
Stockport,Cardiff,1,1,1,0,7,2,0,1,0,0
Wigan,Doncaster,3,0,2,0,10,10,2,1,0,0
Blackpool,Barnsley,1,0,0,0,7,3,2,1,0,0
Bolton,Wigan,4,1,3,0,4,16,0,1,0,0
Lincoln,Luton,3,1,1,0,2,7,1,5,0,0
Cardiff,Bradford,1,3,0,2,4,7,4,4,0,0
Doncaster,AFC Wimbledon,1,2,0,0,2,6,1,2,0,0
Huddersfield,Burton,0,0,0,0,15,5,0,1,0,0
Plymouth,Peterboro,0,1,0,1,7,1,3,2,0,0
Port Vale,Mansfield,2,1,0,0,7,0,2,1,0,1
Reading,Leyton Orient,2,1,1,0,2,6,5,3,0,0
Rotherham,Stockport,0,1,0,0,1,4,3,2,0,0
Stevenage,Exeter,2,1,1,1,6,3,1,1,0,0
Wycombe,Northampton,2,0,1,0,6,3,1,1,0,0
AFC Wimbledon,Wycombe,2,1,2,0,0,7,0,0,0,0
Leyton Orient,Stevenage,2,3,1,1,6,7,0,1,0,0
Barnsley,Port Vale,0,2,0,0,4,3,1,2,0,0
Bradford,Blackpool,1,0,0,0,3,5,3,0,0,0
Burton,Plymouth,0,4,0,2,6,5,0,1,0,0
Exeter,Huddersfield,0,1,0,1,5,8,3,1,0,0
Luton,Doncaster,1,0,1,0,6,3,2,1,0,0
Mansfield,Rotherham,2,1,0,1,4,2,3,4,0,0
Northampton,Bolton,2,0,0,0,4,10,2,1,0,0
Peterboro,Lincoln,0,3,0,1,1,0,0,2,0,0
Stockport,Reading,1,1,1,0,5,3,1,1,0,0
Wigan,Cardiff,0,2,0,1,7,5,1,1,1,0
Blackpool,Luton,2,2,1,0,3,8,2,1,0,0
Cardiff,Burton,0,1,0,0,8,3,2,4,0,0
Rotherham,Bradford,2,2,1,0,5,4,4,4,0,0
Doncaster,Burton,1,1,1,0,5,10,1,1,0,0
Wycombe,Barnsley,2,2,0,1,11,4,1,2,0,0
Blackpool,AFC Wimbledon,0,2,0,1,1,2,3,1,0,0
Bolton,Peterboro,2,1,2,1,7,1,2,3,0,0
Cardiff,Leyton Orient,4,3,1,1,6,8,2,2,0,0
Huddersfield,Stockport,1,2,0,1,10,2,2,1,0,1
Lincoln,Exeter,0,1,0,0,7,2,0,2,0,0
Plymouth,Wigan,1,1,0,0,7,5,2,5,0,0
Port Vale,Northampton,0,0,0,0,3,4,2,1,0,0
Reading,Mansfield,1,1,0,1,4,5,2,1,0,0
Stevenage,Luton,2,0,0,0,1,5,3,1,0,0
Northampton,Rotherham,1,2,1,0,4,4,3,2,0,0
AFC Wimbledon,Port Vale,1,1,0,0,5,11,2,2,0,0
Burton,Bolton,3,0,1,0,2,5,1,2,0,0
Exeter,Reading,1,1,1,1,5,5,1,1,0,0
Leyton Orient,Doncaster,4,0,2,0,4,5,1,1,0,0
Stockport,Blackpool,1,0,0,0,4,4,0,2,0,0
Wigan,Wycombe,0,1,0,1,3,1,1,2,0,0
Huddersfield,Bolton,1,2,1,0,6,8,1,4,0,0
Burton,Peterboro,0,1,0,0,6,3,2,2,0,1
Lincoln,Stevenage,1,0,0,0,1,2,1,1,0,0
Blackpool,Wycombe,1,1,1,0,2,2,3,0,0,0
Bradford,Barnsley,2,2,2,1,11,11,0,1,0,0
Cardiff,Reading,2,1,0,1,4,10,1,0,0,0
Doncaster,Northampton,1,2,1,0,2,7,1,1,0,0
Luton,Mansfield,0,2,0,1,5,1,0,0,0,0
Plymouth,AFC Wimbledon,1,2,1,1,10,2,0,3,0,0
Rotherham,Leyton Orient,1,0,0,0,2,12,3,3,0,0
Stockport,Exeter,1,0,1,0,4,3,1,1,0,0
Wigan,Port Vale,1,0,0,0,4,7,1,2,1,0
Reading,Northampton,1,0,0,0,8,4,3,0,0,0
Exeter,Plymouth,2,0,1,0,4,4,3,2,0,0
Bolton,Cardiff,1,0,0,0,7,3,2,1,0,0
Mansfield,Wigan,1,1,1,0,10,3,1,3,0,0
AFC Wimbledon,Burton,0,1,0,0,9,2,2,3,0,0
Barnsley,Rotherham,0,1,0,0,11,3,4,0,0,0
Leyton Orient,Lincoln,1,0,0,0,5,3,0,2,0,0
Northampton,Luton,0,1,0,0,6,10,2,2,0,0
Peterboro,Blackpool,1,2,1,1,9,1,3,4,0,0
Reading,Doncaster,1,1,0,0,1,6,1,1,0,0
Stevenage,Bradford,1,1,1,1,4,1,3,3,0,0
Wycombe,Huddersfield,3,0,1,0,8,1,1,0,0,1
Port Vale,Stockport,0,3,0,3,4,5,0,1,0,0
Bradford,Lincoln,0,0,0,0,2,2,2,0,0,0
Mansfield,Plymouth,2,0,1,0,7,4,1,2,0,0
Rotherham,Burton,2,2,0,0,5,3,0,3,0,0
Reading,Stevenage,1,0,1,0,4,7,3,4,0,0
Northampton,Mansfield,2,1,0,1,5,4,1,0,0,0
Wycombe,Leyton Orient,4,1,3,1,5,5,3,3,0,0
Blackpool,Cardiff,3,1,0,0,5,7,2,2,0,0
Bolton,Port Vale,4,0,2,0,7,5,1,2,0,0
Bradford,Burton,1,2,0,2,7,2,2,4,0,0
Doncaster,Barnsley,1,2,1,1,5,8,1,3,0,0
Exeter,Wigan,1,1,0,1,8,4,1,1,0,0
Huddersfield,Plymouth,3,1,1,0,11,3,2,6,0,0
Peterboro,AFC Wimbledon,5,0,3,0,3,5,2,1,0,0
Rotherham,Lincoln,3,0,2,0,4,6,1,1,0,0
Stockport,Luton,0,3,0,2,5,3,0,4,1,0
Burton,Blackpool,1,0,0,0,7,5,3,4,0,0
Leyton Orient,Exeter,2,1,0,1,10,3,3,2,0,0
Lincoln,Doncaster,2,1,1,0,3,1,2,3,0,0
Luton,Rotherham,0,0,0,0,3,4,1,1,0,0
Port Vale,Wycombe,0,0,0,0,7,6,6,1,0,0
Peterboro,Stockport,3,0,2,0,3,6,1,1,0,0
Port Vale,Plymouth,0,1,0,0,8,2,1,3,0,0
AFC Wimbledon,Wigan,1,2,0,0,3,4,2,1,0,0
Barnsley,Luton,5,0,3,0,2,4,2,2,0,0
Bolton,Bradford,0,0,0,0,4,4,3,3,0,0
Leyton Orient,Blackpool,1,1,1,0,3,9,3,3,1,0
Mansfield,Huddersfield,1,3,0,3,4,4,1,1,0,0
Northampton,Cardiff,1,3,0,1,6,2,0,2,0,0
Reading,Rotherham,1,1,0,1,4,3,2,3,0,0
Stevenage,Doncaster,0,0,0,0,4,4,1,2,0,0
Wycombe,Lincoln,3,2,2,0,1,7,2,1,0,0
Luton,Huddersfield,2,1,1,0,12,7,0,1,0,0
Peterboro,Stevenage,0,1,0,1,4,3,3,2,0,0
Blackpool,Reading,0,3,0,1,2,5,1,0,0,0
Stockport,Barnsley,1,1,0,1,4,6,0,1,0,0
Bradford,Exeter,1,0,1,0,7,7,3,2,0,0
Burton,Leyton Orient,0,4,0,2,2,6,3,0,0,0
Cardiff,Mansfield,3,0,1,0,6,4,1,1,0,0
Doncaster,Peterboro,2,1,2,0,3,4,5,2,0,0
Huddersfield,AFC Wimbledon,3,3,0,1,11,2,2,2,0,0
Lincoln,Port Vale,1,0,1,0,3,5,3,2,0,0
Luton,Bolton,1,1,0,1,13,2,1,1,0,1
Plymouth,Northampton,0,3,0,0,4,8,1,5,1,0
Rotherham,Wycombe,1,1,0,1,6,5,3,2,0,0
Wigan,Stevenage,0,0,0,0,3,7,0,1,0,0
Wigan,Burton,1,0,1,0,7,7,1,1,0,0
Cardiff,Huddersfield,3,2,1,0,4,9,2,1,0,0
Plymouth,Bradford,0,1,0,0,5,2,1,3,0,0
Doncaster,Stockport,0,2,0,0,5,9,4,2,0,0
Exeter,AFC Wimbledon,1,0,0,0,6,4,2,0,0,0
Leyton Orient,Luton,1,1,0,0,2,2,1,2,0,0
Lincoln,Barnsley,3,1,1,0,7,8,0,1,0,0
Mansfield,Bolton,0,1,0,1,3,5,0,1,1,0
Northampton,Huddersfield,1,1,1,1,5,1,0,0,0,0
Wycombe,Plymouth,0,1,0,0,6,2,0,6,0,0
Reading,Peterboro,1,2,0,1,5,3,1,3,0,0
Stevenage,Cardiff,0,1,0,0,4,6,4,1,0,0
Rotherham,Blackpool,0,3,0,2,10,3,1,3,0,0
AFC Wimbledon,Mansfield,0,0,0,0,7,2,2,3,0,0
Huddersfield,Wigan,1,1,1,0,6,3,2,2,0,0
Barnsley,Leyton Orient,3,2,1,2,8,3,1,3,0,0
Blackpool,Lincoln,2,2,1,2,8,6,1,2,0,0
Bolton,Exeter,2,1,0,1,6,2,0,4,0,0
Bradford,Reading,2,0,0,0,3,2,1,3,0,0
Burton,Wycombe,0,0,0,0,6,6,0,1,0,0
Cardiff,Doncaster,4,3,2,2,4,2,2,2,0,0
Luton,Port Vale,2,2,1,1,8,4,1,2,0,0
Peterboro,Northampton,2,1,1,0,4,8,3,0,0,1
Plymouth,Rotherham,1,0,1,0,1,12,3,2,0,0
Stockport,Stevenage,1,3,0,1,5,3,1,2,0,0
Reading,Luton,3,2,1,0,0,5,2,1,0,0
Northampton,AFC Wimbledon,3,1,1,1,4,1,2,2,0,0
Stevenage,Burton,2,2,0,1,5,2,1,1,0,0
Wigan,Blackpool,0,2,0,0,6,1,2,4,0,0
Doncaster,Plymouth,1,5,1,3,15,4,2,2,0,0
Exeter,Barnsley,3,0,1,0,6,3,1,2,0,0
Leyton Orient,Bradford,2,1,1,1,2,10,3,3,0,0
Lincoln,Cardiff,2,1,1,0,4,3,3,1,0,0
Mansfield,Stockport,1,2,1,1,5,0,2,2,0,0
Port Vale,Peterboro,0,1,0,0,8,5,3,2,0,0
Rotherham,Huddersfield,1,3,0,3,5,4,2,1,0,0
Wycombe,Bolton,2,1,2,1,5,7,2,0,0,0
AFC Wimbledon,Stevenage,0,0,0,0,2,9,1,3,0,0
Barnsley,Mansfield,2,3,2,1,6,1,0,4,0,0
Blackpool,Doncaster,1,0,1,0,5,4,3,3,0,0
Bolton,Rotherham,2,1,1,0,10,0,1,2,0,0
Bradford,Wigan,2,1,1,0,7,2,2,1,0,2
Burton,Northampton,5,1,4,1,5,7,3,2,0,0
Cardiff,Exeter,1,0,0,0,5,4,3,1,0,0
Huddersfield,Port Vale,5,0,3,0,6,5,2,2,0,0
Luton,Wycombe,4,0,2,0,6,1,0,2,0,0
Peterboro,Leyton Orient,1,0,0,0,8,6,2,3,0,0
Plymouth,Reading,1,4,0,3,5,7,3,3,1,0
Stockport,Lincoln,1,2,0,1,3,3,2,2,0,0
AFC Wimbledon,Exeter,0,1,0,1,7,5,3,4,0,0
Barnsley,Lincoln,0,2,0,1,5,2,4,2,0,0
Blackpool,Rotherham,4,0,2,0,6,3,1,2,0,1
Bolton,Mansfield,0,1,0,1,14,2,2,3,0,0
Bradford,Port Vale,1,0,0,0,11,3,3,3,0,0
Burton,Wigan,0,2,0,0,8,1,0,1,0,0
Cardiff,Stevenage,2,1,0,0,6,4,1,2,0,0
Huddersfield,Northampton,2,0,1,0,8,3,0,3,0,0
Luton,Leyton Orient,3,0,3,0,2,9,2,0,0,0
Peterboro,Reading,1,1,0,1,7,2,2,3,0,0
Plymouth,Wycombe,1,1,0,1,10,6,2,2,0,0
Stockport,Doncaster,4,2,1,1,4,3,3,2,0,0
Doncaster,Bolton,1,1,0,0,3,3,2,3,0,0
Exeter,Luton,1,0,0,0,6,1,3,1,0,0
Leyton Orient,AFC Wimbledon,1,3,1,1,3,6,2,1,0,0
Lincoln,Huddersfield,1,1,0,0,4,3,3,2,0,0
Mansfield,Bradford,3,0,2,0,2,4,2,0,0,0
Northampton,Stockport,0,0,0,0,5,5,1,3,0,0
Port Vale,Blackpool,5,1,0,1,5,2,3,3,0,1
Reading,Burton,2,0,2,0,5,3,0,0,0,0
Rotherham,Peterboro,0,2,0,0,5,5,5,1,0,0
Stevenage,Plymouth,1,1,0,0,6,5,2,1,0,0
Wigan,Barnsley,1,1,1,0,8,6,1,0,0,1
Wycombe,Cardiff,1,1,1,1,2,2,1,3,0,0
Bolton,Northampton,0,0,0,0,8,3,0,0,0,0
Lincoln,Peterboro,5,2,3,1,6,7,2,3,0,0
Blackpool,Bradford,1,2,0,1,6,6,0,2,0,0
Cardiff,Wigan,1,0,1,0,18,1,0,0,0,0
Huddersfield,Exeter,2,2,2,1,6,5,1,1,0,0
Plymouth,Burton,3,0,1,0,9,4,2,2,0,0
Reading,Stockport,1,0,0,0,1,5,1,0,0,0
Wycombe,AFC Wimbledon,2,0,1,0,4,2,2,2,0,0
Luton,Stevenage,2,1,0,0,3,7,1,2,0,0
Stockport,Huddersfield,1,0,0,0,8,2,3,1,0,0
Leyton Orient,Cardiff,1,1,1,1,4,3,1,1,0,0
Peterboro,Bolton,3,1,1,0,5,5,2,0,0,0
Bradford,Cardiff,1,2,0,2,2,2,3,2,0,0
Wigan,Bolton,0,1,0,0,1,6,0,1,0,0
AFC Wimbledon,Doncaster,0,1,0,0,7,4,2,2,1,0
Barnsley,Blackpool,2,1,1,0,3,7,2,2,0,0
Burton,Huddersfield,3,1,1,1,3,8,1,4,0,0
Exeter,Stevenage,3,0,0,0,1,4,2,2,0,0
Leyton Orient,Reading,3,1,1,0,6,1,3,3,0,0
Luton,Lincoln,2,2,2,2,8,7,1,5,0,0
Mansfield,Port Vale,3,0,0,0,3,2,2,0,0,0
Northampton,Wycombe,1,2,1,1,6,6,2,3,0,0
Peterboro,Plymouth,0,1,0,1,8,10,5,4,1,0
Stockport,Rotherham,3,2,1,1,2,4,3,3,0,0
Stevenage,Bolton,0,0,0,0,6,4,0,1,0,0
Lincoln,Burton,2,1,1,1,2,5,3,0,0,0
Cardiff,Stockport,1,1,1,1,9,1,3,2,0,0
Huddersfield,Bradford,1,0,1,0,3,2,2,1,1,0
Plymouth,Luton,1,0,1,0,6,5,4,1,0,0
Blackpool,Northampton,2,0,1,0,4,3,1,1,0,0
Bolton,Leyton Orient,2,1,0,0,4,1,3,1,0,0
Doncaster,Wigan,3,3,2,0,13,6,3,2,0,0
Port Vale,Exeter,1,3,0,1,12,4,1,4,0,0
Reading,Barnsley,2,2,1,1,9,6,0,3,0,0
Rotherham,AFC Wimbledon,1,1,0,0,8,4,2,2,0,0
Stevenage,Mansfield,1,1,0,0,5,1,4,2,0,0
Wycombe,Peterboro,0,2,0,1,6,3,0,1,0,0
Blackpool,Stockport,1,2,0,2,2,10,1,1,0,0
Bolton,Burton,2,1,0,0,5,4,3,1,0,0
Cardiff,Barnsley,4,0,2,0,6,3,1,2,0,0
Huddersfield,Luton,1,0,0,0,6,9,1,2,1,0
Lincoln,Bradford,3,0,2,0,5,1,1,1,0,0
Plymouth,Mansfield,1,1,1,1,6,2,2,2,0,0
Rotherham,Northampton,2,1,0,1,13,4,3,0,0,0
Stevenage,Peterboro,1,0,0,0,8,4,3,1,0,0
Wycombe,Wigan,2,0,1,0,3,9,0,0,0,0
Doncaster,Leyton Orient,3,0,2,0,3,3,2,3,0,0
Reading,Exeter,2,2,1,1,5,3,4,2,0,0
AFC Wimbledon,Bolton,0,1,0,1,5,4,1,1,0,0
Bradford,Doncaster,1,0,0,0,8,3,2,1,0,0
Northampton,Reading,0,2,0,0,9,3,2,3,0,0
Barnsley,Stevenage,3,1,2,1,3,7,3,2,0,0
Burton,Cardiff,2,2,1,0,5,4,2,1,0,0
Exeter,Rotherham,0,4,0,1,4,5,3,1,0,0
Leyton Orient,Port Vale,0,1,0,1,5,6,2,2,0,0
Luton,Blackpool,1,0,0,0,5,3,1,0,0,0
Mansfield,Wycombe,0,0,0,0,5,6,0,1,0,0
Peterboro,Huddersfield,2,3,0,1,7,4,5,3,0,0
Stockport,Plymouth,2,1,0,1,6,6,0,4,0,0
Wigan,Lincoln,0,1,0,1,6,1,1,1,0,0
Port Vale,AFC Wimbledon,0,1,0,0,10,1,3,2,0,0
Barnsley,Northampton,2,2,1,1,6,7,2,1,0,0
Burton,Doncaster,1,2,0,2,20,7,1,2,0,0
Luton,Bradford,2,1,1,0,5,5,2,2,0,0
Port Vale,Burton,2,2,2,1,5,6,2,3,0,0
AFC Wimbledon,Reading,3,2,1,1,6,3,0,1,0,0
Bolton,Barnsley,3,2,3,0,11,1,3,2,0,0
Huddersfield,Blackpool,2,2,0,2,4,6,2,5,0,0
Mansfield,Exeter,0,0,0,0,4,4,1,4,0,0
Northampton,Stevenage,3,1,2,1,7,3,4,3,0,0
Peterboro,Wigan,6,1,3,1,3,10,1,3,0,0
Plymouth,Lincoln,1,4,1,1,5,8,2,4,0,0
Rotherham,Cardiff,0,3,0,1,5,5,3,3,0,1
Stockport,Leyton Orient,0,0,0,0,4,2,1,2,1,0
Wycombe,Doncaster,4,0,1,0,8,1,1,1,0,0
Mansfield,Peterboro,1,2,0,0,19,0,2,2,0,0
Wigan,Reading,1,2,0,0,3,4,1,1,0,0
Reading,Wycombe,3,2,2,0,1,8,3,2,0,0
Stevenage,Huddersfield,1,0,0,0,3,4,3,3,0,0
Barnsley,AFC Wimbledon,3,3,2,2,10,5,2,0,0,0
Blackpool,Plymouth,0,4,0,3,4,6,1,3,1,0
Bradford,Peterboro,2,0,1,0,10,5,3,3,0,0
Cardiff,Luton,3,1,3,1,7,3,3,2,0,0
Exeter,Northampton,0,0,0,0,11,1,0,1,0,0
Lincoln,Bolton,1,1,1,0,4,3,2,5,0,0
Barnsley,Peterboro,2,1,1,1,3,5,2,1,0,0
Bradford,Stockport,1,0,0,0,4,2,3,2,0,0
Burton,Rotherham,1,0,1,0,10,3,1,2,0,0
Cardiff,AFC Wimbledon,4,1,1,1,4,5,0,2,0,0
Doncaster,Huddersfield,1,0,1,0,0,5,4,1,0,0
Exeter,Wycombe,1,1,0,1,8,4,0,2,0,0
Leyton Orient,Plymouth,1,3,1,1,6,6,4,2,0,0
Lincoln,Northampton,4,0,1,0,9,1,1,1,0,1
Stevenage,Port Vale,2,1,2,1,6,1,3,2,0,0
Blackpool,Mansfield,1,0,1,0,4,1,5,0,0,0
Reading,Bolton,1,1,1,0,4,6,4,1,0,0
Wigan,Luton,1,0,0,0,7,4,4,2,0,0
Plymouth,Cardiff,5,2,3,2,3,8,3,4,0,0
Rotherham,Doncaster,1,2,1,0,2,3,3,3,0,0
Wycombe,Stevenage,3,1,1,0,6,4,1,1,0,0
AFC Wimbledon,Bradford,3,1,2,0,3,2,1,0,0,0
Bolton,Blackpool,2,2,0,0,15,5,1,3,0,0
Huddersfield,Barnsley,2,1,0,1,10,7,1,2,0,0
Luton,Burton,1,1,1,0,1,6,3,3,0,0
Mansfield,Lincoln,0,2,0,1,2,4,2,3,0,0
Northampton,Leyton Orient,1,2,0,1,7,4,1,2,0,0
Peterboro,Exeter,3,3,1,0,6,1,1,4,0,0
Port Vale,Reading,1,1,0,1,9,3,0,2,0,0
Stockport,Wigan,4,2,2,2,6,1,1,1,0,2
Bradford,Rotherham,1,0,1,0,6,7,1,1,0,0
Burton,Stockport,3,0,0,0,1,3,1,4,0,0
Northampton,Port Vale,0,1,0,1,6,0,1,0,0,0
Leyton Orient,Barnsley,1,3,1,1,5,1,1,1,0,0
Northampton,Peterboro,1,1,1,0,5,2,1,2,0,0
Doncaster,Cardiff,0,4,0,1,3,9,2,0,0,0
Exeter,Bolton,1,5,0,1,4,3,2,1,0,0
Lincoln,Blackpool,4,0,1,0,7,6,1,4,0,0
Mansfield,AFC Wimbledon,2,2,2,1,7,6,2,1,0,0
Port Vale,Luton,1,1,1,1,6,6,3,3,0,0
Reading,Bradford,2,1,0,0,5,6,3,0,0,0
Rotherham,Plymouth,1,0,1,0,3,8,5,5,0,0
Stevenage,Stockport,2,1,1,1,2,7,1,5,0,0
Wigan,Huddersfield,1,0,0,0,4,6,2,3,0,0
Wycombe,Burton,3,0,1,0,3,4,3,2,0,0
Barnsley,Wycombe,0,1,0,0,2,3,3,3,0,0
Exeter,Burton,1,1,0,0,11,5,1,2,0,0
Rotherham,Mansfield,0,0,0,0,3,6,2,1,0,0
Cardiff,Lincoln,0,2,0,0,6,2,0,3,0,0
Huddersfield,Rotherham,1,0,0,0,3,2,0,1,0,0
Barnsley,Exeter,2,1,2,0,6,6,1,1,0,0
Blackpool,Wigan,1,1,1,1,3,5,2,1,0,0
Bolton,Wycombe,3,2,0,2,6,4,3,4,0,0
Bradford,Leyton Orient,2,1,1,1,11,2,6,3,1,0
Burton,Stevenage,0,1,0,1,9,5,1,3,0,0
Luton,Reading,2,3,1,1,10,4,1,4,0,0
Plymouth,Doncaster,2,1,1,1,1,2,5,4,0,0
AFC Wimbledon,Northampton,1,0,1,0,9,6,0,1,0,0
Barnsley,Cardiff,1,1,1,1,4,13,0,1,0,0
Doncaster,Luton,1,1,0,1,5,3,1,3,0,0
Exeter,Lincoln,0,1,0,1,6,7,2,4,0,0
Mansfield,Reading,1,0,0,0,13,6,0,2,0,0
Stevenage,Leyton Orient,1,2,1,1,5,2,1,4,0,0
Wigan,Plymouth,0,3,0,2,5,8,0,2,0,0
AFC Wimbledon,Blackpool,4,1,1,0,6,8,0,0,0,0
Port Vale,Bradford,0,2,0,1,2,11,2,2,0,0
Lincoln,Stockport,3,1,1,0,4,5,3,1,0,0
Rotherham,Bolton,2,2,2,0,8,6,3,1,0,0
Doncaster,Blackpool,2,1,1,0,7,1,0,3,0,1
Exeter,Cardiff,0,4,0,2,0,10,0,0,0,0
Leyton Orient,Peterboro,2,1,1,0,7,2,2,2,0,0
Mansfield,Barnsley,2,2,0,1,3,5,0,3,0,0
Northampton,Burton,0,2,0,1,7,4,2,2,0,0
Port Vale,Huddersfield,0,0,0,0,2,6,3,1,0,0
Reading,Plymouth,2,2,2,1,3,3,1,3,0,0
Stevenage,AFC Wimbledon,1,0,1,0,1,7,2,2,0,0
Wigan,Bradford,2,0,1,0,2,2,4,2,0,0
Wycombe,Luton,1,2,0,2,3,3,3,1,0,0
Barnsley,Mansfield,1,2,1,2,3,6,1,3,0,0
Birmingham,Reading,1,1,0,1,3,6,0,1,0,0
Bristol Rvs,Northampton,1,0,0,0,6,6,1,2,0,0
Burton,Lincoln,2,3,2,2,4,4,1,2,0,0
