HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,HC,AC,HY,AY,HR,AR
Trabzonspor,Kayserispor,4,0,1.0,0.0,6.0,2.0,0.0,2.0,0.0,0.0
Genclerbirligi,Alanyaspor,2,2,0.0,1.0,7.0,5.0,2.0,3.0,0.0,0.0
Kocaelispor,Eyupspor,1,0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0
Galatasaray,Besiktas,1,1,0.0,1.0,4.0,8.0,1.0,6.0,1.0,0.0
Kasimpasa,Konyaspor,1,1,0.0,1.0,5.0,3.0,2.0,3.0,0.0,0.0
Karagumruk,Gaziantep,0,2,0.0,0.0,5.0,2.0,1.0,4.0,0.0,0.0
Goztep,Buyuksehyr,1,0,1.0,0.0,6.0,5.0,2.0,3.0,0.0,0.0
Samsunspor,Fenerbahce,0,0,0.0,0.0,6.0,5.0,0.0,3.0,0.0,0.0
Konyaspor,Kocaelispor,2,3,0.0,1.0,3.0,4.0,4.0,5.0,0.0,0.0
Besiktas,Genclerbirligi,1,2,0.0,0.0,5.0,4.0,2.0,4.0,0.0,0.0
Rizespor,Trabzonspor,1,2,1.0,2.0,7.0,0.0,3.0,0.0,0.0,0.0
Buyuksehyr,Galatasaray,1,2,0.0,1.0,2.0,4.0,2.0,5.0,0.0,0.0
Kayserispor,Samsunspor,1,3,0.0,1.0,7.0,5.0,2.0,3.0,0.0,0.0
Alanyaspor,Goztep,1,0,0.0,0.0,8.0,4.0,3.0,5.0,0.0,0.0
Gaziantep,Antalyaspor,3,2,3.0,0.0,6.0,5.0,5.0,6.0,0.0,0.0
Fenerbahce,Karagumruk,2,1,2.0,0.0,6.0,6.0,2.0,5.0,0.0,1.0
Eyupspor,Kasimpasa,2,0,1.0,0.0,8.0,10.0,1.0,1.0,0.0,0.0
Konyaspor,Besiktas,0,2,0.0,1.0,17.0,3.0,1.0,3.0,0.0,0.0
Rizespor,Buyuksehyr,0,0,0.0,0.0,5.0,5.0,3.0,2.0,0.0,0.0
Karagumruk,Kayserispor,2,2,1.0,0.0,1.0,7.0,2.0,4.0,0.0,1.0
Kocaelispor,Alanyaspor,2,0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0
Trabzonspor,Eyupspor,2,0,1.0,0.0,8.0,3.0,4.0,1.0,0.0,0.0
Antalyaspor,Buyuksehyr,0,4,0.0,2.0,3.0,8.0,3.0,2.0,1.0,0.0
Galatasaray,Goztep,3,1,1.0,1.0,8.0,2.0,1.0,2.0,0.0,1.0
Genclerbirligi,Konyaspor,1,2,1.0,1.0,6.0,5.0,4.0,3.0,1.0,0.0
Kasimpasa,Besiktas,1,1,1.0,1.0,8.0,0.0,1.0,2.0,0.0,0.0
Gaziantep,Fenerbahce,0,4,0.0,2.0,6.0,4.0,2.0,5.0,1.0,0.0
Samsunspor,Rizespor,1,1,1.0,1.0,7.0,4.0,0.0,2.0,0.0,0.0
Buyuksehyr,Kocaelispor,1,0,0.0,0.0,6.0,5.0,2.0,2.0,0.0,0.0
Goztep,Genclerbirligi,1,0,1.0,0.0,6.0,3.0,0.0,1.0,0.0,0.0
Galatasaray,Trabzonspor,0,0,0.0,0.0,8.0,4.0,0.0,1.0,0.0,1.0
Konyaspor,Samsunspor,1,3,0.0,2.0,9.0,5.0,1.0,2.0,0.0,0.0
Kayserispor,Kasimpasa,3,2,2.0,1.0,4.0,6.0,3.0,1.0,0.0,0.0
Besiktas,Fenerbahce,2,3,2.0,2.0,1.0,6.0,1.0,5.0,1.0,0.0
Alanyaspor,Gaziantep,0,0,0.0,0.0,4.0,4.0,3.0,0.0,0.0,0.0
Eyupspor,Antalyaspor,0,1,0.0,0.0,5.0,2.0,2.0,2.0,0.0,0.0
Rizespor,Karagumruk,1,0,0.0,0.0,4.0,4.0,3.0,3.0,0.0,0.0
Genclerbirligi,Buyuksehyr,2,1,1.0,0.0,4.0,9.0,2.0,3.0,0.0,0.0
Gaziantep,Rizespor,2,2,1.0,1.0,3.0,2.0,2.0,2.0,0.0,0.0
Trabzonspor,Alanyaspor,1,1,1.0,0.0,1.0,7.0,1.0,3.0,0.0,0.0
Antalyaspor,Besiktas,1,3,0.0,2.0,3.0,3.0,3.0,1.0,0.0,0.0
Kasimpasa,Goztep,0,2,0.0,0.0,5.0,2.0,1.0,3.0,0.0,0.0
Karagumruk,Konyaspor,2,0,2.0,0.0,4.0,7.0,2.0,2.0,0.0,0.0
Kocaelispor,Galatasaray,1,0,1.0,0.0,1.0,7.0,2.0,1.0,0.0,0.0
Fenerbahce,Kayserispor,4,2,2.0,0.0,8.0,2.0,1.0,3.0,0.0,0.0
Samsunspor,Eyupspor,1,0,0.0,0.0,14.0,0.0,2.0,3.0,0.0,0.0
Kayserispor,Gaziantep,0,3,0.0,2.0,3.0,0.0,1.0,1.0,0.0,0.0
Eyupspor,Karagumruk,1,1,0.0,0.0,5.0,6.0,1.0,2.0,0.0,0.0
Galatasaray,Genclerbirligi,3,2,0.0,1.0,4.0,2.0,3.0,3.0,1.0,1.0
Goztep,Kocaelispor,0,0,0.0,0.0,4.0,6.0,2.0,4.0,0.0,0.0
Alanyaspor,Kasimpasa,1,2,1.0,0.0,13.0,1.0,1.0,2.0,0.0,0.0
Besiktas,Samsunspor,1,1,0.0,0.0,4.0,3.0,2.0,2.0,0.0,0.0
Rizespor,Fenerbahce,2,5,2.0,0.0,5.0,9.0,3.0,1.0,1.0,0.0
Buyuksehyr,Trabzonspor,3,4,2.0,1.0,1.0,10.0,2.0,2.0,1.0,0.0
Konyaspor,Antalyaspor,0,0,0.0,0.0,10.0,2.0,1.0,2.0,0.0,0.0
Kocaelispor,Genclerbirligi,1,0,1.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0
Rizespor,Kayserispor,0,1,0.0,0.0,5.0,5.0,2.0,3.0,0.0,0.0
Gaziantep,Eyupspor,1,2,0.0,1.0,13.0,6.0,1.0,4.0,0.0,0.0
Kasimpasa,Buyuksehyr,1,3,0.0,2.0,12.0,3.0,4.0,5.0,0.0,1.0
Trabzonspor,Konyaspor,3,1,1.0,1.0,3.0,3.0,1.0,2.0,0.0,0.0
Antalyaspor,Goztep,1,2,1.0,0.0,1.0,4.0,0.0,2.0,0.0,0.0
Karagumruk,Besiktas,0,2,0.0,1.0,2.0,9.0,3.0,0.0,0.0,0.0
Fenerbahce,Galatasaray,1,1,0.0,1.0,7.0,3.0,3.0,4.0,0.0,0.0
Samsunspor,Alanyaspor,1,1,1.0,0.0,3.0,1.0,3.0,2.0,1.0,0.0
Galatasaray,Samsunspor,3,2,2.0,0.0,1.0,3.0,1.0,2.0,0.0,0.0
Eyupspor,Kayserispor,1,1,0.0,0.0,3.0,1.0,3.0,5.0,0.0,1.0
Konyaspor,Rizespor,1,1,0.0,1.0,4.0,2.0,1.0,3.0,0.0,0.0
Buyuksehyr,Fenerbahce,1,1,0.0,0.0,10.0,8.0,2.0,3.0,0.0,0.0
Genclerbirligi,Karagumruk,3,0,1.0,0.0,7.0,4.0,1.0,2.0,0.0,0.0
Kocaelispor,Kasimpasa,0,0,0.0,0.0,5.0,3.0,1.0,2.0,0.0,0.0
Goztep,Trabzonspor,1,2,0.0,0.0,7.0,4.0,5.0,3.0,1.0,1.0
Alanyaspor,Antalyaspor,0,0,0.0,0.0,9.0,4.0,1.0,1.0,0.0,0.0
Besiktas,Gaziantep,2,2,1.0,1.0,10.0,1.0,4.0,5.0,0.0,0.0
Kasimpasa,Genclerbirligi,0,0,0.0,0.0,3.0,2.0,2.0,3.0,0.0,0.0
Rizespor,Eyupspor,3,0,1.0,0.0,3.0,3.0,3.0,2.0,0.0,0.0
Kayserispor,Alanyaspor,0,0,0.0,0.0,3.0,8.0,0.0,2.0,0.0,0.0
Antalyaspor,Galatasaray,1,4,0.0,2.0,5.0,3.0,1.0,2.0,0.0,0.0
Gaziantep,Goztep,0,1,0.0,0.0,8.0,6.0,3.0,2.0,0.0,0.0
Karagumruk,Kocaelispor,1,1,0.0,0.0,2.0,6.0,2.0,2.0,0.0,0.0
Samsunspor,Buyuksehyr,0,2,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0
Trabzonspor,Besiktas,3,3,1.0,3.0,7.0,1.0,2.0,5.0,0.0,1.0
Fenerbahce,Konyaspor,4,0,3.0,0.0,4.0,4.0,2.0,2.0,0.0,0.0
Kocaelispor,Antalyaspor,2,1,2.0,1.0,4.0,2.0,4.0,3.0,0.0,0.0
Konyaspor,Kayserispor,1,1,0.0,0.0,3.0,2.0,3.0,1.0,0.0,0.0
Eyupspor,Fenerbahce,0,3,0.0,2.0,4.0,5.0,2.0,1.0,0.0,0.0
Besiktas,Rizespor,1,0,0.0,0.0,4.0,6.0,3.0,3.0,0.0,0.0
Alanyaspor,Karagumruk,2,0,1.0,0.0,2.0,3.0,3.0,1.0,0.0,0.0
Galatasaray,Kasimpasa,3,0,1.0,0.0,10.0,1.0,2.0,1.0,0.0,0.0
Goztep,Samsunspor,2,0,1.0,0.0,4.0,3.0,1.0,2.0,0.0,0.0
Buyuksehyr,Gaziantep,5,1,2.0,1.0,2.0,3.0,3.0,4.0,0.0,1.0
Genclerbirligi,Trabzonspor,4,3,2.0,1.0,6.0,6.0,1.0,2.0,0.0,0.0
Buyuksehyr,Karagumruk,2,1,1.0,0.0,5.0,1.0,2.0,2.0,0.0,0.0
Galatasaray,Gaziantep,1,1,0.0,0.0,10.0,2.0,3.0,2.0,0.0,0.0
Kasimpasa,Antalyaspor,0,0,0.0,0.0,10.0,4.0,3.0,1.0,0.0,0.0
Genclerbirligi,Samsunspor,1,1,0.0,1.0,4.0,6.0,0.0,2.0,0.0,0.0
Kocaelispor,Trabzonspor,1,2,1.0,1.0,4.0,3.0,1.0,2.0,0.0,0.0
Alanyaspor,Fenerbahce,2,3,2.0,1.0,6.0,6.0,2.0,0.0,0.0,0.0
Konyaspor,Eyupspor,1,1,0.0,0.0,5.0,2.0,0.0,2.0,0.0,0.0
Besiktas,Kayserispor,1,0,0.0,0.0,9.0,2.0,2.0,4.0,0.0,0.0
Goztep,Rizespor,3,1,1.0,0.0,3.0,9.0,3.0,1.0,0.0,0.0
Trabzonspor,Kasimpasa,2,1,0.0,0.0,3.0,3.0,2.0,2.0,0.0,1.0
Kayserispor,Buyuksehyr,0,3,0.0,1.0,10.0,4.0,1.0,0.0,0.0,0.0
Samsunspor,Kocaelispor,0,0,0.0,0.0,9.0,1.0,1.0,2.0,0.0,0.0
Karagumruk,Galatasaray,1,3,1.0,1.0,2.0,6.0,0.0,2.0,0.0,0.0
Gaziantep,Konyaspor,1,1,1.0,0.0,10.0,4.0,6.0,3.0,0.0,0.0
Antalyaspor,Genclerbirligi,2,1,1.0,1.0,8.0,2.0,2.0,3.0,0.0,0.0
Rizespor,Alanyaspor,1,1,0.0,0.0,4.0,8.0,2.0,5.0,1.0,1.0
Fenerbahce,Goztep,1,1,1.0,1.0,8.0,4.0,3.0,4.0,0.0,0.0
Eyupspor,Besiktas,2,2,0.0,1.0,3.0,5.0,3.0,1.0,0.0,0.0
