HomeTeam,AwayTeam,FTHG,FTAG
Elfsborg,Helsingborg,1,0
Halmstad,Helsingborg,2,1
Kalmar,Goteborg,1,1
AIK,Norrkoping,1,2
Mjallby,Hacken,1,4
Atvidabergs,Gefle,2,2
Falkenbergs,Elfsborg,2,3
Brommapojkarna,Orebro,2,2
Malmo FF,Djurgarden,2,2
Goteborg,Falkenbergs,1,0
Orebro,Atvidabergs,3,2
Djurgarden,Brommapojkarna,3,2
Helsingborg,Mjallby,3,1
Hacken,AIK,2,2
Elfsborg,Halmstad,4,1
Gefle,Kalmar,0,2
Norrkoping,Malmo FF,1,2
Brommapojkarna,Norrkoping,3,0
Mjallby,Halmstad,2,1
Atvidabergs,Djurgarden,1,1
Malmo FF,Hacken,1,2
Goteborg,Elfsborg,0,0
Kalmar,Orebro,2,0
Falkenbergs,Gefle,1,1
AIK,Helsingborg,2,1
Djurgarden,Kalmar,0,0
Elfsborg,Mjallby,3,1
Hacken,Brommapojkarna,3,1
Norrkoping,Atvidabergs,2,1
Gefle,Goteborg,1,1
Halmstad,AIK,2,2
Orebro,Falkenbergs,0,0
Helsingborg,Malmo FF,0,1
Kalmar,Norrkoping,2,0
AIK,Mjallby,2,1
Gefle,Elfsborg,0,1
Goteborg,Orebro,2,1
Atvidabergs,Hacken,1,0
Brommapojkarna,Helsingborg,0,1
Malmo FF,Halmstad,3,1
Falkenbergs,Djurgarden,1,0
Brommapojkarna,Mjallby,0,1
Norrkoping,Falkenbergs,0,3
AIK,Elfsborg,2,1
Halmstad,Brommapojkarna,3,0
Orebro,Gefle,2,2
Hacken,Kalmar,4,1
Helsingborg,Atvidabergs,0,0
Djurgarden,Goteborg,0,0
Mjallby,Malmo FF,0,1
Atvidabergs,Halmstad,1,0
Elfsborg,Orebro,1,0
Falkenbergs,Hacken,1,1
Kalmar,Helsingborg,2,0
Goteborg,Norrkoping,2,2
Gefle,Djurgarden,1,1
Malmo FF,AIK,2,2
Orebro,Djurgarden,0,1
Halmstad,Kalmar,1,1
Mjallby,Atvidabergs,1,0
Helsingborg,Falkenbergs,1,0
Elfsborg,Malmo FF,0,1
AIK,Brommapojkarna,4,2
Norrkoping,Gefle,1,0
Hacken,Goteborg,1,1
Falkenbergs,Halmstad,1,1
Gefle,Hacken,1,0
Kalmar,Mjallby,2,1
Orebro,Norrkoping,2,2
Brommapojkarna,Malmo FF,1,1
Goteborg,Helsingborg,6,2
Atvidabergs,AIK,0,3
Djurgarden,Elfsborg,1,1
AIK,Kalmar,3,0
Mjallby,Falkenbergs,1,1
Malmo FF,Atvidabergs,3,0
Helsingborg,Gefle,1,1
Elfsborg,Brommapojkarna,2,2
Halmstad,Goteborg,2,2
Hacken,Orebro,4,1
Norrkoping,Djurgarden,3,5
Gefle,Halmstad,2,0
Kalmar,Malmo FF,1,1
Falkenbergs,AIK,4,1
Goteborg,Mjallby,3,1
Atvidabergs,Brommapojkarna,3,2
Norrkoping,Elfsborg,4,2
Orebro,Helsingborg,1,1
Djurgarden,Hacken,1,2
Malmo FF,Kalmar,3,1
Halmstad,Gefle,3,2
Brommapojkarna,Atvidabergs,2,2
Mjallby,Goteborg,3,0
Elfsborg,Norrkoping,3,0
Helsingborg,Orebro,1,1
AIK,Falkenbergs,3,0
Hacken,Djurgarden,2,1
Falkenbergs,Malmo FF,2,5
Norrkoping,Hacken,0,0
Orebro,Halmstad,1,2
Kalmar,Brommapojkarna,1,1
Elfsborg,Atvidabergs,1,0
Djurgarden,Helsingborg,2,2
Gefle,Mjallby,1,0
Goteborg,AIK,0,2
Atvidabergs,Kalmar,3,1
Mjallby,Orebro,0,1
Halmstad,Djurgarden,2,1
Helsingborg,Norrkoping,0,0
AIK,Gefle,3,1
Brommapojkarna,Falkenbergs,2,3
Malmo FF,Goteborg,2,2
Hacken,Elfsborg,0,2
Atvidabergs,Goteborg,1,1
Brommapojkarna,Gefle,1,2
Malmo FF,Orebro,3,2
