HomeTeam,AwayTeam,FTHG,FTAG
Tianjin Jinmen Tiger,Jiangsu Suning,1,0
Guangzhou R&F,Changchun Yatai,0,1
Chongqing Liangjiang Athletic,Shanghai Shenhua,0,1
Hebei,Yanbian,1,0
Shijiazhuang,Beijing Guoan,1,1
Shanghai Shenhua,Tianjin Jinmen Tiger,2,2
Yanbian,Liaoning,4,1
Henan Songshan Longmen,Guangzhou R&F,1,0
Jiangsu Suning,Hangzhou Greentown,1,1
Changchun Yatai,Shijiazhuang,1,0
Chongqing Liangjiang Athletic,Hebei,1,3
Guangzhou Evergrande,Shanghai SIPG,1,1
Shandong Luneng,Beijing Guoan,0,2
Liaoning,Chongqing Liangjiang Athletic,3,2
Hangzhou Greentown,Guangzhou R&F,0,1
Shanghai SIPG,Jiangsu Suning,1,2
Guangzhou Evergrande,Shijiazhuang,0,0
Henan Songshan Longmen,Shanghai Shenhua,1,1
Tianjin Jinmen Tiger,Yanbian,1,0
Beijing Guoan,Changchun Yatai,2,0
Hebei,Shandong Luneng,2,1
Guangzhou Evergrande,Tianjin Jinmen Tiger,2,0
Chongqing Liangjiang Athletic,Hangzhou Greentown,1,0
Hebei,Shanghai Shenhua,2,2
Henan Songshan Longmen,Yanbian,1,0
Jiangsu Suning,Guangzhou R&F,1,1
Shanghai SIPG,Changchun Yatai,1,1
Yanbian,Guangzhou Evergrande,1,1
Hebei,Tianjin Jinmen Tiger,1,0
Guangzhou R&F,Beijing Guoan,1,1
Shandong Luneng,Shanghai SIPG,0,0
Changchun Yatai,Liaoning,0,2
Jiangsu Suning,Chongqing Liangjiang Athletic,2,1
Shanghai Shenhua,Hangzhou Greentown,4,0
Shijiazhuang,Henan Songshan Longmen,1,0
Chongqing Liangjiang Athletic,Shandong Luneng,2,1
Guangzhou Evergrande,Jiangsu Suning,2,0
Changchun Yatai,Henan Songshan Longmen,1,0
Beijing Guoan,Shanghai Shenhua,2,1
Hangzhou Greentown,Hebei,1,0
Shanghai SIPG,Tianjin Jinmen Tiger,1,1
Liaoning,Guangzhou R&F,3,1
Shijiazhuang,Yanbian,1,3
Guangzhou R&F,Shijiazhuang,4,2
Henan Songshan Longmen,Beijing Guoan,1,0
Jiangsu Suning,Liaoning,4,3
Yanbian,Hangzhou Greentown,2,4
Hebei,Shanghai SIPG,0,2
Shandong Luneng,Guangzhou Evergrande,0,2
Shanghai Shenhua,Changchun Yatai,3,0
Tianjin Jinmen Tiger,Chongqing Liangjiang Athletic,2,3
Liaoning,Shijiazhuang,2,1
Yanbian,Shanghai Shenhua,2,0
Beijing Guoan,Tianjin Jinmen Tiger,0,0
Shandong Luneng,Jiangsu Suning,2,1
Changchun Yatai,Hangzhou Greentown,0,1
Guangzhou Evergrande,Chongqing Liangjiang Athletic,4,1
Hebei,Guangzhou R&F,0,2
Shanghai SIPG,Henan Songshan Longmen,5,0
Shandong Luneng,Shijiazhuang,4,0
Yanbian,Jiangsu Suning,3,0
Guangzhou R&F,Tianjin Jinmen Tiger,3,2
Hebei,Beijing Guoan,0,1
Henan Songshan Longmen,Chongqing Liangjiang Athletic,0,3
Liaoning,Shandong Luneng,1,1
Changchun Yatai,Guangzhou Evergrande,1,2
Hangzhou Greentown,Shijiazhuang,0,0
Shanghai Shenhua,Shanghai SIPG,2,1
Guangzhou R&F,Guangzhou Evergrande,2,1
Henan Songshan Longmen,Liaoning,2,1
Jiangsu Suning,Hebei,4,0
Shandong Luneng,Hangzhou Greentown,4,1
Shanghai SIPG,Chongqing Liangjiang Athletic,5,3
Shijiazhuang,Shanghai Shenhua,2,1
Yanbian,Guangzhou R&F,3,1
Hangzhou Greentown,Tianjin Jinmen Tiger,3,1
Liaoning,Shanghai SIPG,3,1
Chongqing Liangjiang Athletic,Shijiazhuang,1,0
Hebei,Changchun Yatai,2,1
Jiangsu Suning,Henan Songshan Longmen,4,1
Shandong Luneng,Shanghai Shenhua,0,1
Beijing Guoan,Hangzhou Greentown,1,0
Yanbian,Shandong Luneng,2,1
Henan Songshan Longmen,Guangzhou Evergrande,1,2
Shanghai Shenhua,Jiangsu Suning,3,2
Changchun Yatai,Chongqing Liangjiang Athletic,3,0
Guangzhou R&F,Shanghai SIPG,3,3
Shijiazhuang,Hebei,1,1
Tianjin Jinmen Tiger,Liaoning,2,2
Guangzhou Evergrande,Beijing Guoan,0,0
Beijing Guoan,Chongqing Liangjiang Athletic,1,2
Yanbian,Shanghai SIPG,1,1
Hangzhou Greentown,Henan Songshan Longmen,3,0
Shanghai Shenhua,Guangzhou Evergrande,2,1
Shijiazhuang,Tianjin Jinmen Tiger,2,2
Changchun Yatai,Jiangsu Suning,1,2
Guangzhou R&F,Shandong Luneng,1,2
Hebei,Liaoning,0,0
Shanghai SIPG,Shijiazhuang,4,1
Guangzhou Evergrande,Hangzhou Greentown,0,0
Shanghai Shenhua,Liaoning,2,1
Tianjin Jinmen Tiger,Shandong Luneng,1,4
Changchun Yatai,Yanbian,1,0
Chongqing Liangjiang Athletic,Guangzhou R&F,4,5
Henan Songshan Longmen,Hebei,1,0
Jiangsu Suning,Beijing Guoan,2,1
Chongqing Liangjiang Athletic,Yanbian,2,1
Shanghai SIPG,Beijing Guoan,2,2
Liaoning,Hangzhou Greentown,2,0
Hebei,Guangzhou Evergrande,0,3
Shandong Luneng,Changchun Yatai,1,1
Tianjin Jinmen Tiger,Henan Songshan Longmen,2,1
Guangzhou R&F,Shanghai Shenhua,1,1
Shijiazhuang,Jiangsu Suning,1,6
Liaoning,Beijing Guoan,0,2
Changchun Yatai,Guangzhou R&F,3,1
Shanghai Shenhua,Chongqing Liangjiang Athletic,2,2
Yanbian,Hebei,3,2
Jiangsu Suning,Tianjin Jinmen Tiger,2,0
Beijing Guoan,Shijiazhuang,0,0
Guangzhou Evergrande,Liaoning,6,2
Hangzhou Greentown,Shanghai SIPG,1,2
Henan Songshan Longmen,Shandong Luneng,2,1
Beijing Guoan,Yanbian,3,0
Tianjin Jinmen Tiger,Changchun Yatai,4,0
Hebei,Chongqing Liangjiang Athletic,1,1
Liaoning,Yanbian,3,0
Shanghai SIPG,Guangzhou Evergrande,0,0
Guangzhou R&F,Henan Songshan Longmen,2,0
Beijing Guoan,Shandong Luneng,1,2
Hangzhou Greentown,Jiangsu Suning,3,0
Shijiazhuang,Changchun Yatai,3,2
Tianjin Jinmen Tiger,Shanghai Shenhua,1,3
Yanbian,Tianjin Jinmen Tiger,1,2
Jiangsu Suning,Shanghai SIPG,2,1
Shijiazhuang,Guangzhou Evergrande,0,6
Changchun Yatai,Beijing Guoan,2,1
Guangzhou R&F,Hangzhou Greentown,5,2
Chongqing Liangjiang Athletic,Liaoning,2,1
Shandong Luneng,Hebei,1,0
Shanghai Shenhua,Henan Songshan Longmen,2,2
Beijing Guoan,Guangzhou R&F,3,1
Chongqing Liangjiang Athletic,Jiangsu Suning,2,2
Shanghai SIPG,Shandong Luneng,4,1
Tianjin Jinmen Tiger,Hebei,0,5
Liaoning,Changchun Yatai,0,1
Henan Songshan Longmen,Shijiazhuang,0,2
Guangzhou Evergrande,Yanbian,1,1
Hangzhou Greentown,Shanghai Shenhua,0,0
Guangzhou R&F,Liaoning,1,1
Hebei,Hangzhou Greentown,0,0
Henan Songshan Longmen,Changchun Yatai,1,2
Jiangsu Suning,Guangzhou Evergrande,2,0
Shandong Luneng,Chongqing Liangjiang Athletic,1,1
Shanghai Shenhua,Beijing Guoan,0,0
Tianjin Jinmen Tiger,Shanghai SIPG,0,1
Yanbian,Shijiazhuang,2,0
Beijing Guoan,Henan Songshan Longmen,3,1
Changchun Yatai,Shanghai Shenhua,1,0
Chongqing Liangjiang Athletic,Tianjin Jinmen Tiger,1,2
Guangzhou Evergrande,Shandong Luneng,4,0
Hangzhou Greentown,Yanbian,2,2
Liaoning,Jiangsu Suning,1,0
Shanghai SIPG,Hebei,3,1
Shijiazhuang,Guangzhou R&F,3,2
Guizhou Zhicheng,Liaoning,1,1
Guangzhou R&F,Tianjin Quanjian,2,0
Shandong Luneng,Tianjin Jinmen Tiger,2,0
Shanghai SIPG,Changchun Yatai,5,1
Chongqing Liangjiang Athletic,Yanbian,0,0
Guangzhou Evergrande,Beijing Guoan,2,1
Henan Songshan Longmen,Hebei,0,0
Shanghai Shenhua,Jiangsu Suning,4,0
Jiangsu Suning,Tianjin Jinmen Tiger,0,0
Shandong Luneng,Guangzhou Evergrande,2,1
Shanghai SIPG,Yanbian,2,0
Chongqing Liangjiang Athletic,Hebei,1,1
Guizhou Zhicheng,Beijing Guoan,1,1
Shanghai Shenhua,Tianjin Quanjian,1,1
Guangzhou R&F,Changchun Yatai,1,0
Henan Songshan Longmen,Liaoning,1,1
Yanbian,Guangzhou R&F,0,1
Guangzhou Evergrande,Shanghai SIPG,3,2
Hebei,Guizhou Zhicheng,1,0
Tianjin Quanjian,Henan Songshan Longmen,1,0
Changchun Yatai,Shandong Luneng,0,2
Liaoning,Jiangsu Suning,3,1
Beijing Guoan,Shanghai Shenhua,2,1
Tianjin Jinmen Tiger,Chongqing Liangjiang Athletic,2,0
Beijing Guoan,Henan Songshan Longmen,1,0
Jiangsu Suning,Chongqing Liangjiang Athletic,1,2
Shanghai SIPG,Shandong Luneng,2,1
Guizhou Zhicheng,Tianjin Jinmen Tiger,0,0
Guangzhou Evergrande,Guangzhou R&F,2,2
Hebei,Shanghai Shenhua,4,2
Changchun Yatai,Liaoning,1,1
Tianjin Quanjian,Yanbian,1,0
Chongqing Liangjiang Athletic,Guizhou Zhicheng,2,1
Changchun Yatai,Shanghai Shenhua,2,3
Henan Songshan Longmen,Jiangsu Suning,1,1
Shandong Luneng,Beijing Guoan,1,0
Tianjin Quanjian,Shanghai SIPG,1,1
Yanbian,Hebei,1,1
Tianjin Jinmen Tiger,Guangzhou Evergrande,0,3
Liaoning,Guangzhou R&F,1,4
Beijing Guoan,Tianjin Quanjian,1,1
Guangzhou Evergrande,Liaoning,2,1
Jiangsu Suning,Guangzhou R&F,1,2
Shanghai SIPG,Hebei,3,0
Tianjin Jinmen Tiger,Yanbian,3,1
Guizhou Zhicheng,Shanghai Shenhua,0,2
Changchun Yatai,Henan Songshan Longmen,1,0
Shandong Luneng,Chongqing Liangjiang Athletic,1,1
Guangzhou R&F,Guizhou Zhicheng,1,3
Liaoning,Beijing Guoan,2,4
Tianjin Quanjian,Jiangsu Suning,2,2
Yanbian,Changchun Yatai,1,0
Hebei,Tianjin Jinmen Tiger,4,0
Henan Songshan Longmen,Guangzhou Evergrande,2,4
Chongqing Liangjiang Athletic,Shanghai SIPG,1,1
Guangzhou Evergrande,Shanghai Shenhua,3,2
Jiangsu Suning,Yanbian,1,1
Tianjin Quanjian,Changchun Yatai,1,3
Chongqing Liangjiang Athletic,Henan Songshan Longmen,2,3
Shanghai SIPG,Guizhou Zhicheng,3,0
Tianjin Jinmen Tiger,Liaoning,1,1
Beijing Guoan,Hebei,1,4
Shandong Luneng,Guangzhou R&F,3,0
Guangzhou R&F,Hebei,1,1
Liaoning,Chongqing Liangjiang Athletic,2,1
Yanbian,Beijing Guoan,1,2
Guizhou Zhicheng,Tianjin Quanjian,2,1
Henan Songshan Longmen,Shanghai Shenhua,0,0
Changchun Yatai,Guangzhou Evergrande,0,1
Jiangsu Suning,Shandong Luneng,2,1
Tianjin Jinmen Tiger,Shanghai SIPG,0,1
Beijing Guoan,Guangzhou R&F,2,2
Guangzhou Evergrande,Jiangsu Suning,2,1
Shanghai Shenhua,Shanghai SIPG,1,3
Yanbian,Shandong Luneng,1,1
Chongqing Liangjiang Athletic,Tianjin Quanjian,0,1
Hebei,Liaoning,2,0
Changchun Yatai,Tianjin Jinmen Tiger,1,1
Henan Songshan Longmen,Guizhou Zhicheng,0,1
Guangzhou Evergrande,Chongqing Liangjiang Athletic,2,0
Guangzhou R&F,Shanghai Shenhua,0,0
Guizhou Zhicheng,Jiangsu Suning,2,2
Liaoning,Yanbian,3,1
Hebei,Changchun Yatai,2,1
Shanghai SIPG,Beijing Guoan,5,1
Tianjin Quanjian,Tianjin Jinmen Tiger,3,0
Shandong Luneng,Henan Songshan Longmen,3,2
Chongqing Liangjiang Athletic,Beijing Guoan,1,0
Henan Songshan Longmen,Guangzhou R&F,1,1
Tianjin Jinmen Tiger,Shanghai Shenhua,2,1
Yanbian,Guangzhou Evergrande,1,3
Jiangsu Suning,Hebei,1,2
Shandong Luneng,Tianjin Quanjian,1,2
Shanghai SIPG,Liaoning,4,1
Changchun Yatai,Guizhou Zhicheng,1,1
Guizhou Zhicheng,Guangzhou Evergrande,0,2
Hebei,Tianjin Quanjian,1,0
Henan Songshan Longmen,Yanbian,3,1
Shanghai Shenhua,Chongqing Liangjiang Athletic,2,2
Beijing Guoan,Tianjin Jinmen Tiger,2,0
Guangzhou R&F,Shanghai SIPG,1,1
Jiangsu Suning,Changchun Yatai,0,1
Liaoning,Shandong Luneng,0,3
Liaoning,Tianjin Quanjian,1,2
Yanbian,Shanghai Shenhua,0,2
Chongqing Liangjiang Athletic,Changchun Yatai,1,1
Shandong Luneng,Guizhou Zhicheng,2,2
Tianjin Jinmen Tiger,Guangzhou R&F,1,2
Guangzhou Evergrande,Hebei,2,0
Shanghai SIPG,Henan Songshan Longmen,4,1
Beijing Guoan,Jiangsu Suning,0,0
Shanghai Shenhua,Liaoning,8,1
Changchun Yatai,Beijing Guoan,2,1
Guangzhou R&F,Chongqing Liangjiang Athletic,3,4
Hebei,Shandong Luneng,0,0
Henan Songshan Longmen,Tianjin Jinmen Tiger,0,0
Jiangsu Suning,Shanghai SIPG,0,1
Guizhou Zhicheng,Yanbian,1,2
Tianjin Quanjian,Guangzhou Evergrande,4,3
Tianjin Quanjian,Guangzhou R&F,2,1
Yanbian,Chongqing Liangjiang Athletic,0,4
Beijing Guoan,Guangzhou Evergrande,2,0
Hebei,Henan Songshan Longmen,2,3
Jiangsu Suning,Shanghai Shenhua,2,2
Liaoning,Guizhou Zhicheng,0,1
Changchun Yatai,Shanghai SIPG,4,2
Tianjin Jinmen Tiger,Shandong Luneng,0,2
Tianjin Jinmen Tiger,Jiangsu Suning,1,1
Yanbian,Shanghai SIPG,1,3
Beijing Guoan,Guizhou Zhicheng,2,0
Guangzhou Evergrande,Shandong Luneng,2,1
Hebei,Chongqing Liangjiang Athletic,1,2
Liaoning,Henan Songshan Longmen,1,2
Changchun Yatai,Guangzhou R&F,3,2
Tianjin Quanjian,Shanghai Shenhua,3,0
Chongqing Liangjiang Athletic,Tianjin Jinmen Tiger,2,1
Guizhou Zhicheng,Hebei,4,3
Jiangsu Suning,Liaoning,4,0
Shandong Luneng,Changchun Yatai,3,2
Shanghai SIPG,Guangzhou Evergrande,2,2
Guangzhou R&F,Yanbian,6,2
Henan Songshan Longmen,Tianjin Quanjian,1,1
Shanghai Shenhua,Beijing Guoan,1,2
Henan Songshan Longmen,Beijing Guoan,0,2
Yanbian,Tianjin Quanjian,0,2
Chongqing Liangjiang Athletic,Jiangsu Suning,1,2
Guangzhou R&F,Guangzhou Evergrande,4,2
Shanghai Shenhua,Hebei,3,2
Liaoning,Changchun Yatai,1,0
Shandong Luneng,Shanghai SIPG,2,1
Beijing Guoan,Shandong Luneng,2,2
Guangzhou Evergrande,Tianjin Jinmen Tiger,3,0
Guizhou Zhicheng,Chongqing Liangjiang Athletic,1,0
Hebei,Yanbian,3,0
Jiangsu Suning,Henan Songshan Longmen,2,2
Shanghai Shenhua,Changchun Yatai,1,1
Guangzhou R&F,Liaoning,4,1
Shanghai SIPG,Tianjin Quanjian,0,0
Yanbian,Tianjin Jinmen Tiger,3,1
Chongqing Liangjiang Athletic,Shandong Luneng,1,0
Guangzhou R&F,Jiangsu Suning,4,2
Henan Songshan Longmen,Changchun Yatai,0,2
Shanghai Shenhua,Guizhou Zhicheng,0,3
Hebei,Shanghai SIPG,2,2
Liaoning,Guangzhou Evergrande,0,3
Tianjin Quanjian,Beijing Guoan,2,2
Shandong Luneng,Shanghai Shenhua,5,0
Guizhou Zhicheng,Guangzhou R&F,2,0
Changchun Yatai,Yanbian,1,1
Beijing Guoan,Liaoning,4,0
Guangzhou Evergrande,Henan Songshan Longmen,2,1
Shanghai SIPG,Chongqing Liangjiang Athletic,3,2
Tianjin Jinmen Tiger,Hebei,0,2
Yanbian,Jiangsu Suning,0,4
Guizhou Zhicheng,Shanghai SIPG,2,1
Hebei,Beijing Guoan,2,0
Liaoning,Tianjin Jinmen Tiger,1,1
Shanghai Shenhua,Guangzhou Evergrande,0,3
Changchun Yatai,Tianjin Quanjian,1,1
Guangzhou R&F,Shandong Luneng,1,1
Henan Songshan Longmen,Chongqing Liangjiang Athletic,0,0
Guangzhou Evergrande,Changchun Yatai,3,1
Shandong Luneng,Jiangsu Suning,0,0
Shanghai SIPG,Tianjin Jinmen Tiger,3,1
Beijing Guoan,Yanbian,4,4
Chongqing Liangjiang Athletic,Liaoning,2,0
Hebei,Guangzhou R&F,2,1
Shanghai Shenhua,Henan Songshan Longmen,1,2
Tianjin Quanjian,Guizhou Zhicheng,3,1
Tianjin Jinmen Tiger,Changchun Yatai,1,5
Guangzhou R&F,Beijing Guoan,2,1
Liaoning,Hebei,1,2
Shandong Luneng,Yanbian,1,1
Shanghai SIPG,Shanghai Shenhua,6,1
Tianjin Quanjian,Chongqing Liangjiang Athletic,2,1
Guizhou Zhicheng,Henan Songshan Longmen,2,1
Jiangsu Suning,Guangzhou Evergrande,2,2
Shanghai Shenhua,Shandong Luneng,0,0
Beijing Guoan,Shanghai SIPG,0,1
Chongqing Liangjiang Athletic,Guangzhou Evergrande,2,2
Yanbian,Liaoning,1,0
Jiangsu Suning,Guizhou Zhicheng,0,1
Shanghai Shenhua,Guangzhou R&F,3,1
Tianjin Jinmen Tiger,Tianjin Quanjian,4,1
Changchun Yatai,Hebei,0,0
Henan Songshan Longmen,Shandong Luneng,2,1
Tianjin Jinmen Tiger,Guizhou Zhicheng,3,1
Jiangsu Suning,Tianjin Quanjian,1,0
Guangzhou Evergrande,Yanbian,4,3
Liaoning,Shanghai SIPG,3,3
Guizhou Zhicheng,Changchun Yatai,2,3
Hebei,Jiangsu Suning,3,2
Tianjin Quanjian,Shandong Luneng,0,0
Guangzhou R&F,Henan Songshan Longmen,3,2
Shanghai Shenhua,Tianjin Jinmen Tiger,1,2
Shandong Luneng,Liaoning,3,1
Yanbian,Henan Songshan Longmen,1,2
Tianjin Quanjian,Hebei,2,1
Changchun Yatai,Jiangsu Suning,3,1
Chongqing Liangjiang Athletic,Shanghai Shenhua,1,1
Guangzhou Evergrande,Guizhou Zhicheng,5,1
Shanghai SIPG,Guangzhou R&F,1,2
Tianjin Jinmen Tiger,Beijing Guoan,2,0
Beijing Guoan,Chongqing Liangjiang Athletic,1,0
Changchun Yatai,Chongqing Liangjiang Athletic,3,1
Guangzhou R&F,Tianjin Jinmen Tiger,3,2
Guizhou Zhicheng,Shandong Luneng,3,0
Hebei,Guangzhou Evergrande,3,0
Henan Songshan Longmen,Shanghai SIPG,2,4
Jiangsu Suning,Beijing Guoan,1,0
Shanghai Shenhua,Yanbian,5,1
Tianjin Quanjian,Liaoning,4,1
Beijing Guoan,Changchun Yatai,1,2
Chongqing Liangjiang Athletic,Guangzhou R&F,0,2
Guangzhou Evergrande,Tianjin Quanjian,1,2
Liaoning,Shanghai Shenhua,1,4
Shandong Luneng,Hebei,5,4
Shanghai SIPG,Jiangsu Suning,2,3
Tianjin Jinmen Tiger,Henan Songshan Longmen,1,0
Yanbian,Guizhou Zhicheng,3,0
Guangzhou Evergrande,Guangzhou R&F,4,5
Henan Songshan Longmen,Tianjin Quanjian,0,4
Shanghai Shenhua,Changchun Yatai,1,1
Chongqing Liangjiang Athletic,Beijing Renhe,1,0
Shanghai SIPG,Dalian Yifang F.C.,8,0
Tianjin Jinmen Tiger,Hebei,1,1
Guizhou Zhicheng,Jiangsu Suning,1,3
Shandong Luneng,Beijing Guoan,3,0
Guangzhou Evergrande,Changchun Yatai,5,0
Tianjin Quanjian,Beijing Renhe,1,2
Guangzhou R&F,Dalian Yifang F.C.,2,0
Shandong Luneng,Chongqing Liangjiang Athletic,2,0
Shanghai Shenhua,Shanghai SIPG,0,2
Guizhou Zhicheng,Hebei,2,3
Henan Songshan Longmen,Tianjin Jinmen Tiger,1,0
Jiangsu Suning,Beijing Guoan,1,2
Dalian Yifang F.C.,Beijing Guoan,0,3
Hebei,Shandong Luneng,1,2
Chongqing Liangjiang Athletic,Jiangsu Suning,4,1
Changchun Yatai,Beijing Renhe,1,1
Guangzhou R&F,Shanghai SIPG,2,5
Guangzhou Evergrande,Henan Songshan Longmen,1,0
Guizhou Zhicheng,Shanghai Shenhua,0,1
Tianjin Jinmen Tiger,Tianjin Quanjian,3,2
Shanghai SIPG,Chongqing Liangjiang Athletic,2,1
Tianjin Quanjian,Guangzhou Evergrande,0,1
Changchun Yatai,Guangzhou R&F,1,2
Beijing Guoan,Beijing Renhe,4,0
Henan Songshan Longmen,Dalian Yifang F.C.,1,1
Shanghai Shenhua,Hebei,4,2
Shandong Luneng,Guizhou Zhicheng,0,2
Jiangsu Suning,Tianjin Jinmen Tiger,2,1
Beijing Guoan,Tianjin Jinmen Tiger,1,1
Guangzhou R&F,Jiangsu Suning,0,2
Dalian Yifang F.C.,Chongqing Liangjiang Athletic,2,2
Hebei,Changchun Yatai,2,1
Beijing Renhe,Shanghai Shenhua,0,2
Guangzhou Evergrande,Shandong Luneng,1,0
Guizhou Zhicheng,Tianjin Quanjian,0,1
Henan Songshan Longmen,Shanghai SIPG,1,2
Shanghai Shenhua,Guangzhou Evergrande,2,2
Tianjin Quanjian,Jiangsu Suning,1,1
Shanghai SIPG,Hebei,2,0
Beijing Renhe,Guizhou Zhicheng,2,1
Tianjin Jinmen Tiger,Guangzhou R&F,2,1
Shandong Luneng,Dalian Yifang F.C.,2,0
Changchun Yatai,Henan Songshan Longmen,3,0
Chongqing Liangjiang Athletic,Beijing Guoan,3,3
Henan Songshan Longmen,Chongqing Liangjiang Athletic,0,2
Hebei,Beijing Renhe,0,0
Guangzhou R&F,Shandong Luneng,2,4
Guizhou Zhicheng,Changchun Yatai,2,5
Dalian Yifang F.C.,Tianjin Quanjian,1,1
Jiangsu Suning,Shanghai Shenhua,5,1
Beijing Guoan,Guangzhou Evergrande,2,2
Shanghai SIPG,Tianjin Jinmen Tiger,1,1
Beijing Renhe,Tianjin Jinmen Tiger,1,0
Guangzhou Evergrande,Jiangsu Suning,1,0
Tianjin Quanjian,Hebei,0,3
Changchun Yatai,Shanghai SIPG,2,1
Beijing Guoan,Guizhou Zhicheng,4,3
Chongqing Liangjiang Athletic,Guangzhou R&F,0,1
Shandong Luneng,Henan Songshan Longmen,2,1
Shanghai Shenhua,Dalian Yifang F.C.,1,0
Dalian Yifang F.C.,Guangzhou Evergrande,3,0
Chongqing Liangjiang Athletic,Tianjin Quanjian,0,1
Guangzhou R&F,Shanghai Shenhua,4,2
Hebei,Henan Songshan Longmen,0,1
Shanghai SIPG,Beijing Guoan,1,2
Beijing Renhe,Shandong Luneng,0,0
Tianjin Jinmen Tiger,Guizhou Zhicheng,5,1
Jiangsu Suning,Changchun Yatai,2,0
Beijing Guoan,Guangzhou R&F,2,2
Changchun Yatai,Tianjin Jinmen Tiger,0,1
Guizhou Zhicheng,Shanghai SIPG,1,1
Guangzhou Evergrande,Hebei,2,2
Shanghai Shenhua,Chongqing Liangjiang Athletic,2,1
Tianjin Quanjian,Shandong Luneng,1,1
Henan Songshan Longmen,Beijing Renhe,1,0
Jiangsu Suning,Dalian Yifang F.C.,1,0
Tianjin Jinmen Tiger,Shandong Luneng,1,2
Changchun Yatai,Beijing Guoan,0,2
Guangzhou R&F,Henan Songshan Longmen,1,1
Hebei,Chongqing Liangjiang Athletic,2,1
Beijing Renhe,Guangzhou Evergrande,2,0
Tianjin Quanjian,Shanghai Shenhua,2,1
Dalian Yifang F.C.,Guizhou Zhicheng,2,1
Shanghai SIPG,Jiangsu Suning,2,0
Chongqing Liangjiang Athletic,Changchun Yatai,1,2
Jiangsu Suning,Beijing Renhe,0,0
Shandong Luneng,Shanghai SIPG,1,1
Tianjin Quanjian,Guangzhou R&F,2,1
Beijing Guoan,Henan Songshan Longmen,2,1
Dalian Yifang F.C.,Hebei,0,0
Guangzhou Evergrande,Guizhou Zhicheng,4,0
Shanghai Shenhua,Tianjin Jinmen Tiger,1,0
Changchun Yatai,Shandong Luneng,1,2
Beijing Renhe,Dalian Yifang F.C.,3,1
Tianjin Jinmen Tiger,Chongqing Liangjiang Athletic,1,2
Beijing Guoan,Tianjin Quanjian,3,2
Guangzhou R&F,Guizhou Zhicheng,1,1
Hebei,Jiangsu Suning,0,0
Henan Songshan Longmen,Shanghai Shenhua,2,2
Beijing Renhe,Shanghai SIPG,1,5
Dalian Yifang F.C.,Tianjin Jinmen Tiger,2,3
Guizhou Zhicheng,Henan Songshan Longmen,1,2
Hebei,Guangzhou R&F,2,2
Jiangsu Suning,Shandong Luneng,1,1
Shanghai Shenhua,Beijing Guoan,2,2
Guangzhou Evergrande,Chongqing Liangjiang Athletic,5,0
Tianjin Quanjian,Changchun Yatai,2,0
Changchun Yatai,Dalian Yifang F.C.,3,0
Shandong Luneng,Shanghai Shenhua,3,1
Chongqing Liangjiang Athletic,Guizhou Zhicheng,3,4
Guangzhou R&F,Beijing Renhe,4,1
Henan Songshan Longmen,Jiangsu Suning,0,1
Shanghai SIPG,Tianjin Quanjian,4,1
Beijing Guoan,Hebei,6,3
Tianjin Jinmen Tiger,Guangzhou Evergrande,0,3
Changchun Yatai,Shanghai Shenhua,1,1
Beijing Renhe,Chongqing Liangjiang Athletic,1,1
Tianjin Quanjian,Henan Songshan Longmen,1,2
Beijing Guoan,Shandong Luneng,1,1
Dalian Yifang F.C.,Shanghai SIPG,1,0
Guangzhou R&F,Guangzhou Evergrande,2,4
Hebei,Tianjin Jinmen Tiger,1,2
Jiangsu Suning,Guizhou Zhicheng,3,1
Beijing Guoan,Jiangsu Suning,3,1
Dalian Yifang F.C.,Guangzhou R&F,3,0
Tianjin Jinmen Tiger,Henan Songshan Longmen,2,0
Changchun Yatai,Guangzhou Evergrande,3,2
Chongqing Liangjiang Athletic,Shandong Luneng,0,2
Hebei,Guizhou Zhicheng,1,0
Shanghai SIPG,Shanghai Shenhua,2,0
Beijing Renhe,Tianjin Quanjian,3,3
Beijing Guoan,Dalian Yifang F.C.,5,2
Shanghai SIPG,Guangzhou R&F,3,1
Beijing Renhe,Changchun Yatai,1,3
Jiangsu Suning,Chongqing Liangjiang Athletic,0,0
Shandong Luneng,Hebei,3,1
Tianjin Quanjian,Tianjin Jinmen Tiger,0,0
Henan Songshan Longmen,Guangzhou Evergrande,0,5
Shanghai Shenhua,Guizhou Zhicheng,3,1
Beijing Renhe,Beijing Guoan,3,0
Chongqing Liangjiang Athletic,Shanghai SIPG,2,3
Dalian Yifang F.C.,Henan Songshan Longmen,2,1
Guangzhou R&F,Changchun Yatai,5,2
Guizhou Zhicheng,Shandong Luneng,3,1
Tianjin Jinmen Tiger,Jiangsu Suning,1,1
Guangzhou Evergrande,Tianjin Quanjian,5,0
Hebei,Shanghai Shenhua,4,1
Tianjin Quanjian,Guizhou Zhicheng,1,0
Chongqing Liangjiang Athletic,Dalian Yifang F.C.,1,1
Shandong Luneng,Guangzhou Evergrande,1,4
Shanghai SIPG,Henan Songshan Longmen,2,1
Tianjin Jinmen Tiger,Beijing Guoan,2,5
Changchun Yatai,Hebei,2,2
Jiangsu Suning,Guangzhou R&F,2,0
Shanghai Shenhua,Beijing Renhe,1,3
Beijing Guoan,Chongqing Liangjiang Athletic,2,1
Dalian Yifang F.C.,Shandong Luneng,4,3
Guangzhou R&F,Tianjin Jinmen Tiger,2,0
