HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,HC,AC,HY,AY,HR,AR
Estoril,Casa Pia,0,0,0,0,4,5,2,2,0,0
Estrela,Gil Vicente,2,2,0,1,0,8,1,2,0,0
Benfica,Porto,2,2,0,2,8,2,2,6,0,0
Santa Clara,Guimaraes,2,0,2,0,2,4,3,2,0,0
Tondela,Rio Ave,0,1,0,0,3,2,0,5,0,0
Guimaraes,Famalicao,1,2,1,1,3,11,1,1,0,0
Gil Vicente,Alverca,2,2,1,0,3,7,3,1,0,0
Arouca,Benfica,1,2,1,0,2,15,5,5,1,1
AVS,Santa Clara,0,1,0,0,4,6,2,1,1,0
Nacional,Estoril,0,1,0,1,5,4,5,3,0,0
Rio Ave,Estrela,2,1,1,0,10,4,4,2,0,0
Porto,Moreirense,3,0,2,0,4,1,1,1,0,0
Sp Lisbon,Rio Ave,3,1,2,0,6,1,2,2,0,0
AVS,Nacional,1,1,0,1,4,2,1,1,0,0
Casa Pia,Boavista,0,1,0,0,3,1,2,1,0,0
Porto,Gil Vicente,3,0,1,0,6,2,0,3,0,1
Estoril,Santa Clara,1,4,1,1,1,3,6,3,0,0
Famalicao,Benfica,2,0,1,0,0,7,3,4,0,0
Farense,Moreirense,1,2,0,1,5,4,0,4,0,1
Sp Braga,Estrela,1,1,0,0,13,4,3,5,0,0
Arouca,Guimaraes,0,1,0,1,6,5,7,2,1,0
Santa Clara,Porto,0,2,0,2,2,2,2,3,1,0
Gil Vicente,AVS,4,2,2,2,2,3,1,4,0,1
Rio Ave,Farense,1,0,1,0,7,14,0,1,0,0
Nacional,Sp Lisbon,1,6,1,2,4,3,1,1,0,0
Benfica,Casa Pia,3,0,0,0,12,2,0,1,0,0
Moreirense,Arouca,3,1,2,1,7,5,1,2,0,0
Guimaraes,Estoril,1,0,1,0,9,3,2,1,0,0
Boavista,Sp Braga,0,1,0,1,3,8,3,1,0,0
Estrela,Famalicao,0,3,0,1,2,4,3,1,0,0
Farense,Sp Lisbon,0,5,0,2,1,5,4,1,0,0
Casa Pia,Santa Clara,0,2,0,0,7,1,4,4,1,0
Porto,Rio Ave,2,0,2,0,9,3,0,2,0,1
Benfica,Estrela,1,0,1,0,12,2,4,3,0,0
Famalicao,Boavista,1,0,1,0,7,3,1,3,0,0
Arouca,Nacional,1,0,1,0,9,2,2,6,0,0
Estoril,Gil Vicente,0,0,0,0,8,1,4,1,0,0
AVS,Guimaraes,1,0,0,0,3,6,3,3,0,0
Sp Braga,Moreirense,3,1,1,0,6,1,0,2,0,0
Moreirense,Benfica,1,1,0,0,0,8,3,5,0,0
Santa Clara,AVS,2,1,1,1,3,2,1,2,0,0
Boavista,Estoril,0,0,0,0,8,3,2,5,0,0
Estrela,Casa Pia,0,1,0,0,2,7,1,1,0,0
Sp Lisbon,Porto,2,0,0,0,2,3,1,5,0,0
Nacional,Farense,2,0,1,0,4,4,3,3,0,0
Rio Ave,Arouca,1,0,1,0,8,8,1,3,0,0
Gil Vicente,Sp Braga,0,0,0,0,4,5,4,1,0,0
Guimaraes,Famalicao,2,1,1,1,5,7,5,3,0,0
Arouca,Sp Lisbon,0,3,0,1,2,8,3,0,0,0
Casa Pia,Moreirense,3,1,0,1,4,5,5,2,0,0
AVS,Rio Ave,1,0,0,0,4,11,4,2,0,0
Benfica,Santa Clara,4,1,2,1,5,1,1,3,0,0
Famalicao,Gil Vicente,1,1,1,0,8,1,1,0,0,0
Porto,Farense,2,1,0,0,11,0,2,3,0,0
Estoril,Nacional,1,0,1,0,3,4,2,1,0,1
Sp Braga,Guimaraes,0,2,0,0,6,4,3,3,1,0
Estrela,Boavista,2,2,1,2,9,2,3,4,0,0
Nacional,Sp Braga,0,3,0,0,6,6,3,3,0,0
Rio Ave,Estoril,2,2,1,0,7,4,2,2,0,0
Santa Clara,Estrela,1,0,0,0,3,8,2,3,0,0
Guimaraes,Porto,0,3,0,0,5,6,4,4,0,0
Moreirense,Famalicao,0,0,0,0,4,3,5,3,0,0
Gil Vicente,Casa Pia,1,1,1,0,9,2,2,5,0,0
Farense,Arouca,0,1,0,1,10,6,1,4,0,0
Sp Lisbon,AVS,3,0,2,0,9,1,0,3,0,0
Boavista,Benfica,0,3,0,2,4,5,2,0,0,0
Estoril,Sp Lisbon,0,3,0,2,1,14,2,0,0,0
Estrela,Moreirense,2,1,2,0,2,7,3,3,0,1
Casa Pia,Guimaraes,1,1,1,0,7,9,2,0,0,0
Benfica,Gil Vicente,5,1,2,1,11,2,1,2,0,0
Famalicao,Nacional,0,0,0,0,8,4,1,4,0,0
Porto,Arouca,4,0,0,0,8,2,2,3,0,1
Santa Clara,Boavista,1,0,1,0,3,0,4,3,0,0
Sp Braga,Rio Ave,4,0,2,0,4,5,0,2,0,0
AVS,Farense,0,0,0,0,6,3,4,3,0,0
Rio Ave,Famalicao,1,1,0,0,11,7,4,3,0,0
Gil Vicente,Estrela,3,0,2,0,0,8,2,1,0,0
Moreirense,Santa Clara,1,0,0,0,1,7,0,0,0,0
Arouca,AVS,1,1,1,0,5,7,3,2,0,0
Sp Lisbon,Casa Pia,2,0,1,0,5,3,1,2,0,0
Farense,Estoril,1,0,0,0,5,4,4,3,0,0
Guimaraes,Boavista,2,2,1,0,6,5,4,5,0,0
Porto,Sp Braga,2,1,1,0,1,5,2,2,0,0
Casa Pia,Nacional,1,0,1,0,7,7,3,3,0,0
Santa Clara,Gil Vicente,2,1,2,1,6,4,2,4,0,0
Estoril,Arouca,4,1,2,1,6,9,4,2,0,0
Boavista,Moreirense,0,2,0,1,4,3,1,3,0,0
Famalicao,Sp Lisbon,0,3,0,0,4,8,1,1,0,0
Sp Braga,Farense,2,0,1,0,10,3,1,2,0,0
Benfica,Rio Ave,5,0,3,0,8,2,1,1,0,0
Estrela,Guimaraes,2,2,1,1,3,4,2,3,0,0
AVS,Porto,0,5,0,4,2,3,2,1,0,0
