HomeTeam,AwayTeam,FTHG,FTAG
U Craiova,FC Rapid Bucuresti,2,0
Concordia,Gaz Metan Medias,2,0
Poli Iasi,Pandurii,3,0
U Craiova,Ceahlaul,2,0
U. Cluj,Otelul,0,0
FC Rapid Bucuresti,CFR Cluj,0,0
FC Brasov,Viitorul Constanta,1,3
Targu Mures,Astra,0,0
Din. Bucuresti,Petrolul,0,0
FC Botosani,FCSB,0,2
Gaz Metan Medias,FC Brasov,2,1
Viitorul Constanta,FC Botosani,1,2
Ceahlaul,U. Cluj,0,6
Pandurii,FC Rapid Bucuresti,2,0
Astra,Din. Bucuresti,6,1
Otelul,Targu Mures,0,2
FCSB,Poli Iasi,1,0
CFR Cluj,U Craiova,0,0
Petrolul,Concordia,2,2
Viitorul Constanta,Poli Iasi,0,3
Petrolul,FC Brasov,1,0
Gaz Metan Medias,FC Botosani,1,1
Otelul,Din. Bucuresti,0,1
Astra,Concordia,2,2
U. Cluj,Targu Mures,0,3
FCSB,FC Rapid Bucuresti,0,1
Ceahlaul,CFR Cluj,0,0
Pandurii,U Craiova,0,1
Concordia,Otelul,3,0
FC Botosani,Petrolul,0,1
Poli Iasi,Gaz Metan Medias,1,0
Din. Bucuresti,U. Cluj,3,0
U Craiova,FCSB,0,0
CFR Cluj,Pandurii,0,4
FC Brasov,Astra,1,1
Targu Mures,Ceahlaul,3,0
FC Rapid Bucuresti,Viitorul Constanta,0,0
Ceahlaul,Pandurii,1,1
Targu Mures,Din. Bucuresti,2,1
Otelul,FC Brasov,1,1
Astra,FC Botosani,2,0
U. Cluj,Concordia,0,0
Viitorul Constanta,U Craiova,1,1
FCSB,CFR Cluj,1,0
Petrolul,Poli Iasi,0,2
Gaz Metan Medias,FC Rapid Bucuresti,0,1
Concordia,Targu Mures,0,0
FC Brasov,U. Cluj,1,0
FC Rapid Bucuresti,Petrolul,1,1
U Craiova,Gaz Metan Medias,1,1
FC Botosani,Otelul,1,1
Din. Bucuresti,Ceahlaul,3,1
Poli Iasi,Astra,1,0
CFR Cluj,Viitorul Constanta,1,2
Pandurii,FCSB,3,1
Targu Mures,FC Brasov,1,0
U. Cluj,FC Botosani,0,0
Din. Bucuresti,Concordia,0,3
Petrolul,U Craiova,1,2
Otelul,Poli Iasi,0,0
Astra,FC Rapid Bucuresti,2,0
Ceahlaul,FCSB,0,1
Viitorul Constanta,Pandurii,4,0
Gaz Metan Medias,CFR Cluj,0,0
FC Botosani,Targu Mures,1,2
U Craiova,Astra,0,0
FC Rapid Bucuresti,Otelul,2,0
FC Brasov,Din. Bucuresti,1,0
Pandurii,Gaz Metan Medias,0,1
CFR Cluj,Petrolul,0,1
FCSB,Viitorul Constanta,4,1
Concordia,Ceahlaul,0,1
Poli Iasi,U. Cluj,2,0
Targu Mures,Poli Iasi,1,0
Din. Bucuresti,FC Botosani,0,0
Otelul,U Craiova,0,1
Astra,CFR Cluj,0,1
U. Cluj,FC Rapid Bucuresti,1,0
Concordia,FC Brasov,1,1
Ceahlaul,Viitorul Constanta,1,2
Gaz Metan Medias,FCSB,1,2
Petrolul,Pandurii,0,1
U Craiova,U. Cluj,3,0
CFR Cluj,Otelul,1,0
Poli Iasi,Din. Bucuresti,1,0
FC Botosani,Concordia,3,0
Viitorul Constanta,Gaz Metan Medias,1,0
FC Rapid Bucuresti,Targu Mures,1,2
FC Brasov,Ceahlaul,0,2
Pandurii,Astra,1,1
FCSB,Petrolul,0,1
U. Cluj,CFR Cluj,1,0
Concordia,Poli Iasi,2,1
Targu Mures,U Craiova,2,1
Din. Bucuresti,FC Rapid Bucuresti,2,0
FC Brasov,FC Botosani,0,1
Astra,FCSB,0,0
Otelul,Pandurii,0,2
Ceahlaul,Gaz Metan Medias,0,0
Petrolul,Viitorul Constanta,1,2
Poli Iasi,FC Brasov,1,0
CFR Cluj,Targu Mures,2,2
FC Botosani,Ceahlaul,2,0
Viitorul Constanta,Astra,2,0
Gaz Metan Medias,Petrolul,0,0
U Craiova,Din. Bucuresti,0,0
FCSB,Otelul,1,2
Pandurii,U. Cluj,0,1
FC Rapid Bucuresti,Concordia,1,0
Concordia,U Craiova,2,2
FC Brasov,FC Rapid Bucuresti,1,2
Din. Bucuresti,CFR Cluj,1,1
FC Botosani,Poli Iasi,0,0
Targu Mures,Pandurii,2,1
U. Cluj,FCSB,0,3
Otelul,Viitorul Constanta,3,0
Astra,Gaz Metan Medias,1,2
Ceahlaul,Petrolul,1,1
CFR Cluj,Concordia,2,1
FC Rapid Bucuresti,FC Botosani,2,2
Pandurii,Din. Bucuresti,3,2
U Craiova,FC Brasov,0,1
Viitorul Constanta,U. Cluj,1,1
FCSB,Targu Mures,0,1
Gaz Metan Medias,Otelul,0,0
Poli Iasi,Ceahlaul,2,0
Petrolul,Astra,1,2
Concordia,Pandurii,1,0
FC Brasov,CFR Cluj,2,2
Targu Mures,Viitorul Constanta,6,1
FC Botosani,U Craiova,2,0
Ceahlaul,Astra,1,3
U. Cluj,Gaz Metan Medias,1,1
Din. Bucuresti,FCSB,1,3
Otelul,Petrolul,1,1
Poli Iasi,FC Rapid Bucuresti,0,0
Pandurii,FC Brasov,2,0
Viitorul Constanta,Din. Bucuresti,0,2
U Craiova,Poli Iasi,0,1
Petrolul,U. Cluj,1,0
CFR Cluj,FC Botosani,4,0
Gaz Metan Medias,Targu Mures,1,0
FCSB,Concordia,2,2
Astra,Otelul,4,1
Ceahlaul,FC Rapid Bucuresti,0,1
FC Botosani,Pandurii,1,1
Din. Bucuresti,Gaz Metan Medias,1,1
Poli Iasi,CFR Cluj,0,3
FC Brasov,FCSB,2,3
Targu Mures,Petrolul,1,0
Concordia,Viitorul Constanta,2,0
Otelul,Ceahlaul,4,1
FC Rapid Bucuresti,U Craiova,1,2
U. Cluj,Astra,0,0
Gaz Metan Medias,Concordia,2,0
Petrolul,Din. Bucuresti,0,3
Otelul,U. Cluj,2,1
Viitorul Constanta,FC Brasov,0,2
CFR Cluj,FC Rapid Bucuresti,2,1
Ceahlaul,U Craiova,2,1
Pandurii,Poli Iasi,5,2
Astra,Targu Mures,3,1
FCSB,FC Botosani,2,0
FC Rapid Bucuresti,Pandurii,0,3
U. Cluj,Ceahlaul,2,0
Concordia,Petrolul,3,2
FC Brasov,Gaz Metan Medias,0,0
Poli Iasi,FCSB,0,0
Targu Mures,Otelul,1,2
FC Botosani,Viitorul Constanta,4,4
Din. Bucuresti,Astra,0,2
U Craiova,CFR Cluj,3,0
FC Voluntari,Poli Iasi,1,1
Astra,Concordia,2,2
Viitorul Constanta,CFR Cluj,2,2
FCSB,Petrolul,0,0
U Craiova,FC Botosani,0,0
Targu Mures,Din. Bucuresti,0,0
Poli Timisoara,Pandurii,0,1
Concordia,Poli Iasi,0,1
Din. Bucuresti,U Craiova,1,0
Petrolul,FC Voluntari,1,1
Pandurii,FCSB,0,3
CFR Cluj,Poli Timisoara,1,0
Astra,Targu Mures,1,5
FC Botosani,Viitorul Constanta,2,2
FC Voluntari,Pandurii,0,0
Targu Mures,Concordia,1,0
Viitorul Constanta,Din. Bucuresti,1,1
FCSB,CFR Cluj,1,1
U Craiova,Astra,1,2
Poli Iasi,Petrolul,1,0
Poli Timisoara,FC Botosani,1,0
CFR Cluj,FC Voluntari,2,0
Concordia,Petrolul,2,2
Pandurii,Poli Iasi,3,0
FC Botosani,FCSB,0,1
Astra,Viitorul Constanta,2,2
Targu Mures,U Craiova,0,0
Din. Bucuresti,Poli Timisoara,2,1
FC Voluntari,FC Botosani,1,1
Poli Iasi,CFR Cluj,2,1
U Craiova,Concordia,2,0
Petrolul,Pandurii,1,1
Viitorul Constanta,Targu Mures,1,0
Poli Timisoara,Astra,1,3
FCSB,Din. Bucuresti,0,0
FC Botosani,Poli Iasi,1,0
CFR Cluj,Petrolul,1,0
U Craiova,Viitorul Constanta,1,2
Targu Mures,Poli Timisoara,0,0
Astra,FCSB,2,0
Concordia,Pandurii,3,0
Din. Bucuresti,FC Voluntari,3,0
Petrolul,FC Botosani,2,1
Poli Timisoara,U Craiova,1,1
FCSB,Targu Mures,1,1
FC Voluntari,Astra,1,2
Poli Iasi,Din. Bucuresti,0,0
Viitorul Constanta,Concordia,3,1
Pandurii,CFR Cluj,1,1
Targu Mures,FC Voluntari,2,1
Viitorul Constanta,Poli Timisoara,4,0
FC Botosani,Pandurii,0,2
Din. Bucuresti,Petrolul,2,0
U Craiova,FCSB,1,2
Astra,Poli Iasi,4,1
Concordia,CFR Cluj,2,1
FC Voluntari,U Craiova,1,2
Poli Iasi,Targu Mures,0,1
Poli Timisoara,Concordia,1,0
Pandurii,Din. Bucuresti,2,2
Petrolul,Astra,0,1
FCSB,Viitorul Constanta,1,0
CFR Cluj,FC Botosani,3,1
Concordia,FC Botosani,0,0
Targu Mures,Petrolul,1,1
U Craiova,Poli Iasi,2,0
Astra,Pandurii,1,2
Poli Timisoara,FCSB,1,0
Viitorul Constanta,FC Voluntari,3,0
Din. Bucuresti,CFR Cluj,0,2
FC Voluntari,Poli Timisoara,0,0
Pandurii,Targu Mures,2,0
Poli Iasi,Viitorul Constanta,0,0
CFR Cluj,Astra,1,1
Petrolul,U Craiova,0,1
FC Botosani,Din. Bucuresti,1,1
FCSB,Concordia,3,1
Poli Timisoara,Poli Iasi,2,2
Targu Mures,CFR Cluj,0,0
U Craiova,Pandurii,0,0
Viitorul Constanta,Petrolul,1,0
Astra,FC Botosani,1,0
FCSB,FC Voluntari,3,1
Concordia,Din. Bucuresti,1,3
FC Voluntari,Concordia,1,1
Pandurii,Viitorul Constanta,1,0
Din. Bucuresti,Astra,0,1
Poli Iasi,FCSB,1,2
FC Botosani,Targu Mures,1,1
CFR Cluj,U Craiova,1,2
Petrolul,Poli Timisoara,1,1
FC Botosani,U Craiova,3,2
Poli Iasi,FC Voluntari,2,1
Din. Bucuresti,Targu Mures,2,1
Concordia,Astra,0,2
Petrolul,FCSB,0,0
Pandurii,Poli Timisoara,3,1
CFR Cluj,Viitorul Constanta,1,2
Poli Iasi,Concordia,0,1
Poli Timisoara,CFR Cluj,1,2
FC Voluntari,Petrolul,1,0
Targu Mures,Astra,3,1
U Craiova,Din. Bucuresti,3,0
FCSB,Pandurii,1,1
Viitorul Constanta,FC Botosani,3,1
Astra,U Craiova,1,0
Concordia,Targu Mures,1,2
Petrolul,Poli Iasi,1,2
Pandurii,FC Voluntari,2,1
CFR Cluj,FCSB,2,0
FC Botosani,Poli Timisoara,1,1
Din. Bucuresti,Viitorul Constanta,1,5
Poli Iasi,Pandurii,1,0
Viitorul Constanta,Astra,1,2
FC Voluntari,CFR Cluj,2,2
Poli Timisoara,Din. Bucuresti,0,1
U Craiova,Targu Mures,1,1
FCSB,FC Botosani,5,3
Petrolul,Concordia,1,1
Concordia,U Craiova,0,2
CFR Cluj,Poli Iasi,0,0
Astra,Poli Timisoara,2,2
Targu Mures,Viitorul Constanta,2,2
Din. Bucuresti,FCSB,3,1
FC Botosani,FC Voluntari,2,2
Pandurii,Petrolul,3,2
Pandurii,Concordia,2,0
Petrolul,CFR Cluj,1,0
Poli Timisoara,Targu Mures,2,0
Viitorul Constanta,U Craiova,4,0
Poli Iasi,FC Botosani,1,0
FCSB,Astra,0,1
FC Voluntari,Din. Bucuresti,1,3
U Craiova,Poli Timisoara,1,1
Concordia,Viitorul Constanta,2,2
CFR Cluj,Pandurii,1,2
FC Botosani,Petrolul,2,1
Targu Mures,FCSB,1,1
Astra,FC Voluntari,1,1
Din. Bucuresti,Poli Iasi,0,0
CFR Cluj,Concordia,0,0
Pandurii,FC Botosani,0,3
Poli Timisoara,Viitorul Constanta,1,2
Poli Iasi,Astra,1,1
FCSB,U Craiova,2,0
FC Voluntari,Targu Mures,0,2
Petrolul,Din. Bucuresti,1,2
Concordia,Poli Timisoara,2,2
Targu Mures,Poli Iasi,1,1
Astra,Petrolul,3,1
Din. Bucuresti,Pandurii,2,1
U Craiova,FC Voluntari,1,2
FC Botosani,CFR Cluj,2,1
Viitorul Constanta,FCSB,0,1
FC Botosani,Concordia,5,1
Poli Iasi,U Craiova,1,0
Pandurii,Astra,1,1
Petrolul,Targu Mures,0,1
CFR Cluj,Din. Bucuresti,1,1
FC Voluntari,Viitorul Constanta,2,3
FCSB,Poli Timisoara,3,1
Targu Mures,Pandurii,0,1
Viitorul Constanta,Poli Iasi,1,2
Astra,CFR Cluj,2,2
U Craiova,Petrolul,2,0
Poli Timisoara,FC Voluntari,1,2
Din. Bucuresti,FC Botosani,1,0
Concordia,FCSB,0,2
FC Botosani,Astra,0,1
Poli Iasi,Poli Timisoara,1,1
Din. Bucuresti,Concordia,4,0
Petrolul,Viitorul Constanta,1,2
CFR Cluj,Targu Mures,1,0
Pandurii,U Craiova,1,1
FC Voluntari,FCSB,3,1
Poli Timisoara,Petrolul,1,0
U Craiova,CFR Cluj,0,1
FCSB,Poli Iasi,1,1
Targu Mures,FC Botosani,1,0
Concordia,FC Voluntari,1,2
Astra,Din. Bucuresti,1,1
Viitorul Constanta,Pandurii,1,3
FC Botosani,Petrolul,1,0
Poli Iasi,CFR Cluj,0,2
Astra,Viitorul Constanta,2,0
U Craiova,FC Voluntari,3,0
Din. Bucuresti,FCSB,1,1
Concordia,Poli Timisoara,0,0
Targu Mures,Pandurii,0,2
Petrolul,Poli Iasi,1,2
FC Voluntari,FC Botosani,1,1
Pandurii,Viitorul Constanta,1,1
Poli Timisoara,CFR Cluj,2,2
FCSB,Astra,2,0
Concordia,U Craiova,1,0
Targu Mures,Din. Bucuresti,0,0
Poli Iasi,FC Voluntari,0,1
Astra,Targu Mures,1,0
FC Botosani,Concordia,0,3
Viitorul Constanta,FCSB,1,3
U Craiova,Poli Timisoara,1,0
Din. Bucuresti,Pandurii,1,1
CFR Cluj,Petrolul,0,0
Poli Timisoara,Petrolul,0,1
FC Voluntari,CFR Cluj,1,0
Concordia,Poli Iasi,1,1
Pandurii,FCSB,0,1
U Craiova,FC Botosani,2,1
Targu Mures,Viitorul Constanta,1,1
Din. Bucuresti,Astra,1,4
Petrolul,FC Voluntari,1,2
CFR Cluj,Concordia,2,0
Poli Iasi,U Craiova,3,0
FCSB,Targu Mures,2,1
FC Botosani,Poli Timisoara,6,1
Viitorul Constanta,Din. Bucuresti,1,2
Astra,Pandurii,0,0
Concordia,Petrolul,1,1
U Craiova,CFR Cluj,1,1
Viitorul Constanta,Astra,1,3
Poli Timisoara,FC Voluntari,2,1
FCSB,Din. Bucuresti,1,1
FC Botosani,Poli Iasi,0,0
Pandurii,Targu Mures,3,3
Petrolul,U Craiova,1,0
CFR Cluj,FC Botosani,6,0
Astra,FCSB,2,0
FC Voluntari,Concordia,1,2
Din. Bucuresti,Targu Mures,1,0
Poli Iasi,Poli Timisoara,0,0
Viitorul Constanta,Pandurii,0,2
Petrolul,FC Botosani,0,4
Poli Timisoara,Concordia,1,3
FCSB,Viitorul Constanta,3,0
CFR Cluj,Poli Iasi,0,0
Pandurii,Din. Bucuresti,0,0
FC Voluntari,U Craiova,0,2
Targu Mures,Astra,1,4
FC Botosani,FC Voluntari,4,2
Poli Iasi,Petrolul,1,0
CFR Cluj,Poli Timisoara,5,1
U Craiova,Concordia,2,0
FCSB,Pandurii,1,1
Viitorul Constanta,Targu Mures,6,1
Astra,Din. Bucuresti,4,2
Petrolul,CFR Cluj,1,0
Din. Bucuresti,Viitorul Constanta,3,3
FC Voluntari,Poli Iasi,1,2
Pandurii,Astra,2,0
Concordia,FC Botosani,1,1
Targu Mures,FCSB,1,4
Poli Timisoara,U Craiova,2,2
CFR Cluj,FC Voluntari,2,1
Poli Iasi,Concordia,2,3
Petrolul,Poli Timisoara,3,2
FC Botosani,U Craiova,2,1
FC Voluntari,Petrolul,2,0
Concordia,CFR Cluj,2,1
U Craiova,Poli Iasi,3,2
Poli Timisoara,FC Botosani,1,4
Petrolul,Concordia,0,1
FC Voluntari,Poli Timisoara,5,0
Poli Iasi,FC Botosani,1,1
CFR Cluj,U Craiova,4,0
Concordia,FC Voluntari,1,1
U Craiova,Petrolul,2,0
FC Botosani,CFR Cluj,4,0
Poli Timisoara,Poli Iasi,2,3
Calarasi,UTA Arad,3,1
UTA Arad,Calarasi,3,1
FC Voluntari,UTA Arad,3,0
UTA Arad,FC Voluntari,1,0
FC Voluntari,Viitorul Constanta,0,1
Pandurii,U Craiova,2,1
Gaz Metan Medias,Targu Mures,2,1
Astra,Din. Bucuresti,1,4
CFR Cluj,Concordia,2,0
Poli Iasi,Gaz Metan Medias,3,1
FC Botosani,CFR Cluj,3,1
Din. Bucuresti,Poli Timisoara,2,1
Pandurii,Astra,0,0
Viitorul Constanta,FCSB,1,3
U Craiova,Targu Mures,2,1
Concordia,FC Voluntari,0,4
FC Voluntari,FC Botosani,4,2
Targu Mures,Poli Iasi,0,3
Astra,U Craiova,1,2
FCSB,Concordia,1,0
Gaz Metan Medias,Viitorul Constanta,2,1
Poli Timisoara,Pandurii,1,3
CFR Cluj,Din. Bucuresti,0,0
FC Botosani,FCSB,0,2
Concordia,Gaz Metan Medias,1,0
Astra,Poli Timisoara,3,1
Pandurii,CFR Cluj,1,1
Viitorul Constanta,Targu Mures,3,1
U Craiova,Poli Iasi,2,0
Din. Bucuresti,FC Voluntari,3,1
Poli Timisoara,FC Botosani,0,5
Poli Iasi,Viitorul Constanta,0,0
Targu Mures,Concordia,0,1
FCSB,Din. Bucuresti,1,1
FC Voluntari,Pandurii,0,0
CFR Cluj,Astra,5,1
Gaz Metan Medias,FC Botosani,0,0
Poli Timisoara,U Craiova,3,2
Concordia,Poli Iasi,0,0
Din. Bucuresti,Gaz Metan Medias,1,1
Poli Timisoara,CFR Cluj,1,1
Pandurii,FCSB,0,1
U Craiova,Viitorul Constanta,2,1
Astra,FC Voluntari,1,1
FC Botosani,Targu Mures,4,2
FCSB,Poli Iasi,1,1
Gaz Metan Medias,Pandurii,1,3
FC Voluntari,Poli Timisoara,4,1
CFR Cluj,U Craiova,0,0
Poli Iasi,FC Botosani,0,1
FCSB,Astra,1,0
Viitorul Constanta,Concordia,2,1
Targu Mures,Din. Bucuresti,2,1
FC Botosani,Viitorul Constanta,1,2
Pandurii,Targu Mures,1,0
CFR Cluj,FC Voluntari,5,0
Din. Bucuresti,Poli Iasi,3,1
U Craiova,Concordia,1,1
Poli Timisoara,FCSB,0,1
Astra,Gaz Metan Medias,0,2
Poli Iasi,Pandurii,3,2
Viitorul Constanta,Din. Bucuresti,1,1
FC Voluntari,U Craiova,0,1
Concordia,FC Botosani,0,2
Gaz Metan Medias,Poli Timisoara,1,1
Targu Mures,Astra,0,2
FCSB,CFR Cluj,1,2
Pandurii,Viitorul Constanta,0,1
U Craiova,FC Botosani,1,0
Din. Bucuresti,Concordia,0,1
Poli Timisoara,Targu Mures,0,1
FC Voluntari,FCSB,2,3
CFR Cluj,Gaz Metan Medias,1,1
Astra,Poli Iasi,1,0
Poli Iasi,Poli Timisoara,0,1
Targu Mures,CFR Cluj,1,3
Gaz Metan Medias,FC Voluntari,1,0
FC Botosani,Din. Bucuresti,2,1
Viitorul Constanta,Astra,1,0
FCSB,U Craiova,2,1
Concordia,Pandurii,0,0
CFR Cluj,Poli Iasi,1,0
Pandurii,FC Botosani,2,1
Astra,Concordia,1,1
FC Voluntari,Targu Mures,1,1
FCSB,Gaz Metan Medias,0,1
Poli Timisoara,Viitorul Constanta,1,0
U Craiova,Din. Bucuresti,2,1
Concordia,Poli Timisoara,0,2
Viitorul Constanta,CFR Cluj,2,1
Gaz Metan Medias,U Craiova,2,2
Din. Bucuresti,Pandurii,4,0
Poli Iasi,FC Voluntari,1,2
Targu Mures,FCSB,1,1
FC Botosani,Astra,0,0
Concordia,CFR Cluj,1,2
U Craiova,Pandurii,2,1
Din. Bucuresti,Astra,2,2
Targu Mures,Gaz Metan Medias,1,3
Poli Iasi,FCSB,0,2
Viitorul Constanta,FC Voluntari,2,1
FC Botosani,Poli Timisoara,2,0
Gaz Metan Medias,Poli Iasi,2,1
FC Voluntari,Concordia,1,0
Targu Mures,U Craiova,0,2
Poli Timisoara,Din. Bucuresti,1,2
Astra,Pandurii,2,0
FCSB,Viitorul Constanta,2,0
CFR Cluj,FC Botosani,1,0
FC Botosani,FC Voluntari,0,1
Pandurii,Poli Timisoara,2,2
Poli Iasi,Targu Mures,0,0
Concordia,FCSB,1,0
U Craiova,Astra,0,1
Viitorul Constanta,Gaz Metan Medias,1,1
Din. Bucuresti,CFR Cluj,0,2
Targu Mures,Viitorul Constanta,0,2
Poli Iasi,U Craiova,2,1
Gaz Metan Medias,Concordia,3,1
FC Voluntari,Din. Bucuresti,1,2
Poli Timisoara,Astra,2,0
FCSB,FC Botosani,0,0
CFR Cluj,Pandurii,0,1
Concordia,Targu Mures,1,2
Viitorul Constanta,Poli Iasi,1,0
U Craiova,Poli Timisoara,2,0
FC Botosani,Gaz Metan Medias,0,0
Din. Bucuresti,FCSB,3,1
Pandurii,FC Voluntari,1,1
Astra,CFR Cluj,1,2
Poli Iasi,Concordia,1,0
Viitorul Constanta,U Craiova,2,0
FC Voluntari,Astra,1,2
Targu Mures,FC Botosani,2,0
FCSB,Pandurii,3,1
CFR Cluj,Poli Timisoara,2,2
Gaz Metan Medias,Din. Bucuresti,4,0
Poli Timisoara,FC Voluntari,1,0
U Craiova,CFR Cluj,2,1
Pandurii,Gaz Metan Medias,2,5
FC Botosani,Poli Iasi,1,3
Din. Bucuresti,Targu Mures,1,0
Astra,FCSB,1,0
Concordia,Viitorul Constanta,1,2
Concordia,U Craiova,0,0
FC Voluntari,CFR Cluj,2,1
FCSB,Poli Timisoara,1,0
Targu Mures,Pandurii,3,0
Poli Iasi,Din. Bucuresti,3,1
Gaz Metan Medias,Astra,0,1
Viitorul Constanta,FC Botosani,3,1
Pandurii,Poli Iasi,1,1
Astra,Targu Mures,1,0
U Craiova,FC Voluntari,5,0
Din. Bucuresti,Viitorul Constanta,1,2
FC Botosani,Concordia,1,1
CFR Cluj,FCSB,1,1
Poli Timisoara,Gaz Metan Medias,1,1
Targu Mures,Poli Timisoara,0,0
FC Botosani,U Craiova,1,0
Gaz Metan Medias,CFR Cluj,1,2
FCSB,FC Voluntari,2,2
Viitorul Constanta,Pandurii,3,0
Concordia,Din. Bucuresti,2,1
CFR Cluj,Targu Mures,2,0
FC Voluntari,Gaz Metan Medias,1,0
U Craiova,FCSB,1,2
Pandurii,Concordia,0,1
Astra,Viitorul Constanta,1,0
Poli Timisoara,Poli Iasi,2,1
Din. Bucuresti,FC Botosani,1,0
Targu Mures,FC Voluntari,0,0
Viitorul Constanta,Poli Timisoara,5,0
Din. Bucuresti,U Craiova,2,1
FC Botosani,Pandurii,3,1
Gaz Metan Medias,FCSB,1,1
Concordia,Astra,1,3
Poli Iasi,CFR Cluj,1,2
Poli Iasi,Astra,2,3
Poli Timisoara,Concordia,1,1
FCSB,Targu Mures,1,1
CFR Cluj,Viitorul Constanta,1,0
U Craiova,Gaz Metan Medias,1,0
Pandurii,Din. Bucuresti,0,2
FC Voluntari,Poli Iasi,0,1
Astra,FC Botosani,3,0
FC Botosani,Poli Timisoara,1,2
Poli Iasi,Concordia,3,1
Astra,U Craiova,0,0
FC Voluntari,Pandurii,1,1
FCSB,CFR Cluj,2,0
Gaz Metan Medias,Targu Mures,2,0
Viitorul Constanta,Din. Bucuresti,0,0
CFR Cluj,Astra,3,2
Targu Mures,Concordia,2,1
Viitorul Constanta,FCSB,3,1
Gaz Metan Medias,FC Botosani,0,0
Din. Bucuresti,U Craiova,0,0
Poli Timisoara,FC Voluntari,1,0
Pandurii,Poli Iasi,0,0
Concordia,Pandurii,0,1
FC Botosani,Targu Mures,2,0
Poli Iasi,Poli Timisoara,1,0
U Craiova,CFR Cluj,1,4
FC Voluntari,Gaz Metan Medias,2,2
FCSB,Din. Bucuresti,2,1
Astra,Viitorul Constanta,1,2
Targu Mures,Pandurii,0,0
Poli Timisoara,Concordia,0,0
FC Botosani,FC Voluntari,3,0
Gaz Metan Medias,Poli Iasi,0,2
Din. Bucuresti,CFR Cluj,2,0
Viitorul Constanta,U Craiova,0,1
FCSB,Astra,3,0
Pandurii,Poli Timisoara,1,3
FC Voluntari,Targu Mures,2,1
Poli Iasi,FC Botosani,2,1
CFR Cluj,Viitorul Constanta,0,0
U Craiova,FCSB,0,1
Concordia,Gaz Metan Medias,1,1
Astra,Din. Bucuresti,1,2
FC Botosani,Concordia,1,1
Targu Mures,Poli Timisoara,0,0
U Craiova,Astra,1,3
Gaz Metan Medias,Pandurii,3,1
Din. Bucuresti,Viitorul Constanta,2,1
FC Voluntari,Poli Iasi,0,0
CFR Cluj,FCSB,0,0
Poli Timisoara,Gaz Metan Medias,1,0
Concordia,FC Voluntari,0,2
Pandurii,FC Botosani,1,1
Astra,CFR Cluj,0,1
U Craiova,Din. Bucuresti,2,2
Poli Iasi,Targu Mures,0,0
FCSB,Viitorul Constanta,1,1
Concordia,Poli Iasi,0,0
Targu Mures,Gaz Metan Medias,0,0
Viitorul Constanta,Astra,3,2
Pandurii,FC Voluntari,1,3
CFR Cluj,U Craiova,0,3
Poli Timisoara,FC Botosani,1,1
Din. Bucuresti,FCSB,2,1
FC Voluntari,Poli Timisoara,2,1
Concordia,Targu Mures,2,0
CFR Cluj,Din. Bucuresti,0,3
FC Botosani,Gaz Metan Medias,0,0
U Craiova,Viitorul Constanta,0,1
Poli Iasi,Pandurii,3,0
Astra,FCSB,0,1
Concordia,Poli Timisoara,3,1
Gaz Metan Medias,FC Voluntari,4,1
Din. Bucuresti,Astra,1,1
FCSB,U Craiova,3,0
Viitorul Constanta,CFR Cluj,1,0
Poli Timisoara,Poli Iasi,1,1
Targu Mures,FC Botosani,0,2
Pandurii,Concordia,3,2
Pandurii,Targu Mures,1,0
Poli Iasi,Gaz Metan Medias,1,0
FC Voluntari,FC Botosani,1,0
Gaz Metan Medias,Concordia,3,0
Poli Timisoara,Pandurii,0,1
Targu Mures,FC Voluntari,0,2
FC Botosani,Poli Iasi,0,1
Pandurii,Gaz Metan Medias,0,0
Poli Timisoara,Targu Mures,3,1
Concordia,FC Botosani,2,1
Poli Iasi,FC Voluntari,1,1
FC Botosani,Pandurii,2,1
Gaz Metan Medias,Poli Timisoara,2,2
FC Voluntari,Concordia,0,1
Targu Mures,Poli Iasi,1,1
Poli Timisoara,UTA Arad,2,1
UTA Arad,Poli Timisoara,1,3
U Craiova,Poli Iasi,2,0
Concordia,Poli Timisoara,0,1
Daco-Getica Bucuresti,Din. Bucuresti,0,3
Astra,Sepsi Sf. Gheorghe,1,0
FCSB,FC Voluntari,2,1
Viitorul Constanta,Gaz Metan Medias,3,0
FC Botosani,CFR Cluj,1,1
Sepsi Sf. Gheorghe,Daco-Getica Bucuresti,2,1
Poli Timisoara,FCSB,0,1
U Craiova,Concordia,1,1
CFR Cluj,Viitorul Constanta,2,0
Poli Iasi,Gaz Metan Medias,0,0
Din. Bucuresti,FC Botosani,0,1
FC Voluntari,Astra,3,1
FC Botosani,Sepsi Sf. Gheorghe,5,1
Concordia,Poli Iasi,0,1
Daco-Getica Bucuresti,FC Voluntari,0,0
Gaz Metan Medias,CFR Cluj,0,3
Viitorul Constanta,Din. Bucuresti,0,1
FCSB,U Craiova,1,1
Astra,Poli Timisoara,3,0
Poli Timisoara,Daco-Getica Bucuresti,2,1
FC Voluntari,FC Botosani,1,3
Sepsi Sf. Gheorghe,Viitorul Constanta,1,0
Poli Iasi,CFR Cluj,0,2
U Craiova,Astra,1,1
Concordia,FCSB,1,2
Din. Bucuresti,Gaz Metan Medias,3,1
FC Botosani,Poli Timisoara,1,0
Viitorul Constanta,FC Voluntari,0,0
Astra,Concordia,1,0
Daco-Getica Bucuresti,U Craiova,0,1
FCSB,Poli Iasi,1,1
