HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,HC,AC,HY,AY,HR,AR
Bielefeld,Kaiserslautern,0,0,0,0,10,4,1,1,0,0
Karlsruhe,Paderborn,0,4,0,0,1,6,5,2,2,0
Magdeburg,Holstein Kiel,3,3,2,1,6,4,2,3,0,0
Hannover,Bochum,0,0,0,0,7,0,0,4,0,0
Darmstadt,Preußen Münster,1,0,0,0,7,4,2,2,0,0
Elversberg,Fortuna Dusseldorf,1,0,0,0,8,6,1,3,0,0
Schalke 04,Nurnberg,1,0,0,0,0,7,3,3,0,0
Hertha,Bielefeld,1,1,0,0,3,4,3,2,1,0
Paderborn,Darmstadt,2,2,0,2,7,3,2,1,0,0
Bochum,Karlsruhe,2,2,1,0,3,3,2,0,0,0
Fortuna Dusseldorf,Greuther Furth,2,1,1,0,6,4,4,2,0,0
Kaiserslautern,Magdeburg,2,3,0,2,4,4,6,5,0,0
Holstein Kiel,Dresden,2,1,1,1,7,9,0,1,0,0
Braunschweig,Schalke 04,2,1,0,0,3,4,0,1,0,0
Nurnberg,Hannover,2,1,1,1,3,6,4,2,0,0
Preußen Münster,Elversberg,1,1,0,1,5,6,2,2,0,0
Braunschweig,Magdeburg,0,3,0,1,1,9,3,3,0,0
Fortuna Dusseldorf,Bielefeld,1,0,0,0,2,2,0,0,0,0
Dresden,Greuther Furth,2,0,1,0,7,3,3,3,0,0
Nurnberg,Elversberg,3,2,0,1,7,3,5,1,0,0
Preußen Münster,Karlsruhe,0,2,0,0,7,9,0,3,1,0
Hertha,Schalke 04,0,0,0,0,6,3,4,2,0,0
Bochum,Darmstadt,3,3,2,2,8,6,1,2,0,0
Holstein Kiel,Paderborn,2,0,1,0,1,11,3,3,0,0
Kaiserslautern,Hannover,3,1,0,0,5,6,1,2,0,1
Bielefeld,Holstein Kiel,2,2,0,2,5,6,1,3,0,1
Darmstadt,Nurnberg,2,0,0,0,3,6,1,0,0,0
Greuther Furth,Braunschweig,0,0,0,0,2,10,3,2,1,0
Hannover,Fortuna Dusseldorf,2,1,1,0,5,2,2,4,0,1
Karlsruhe,Hertha,2,2,2,1,3,5,3,2,0,0
Magdeburg,Dresden,1,2,1,2,10,5,2,0,0,0
Elversberg,Bochum,1,1,0,1,9,2,0,0,0,0
Paderborn,Preußen Münster,2,1,0,1,7,6,1,3,0,1
Schalke 04,Kaiserslautern,2,2,0,0,10,2,1,1,0,0
Magdeburg,Hannover,1,2,0,1,6,3,1,4,0,0
Nurnberg,Preußen Münster,1,1,0,0,7,2,2,4,0,0
Bochum,Schalke 04,2,0,2,0,2,4,4,0,0,0
Braunschweig,Karlsruhe,1,0,1,0,6,4,4,5,0,0
Holstein Kiel,Greuther Furth,1,2,0,0,6,2,4,1,0,0
Kaiserslautern,Elversberg,1,3,1,1,2,2,4,3,1,0
Dresden,Bielefeld,1,1,1,0,3,5,2,3,1,0
Fortuna Dusseldorf,Paderborn,2,1,0,1,7,1,2,3,0,1
Hertha,Darmstadt,2,2,2,1,4,6,0,4,1,0
Greuther Furth,Magdeburg,4,5,3,5,9,1,1,2,0,0
Preußen Münster,Bochum,1,1,1,0,3,6,2,2,0,0
Elversberg,Hertha,0,3,0,1,7,5,1,2,0,0
Paderborn,Nurnberg,2,1,2,0,6,5,2,3,0,1
Schalke 04,Dresden,2,2,0,0,7,1,2,2,0,0
